"System Time Index","EDA Data","EDA Data Average","EDA Data Standard Deviation","EDA Data Derivation","EDA Data Derivation Average","EDA Data Derivation Standard Deviation","EDA Data Second Derviation","EDA Data Second Derivation Average","EDA Data Second Derivation Standard Deviation"
"1528652646439","0.68401486","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652646634","0.68503195","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652646702","0.68604964","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652646765","0.68503195","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652646827","0.68604964","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652646959","0.68706787","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652647110","0.6880867","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652647174","0.68706787","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652647236","0.6880867","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652647299","0.68706787","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652647363","0.6880867","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652647904","0.68910605","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648031","0.6880867","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648095","0.68910605","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648178","0.68706787","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648240","0.68503195","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648303","0.68299836","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648366","0.6819824","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648429","0.67691106","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648529","0.66882616","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648632","0.66781807","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648675","0.6647972","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648696","0.66379136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648778","0.6617813","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648840","0.66077715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652648923","0.6597735","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652649221","0.65877044","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652649304","0.6597735","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652649614","0.66077715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652649657","0.6597735","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652649762","0.66077715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652649845","0.6597735","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652649909","0.66077715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652649971","0.6597735","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652650033","0.66077715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652650370","0.6617813","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652650432","0.66077715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652650578","0.6617813","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652650663","0.66077715","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652650729","0.6617813","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652650897","0.66278607","0.6617813","0.0","0.0","0.6617813","0.0","0.0","0.6617813","0.0"
"1528652651045","0.6617813","0.6617813","0.0","2.965517E-5","0.0","0.0","3.915481E-8","0.0","0.0"
"1528652651108","0.66379136","0.6617813","0.0","2.8049442E-5","2.965517E-7","2.8919342E-6","3.529272E-8","3.915481E-10","3.818327E-9"
"1528652651171","0.66278607","0.6618014","1.960186E-4","2.6648622E-5","5.740806E-7","2.7218332E-6","3.343485E-8","7.4055984E-10","3.4248693E-9"
"1528652651297","0.66379136","0.66181123","9.800508E-5","2.6258947E-5","8.3482604E-7","2.557282E-6","3.257717E-8","1.0675028E-9","3.2066476E-9"
"1528652651487","0.6647972","0.661831","1.9334911E-4","2.8589053E-5","1.0890673E-6","2.4924814E-6","3.3169684E-8","1.3825994E-9","3.0894687E-9"
