"System Time Index","Temperature Data","Temperature Data Average","Temperature Data Standard Deviation"
"1528652644548","32.70467","0.0","0.0"
"1528652644689","32.727695","0.0","0.0"
"1528652644734","32.70467","0.0","0.0"
"1528652644867","32.727695","0.0","0.0"
"1528652645029","32.70467","0.0","0.0"
"1528652645267","32.727695","0.0","0.0"
"1528652645489","32.70467","0.0","0.0"
"1528652646002","32.727695","0.0","0.0"
"1528652646149","32.70467","0.0","0.0"
"1528652646213","32.727695","0.0","0.0"
"1528652646276","32.70467","0.0","0.0"
"1528652646339","32.727695","0.0","0.0"
"1528652646804","32.70467","0.0","0.0"
"1528652646998","32.727695","0.0","0.0"
"1528652647132","32.750732","0.0","0.0"
"1528652647405","32.727695","0.0","0.0"
"1528652647488","32.70467","0.0","0.0"
"1528652647589","32.727695","0.0","0.0"
"1528652647696","32.750732","0.0","0.0"
"1528652647739","32.727695","0.0","0.0"
"1528652647802","32.750732","0.0","0.0"
"1528652647886","32.727695","0.0","0.0"
"1528652648013","32.70467","0.0","0.0"
"1528652648077","32.727695","0.0","0.0"
"1528652648142","32.750732","0.0","0.0"
"1528652648205","32.727695","32.750732","0.0"
"1528652648416","32.750732","32.750732","0.0"
"1528652648479","32.727695","32.750732","0.0"
"1528652648573","32.70467","32.750504","0.0022466811"
"1528652648652","32.750732","32.750046","0.004475332"
"1528652648694","32.70467","32.750053","4.5250374E-4"
"1528652648881","32.727695","32.7496","0.0044259564"
"1528652648944","32.70467","32.749382","0.0021815754"
"1528652649027","32.727695","32.748936","0.004365796"
"1528652649070","32.70467","32.748722","0.0021167125"
"1528652649284","32.727695","32.748283","0.0043012984"
"1528652649348","32.70467","32.748077","0.0020532552"
"1528652649476","32.681644","32.747643","0.004237936"
"1528652649807","32.70467","32.746983","0.0064499895"
"1528652649955","32.681644","32.74656","0.0041763503"
"1528652650019","32.658627","32.74591","0.006344224"
"1528652650147","32.681644","32.745037","0.008535371"
"1528652650275","32.658627","32.744404","0.0062406813"
"1528652650339","32.70467","32.743546","0.008388085"
"1528652650403","32.681644","32.743156","0.0038827513"
"1528652650557","32.658627","32.742542","0.0060112174"
"1528652650683","32.681644","32.741703","0.008205393"
"1528652650747","32.658627","32.741104","0.0059142"
"1528652650831","32.70467","32.74028","0.0080649005"
"1528652650875","32.658627","32.739925","0.0035652088"
"1528652650938","32.70467","32.739113","0.007936215"
"1528652651022","32.681644","32.73877","0.0034514186"
"1528652651216","32.658627","32.738197","0.0055813533"
"1528652651556","32.681644","32.7374","0.0077795326"
"1528652651962","32.658627","32.736843","0.005492648"
"1528652652007","32.681644","32.73606","0.007647344"
"1528652652154","32.658627","32.735516","0.0053613316"
"1528652652217","32.70467","32.734745","0.0075170984"
"1528652652346","32.681644","32.734444","0.0030276254"
"1528652652688","32.658627","32.733917","0.00515796"
"1528652653070","32.681644","32.733166","0.0073604845"
"1528652653155","32.658627","32.73265","0.0050779423"
"1528652653217","32.681644","32.73191","0.007236602"
"1528652653367","32.658627","32.731407","0.004954945"
"1528652653430","32.681644","32.73068","0.007114668"
"1528652653494","32.658627","32.730186","0.004834213"
"1528652653659","32.635616","32.72947","0.006995001"
"1528652653745","32.658627","32.72853","0.009179127"
"1528652653809","32.635616","32.727833","0.006878595"
"1528652654146","32.658627","32.72691","0.009019005"
"1528652654299","32.61261","32.726227","0.006719679"
"1528652654343","32.635616","32.72509","0.011100077"
"1528652654408","32.61261","32.724194","0.0087955175"
"1528652654472","32.635616","32.723076","0.010916806"
"1528652654636","32.61261","32.722202","0.0085986275"
"1528652654679","32.635616","32.721107","0.010721957"
"1528652655210","32.61261","32.720253","0.008405695"
"1528652655483","32.589607","32.719177","0.010530888"
"1528652655750","32.61261","32.71788","0.012679182"
"1528652655877","32.589607","32.716827","0.010343821"
"1528652656146","32.61261","32.715553","0.012449206"
"1528652656208","32.566612","32.714523","0.010115755"
"1528652656270","32.61261","32.713043","0.014459428"
"1528652656354","32.589607","32.71204","0.009900395"
"1528652656480","32.566612","32.710815","0.01198044"
"1528652656720","32.589607","32.709373","0.014113459"
"1528652656888","32.566612","32.708176","0.0117644"
"1528652657013","32.589607","32.70676","0.0138551565"
"1528652657076","32.566612","32.70559","0.011508375"
"1528652657159","32.589607","32.7042","0.013601758"
"1528652657493","32.54362","32.703056","0.0112576345"
"1528652657632","32.566612","32.70146","0.015588608"
"1528652657677","32.54362","32.70011","0.013242241"
"1528652657760","32.566612","32.698547","0.015318168"
"1528652657803","32.520638","32.697227","0.012956958"
"1528652657886","32.566612","32.69546","0.017269472"
"1528652657951","32.54362","32.69417","0.012683227"
"1528652658016","32.566612","32.692665","0.014736081"
"1528652658142","32.54362","32.691406","0.012380689"
"1528652658266","32.566612","32.68993","0.014465057"
"1528652658417","32.54362","32.688698","0.01211257"
"1528652658480","32.566612","32.68725","0.014199572"
"1528652658814","32.54362","32.686043","0.011849741"
"1528652658963","32.520638","32.68462","0.013939373"
"1528652659025","32.54362","32.68298","0.016051942"
"1528652659215","32.520638","32.681587","0.013684655"
"1528652659278","32.54362","32.679977","0.015755123"
"1528652659486","32.520638","32.678616","0.013390476"
"1528652659609","32.54362","32.677036","0.015463951"
"1528652659651","32.520638","32.6757","0.013101962"
"1528652659880","32.497658","32.674152","0.015178444"
"1528652659943","32.520638","32.672386","0.017278202"
"1528652660091","32.497658","32.670868","0.014898786"
"1528652660153","32.520638","32.669136","0.016956834"
"1528652660280","32.497658","32.667652","0.01458043"
"1528652660365","32.520638","32.66595","0.016641488"
"1528652660427","32.497658","32.664497","0.014268117"
"1528652660490","32.520638","32.66283","0.016332561"
"1528652660568","32.497658","32.661407","0.013962225"
"1528652660670","32.520638","32.65977","0.01602968"
"1528652661095","32.497658","32.65838","0.013662376"
"1528652661226","32.47468","32.656773","0.015732843"
"1528652661292","32.497658","32.654953","0.017826945"
"1528652661418","32.520638","32.65338","0.015442599"
"1528652661482","32.47468","32.652054","0.013036787"
"1528652661600","32.520638","32.65028","0.017346136"
"1528652661810","32.497658","32.648983","0.012760957"
"1528652662022","32.520638","32.64747","0.014811997"
"1528652662084","32.497658","32.646202","0.012456957"
"1528652662359","32.47468","32.64472","0.014539463"
"1528652662422","32.497658","32.643017","0.016645247"
"1528652662569","32.47468","32.641563","0.0142726395"
"1528652662654","32.497658","32.639896","0.016336719"
"1528652662886","32.47468","32.638474","0.013966752"
"1528652662950","32.497658","32.636837","0.016033838"
"1528652663013","32.47468","32.635445","0.013666904"
"1528652663221","32.451714","32.63384","0.015737"
"1528652663286","32.497658","32.63202","0.01783035"
"1528652663350","32.47468","32.630676","0.013223583"
"1528652663414","32.497658","32.629116","0.015269715"
"1528652663479","32.47468","32.6278","0.012910117"
"1528652663642","32.497658","32.62627","0.014987737"
"1528652663663","32.47468","32.624985","0.012631417"
"1528652663958","32.428753","32.62348","0.014711675"
"1528652664022","32.47468","32.621536","0.019046785"
"1528652664594","32.497658","32.620068","0.014447146"
"1528652664637","32.47468","32.618843","0.012024314"
"1528652664682","32.497658","32.6174","0.014109713"
"1528652664767","32.47468","32.616203","0.011762116"
"1528652664896","32.497658","32.614788","0.013851019"
"1528652665025","32.47468","32.613617","0.011506087"
"1528652665090","32.497658","32.61223","0.01359762"
"1528652665158","32.47468","32.611084","0.011255346"
"1528652665497","32.451714","32.60972","0.013349134"
"1528652665562","32.47468","32.60814","0.015466214"
"1528652665687","32.451714","32.606804","0.013106094"
"1528652665964","32.47468","32.60525","0.015180726"
"1528652666027","32.428753","32.603947","0.012823246"
"1528652666090","32.451714","32.602196","0.017132828"
"1528652666154","32.47468","32.600693","0.014774683"
"1528652666219","32.451714","32.599434","0.012377045"
"1528652666495","32.47468","32.597958","0.014458661"
"1528652666697","32.451714","32.596725","0.012108389"
"1528652666842","32.47468","32.595276","0.014193171"
"1528652667097","32.451714","32.59407","0.011845562"
"1528652667160","32.47468","32.592648","0.013932973"
"1528652667224","32.428753","32.59147","0.011588021"
"1528652667287","32.47468","32.58984","0.015909934"
"1528652667593","32.451714","32.588688","0.011342164"
"1528652667648","32.428753","32.58732","0.0134056555"
"1528652667691","32.451714","32.58573","0.015520984"
"1528652667753","32.428753","32.584393","0.013161218"
"1528652667816","32.47468","32.582836","0.015234735"
"1528652667899","32.451714","32.581753","0.010656351"
"1528652667962","32.428753","32.580452","0.012725911"
"1528652668024","32.451714","32.578934","0.014848011"
"1528652668360","32.428753","32.57766","0.012494695"
"1528652668638","32.451714","32.57617","0.0145749785"
"1528652668681","32.428753","32.57493","0.012224312"
"1528652668767","32.451714","32.573467","0.014307226"
"1528652668812","32.428753","32.57225","0.0119592175"
"1528652668960","32.451714","32.570816","0.014044763"
"1528652669219","32.428753","32.569626","0.011699411"
"1528652669283","32.451714","32.56822","0.013787586"
"1528652669496","32.405796","32.567055","0.011444893"
"1528652669626","32.428753","32.56544","0.015767232"
"1528652670028","32.405796","32.564075","0.01342271"
"1528652670157","32.382843","32.562492","0.015493429"
"1528652670221","32.405796","32.560696","0.017587528"
"1528652670284","32.382843","32.559147","0.015207674"
"1528652671699","32.359898","32.557384","0.017260117"
"1528652671763","32.382843","32.55541","0.019335745"
"1528652671888","32.359898","32.553684","0.016939221"
"1528652671950","32.382843","32.551746","0.018973589"
"1528652672141","32.359898","32.550056","0.016580073"
"1528652672236","32.382843","32.548157","0.018618204"
"1528652672655","32.405796","32.546505","0.016228471"
"1528652672699","32.382843","32.545097","0.013817334"
"1528652673702","32.336956","32.543476","0.015883178"
"1528652673766","32.382843","32.541412","0.020202251"
"1528652673830","32.359898","32.539825","0.015594767"
"1528652673958","32.382843","32.538025","0.017615372"
"1528652674087","32.359898","32.536472","0.015235242"
