"System Time Index","HR Data","HR Data Average","HR Data Standard Deviation"
"1528652647488","60.60606","0.0","0.0"
"1528652648353","70.588234","0.0","0.0"
"1528652650275","56.782333","0.0","0.0"
"1528652651150","67.41573","0.0","0.0"
"1528652652495","89.77556","0.0","0.0"
"1528652655927","87.29389","89.77556","0.0"
"1528652657632","73.921974","89.77556","0.0"
"1528652660006","73.07172","89.61702","1.546021"
"1528652661094","56.25","89.45157","1.620867"
"1528652662233","52.785923","89.11955","3.241829"
"1528652664320","57.32484","88.75622","3.5580087"
"1528652666927","46.09475","88.4419","3.085729"
"1528652668403","81.08108","88.01843","4.141153"
"1528652670221","65.81353","87.94906","0.7932045"
"1528652672078","64.7482","87.72771","2.1600857"
"1528652673126","57.692307","87.49791","2.2513187"
"1528652674172","56.42633","87.19985","2.91531"
"1528652675647","82.75862","86.89212","3.015122"
"1528652676226","98.36066","86.850784","0.5033825"
"1528652677849","75.0","86.96588","1.1235564"
"1528652679904","58.536587","86.84622","1.172294"
"1528652681069","51.724136","86.563126","2.7632072"
"1528652681930","68.965515","86.21474","3.408672"
"1528652682873","64.05694","86.042244","1.7163113"
"1528652683713","73.17073","85.82239","2.1508374"
"1528652685970","78.48837","85.69587","1.2523807"
"1528652687909","62.5","85.623795","0.71393627"
"1528652689276","43.47826","85.392555","2.2561326"
"1528652690268","60.20067","84.97341","4.0936503"
"1528652691314","57.877815","84.725685","2.450245"
"1528652693442","56.87204","84.45721","2.6296103"
"1528652694576","54.545456","84.18136","2.7028925"
"1528652697164","45.569622","83.885","2.9026673"
"1528652700209","58.887676","83.50185","3.7477243"
"1528652701826","37.57829","83.25571","2.4294236"
"1528652704165","50.9915","82.798935","4.461024"
"1528652708437","56.42633","82.48086","3.133735"
"1528652709644","50.5618","82.220314","2.5600564"
"1528652711123","40.17857","81.90373","3.0978944"
"1528652716604","44.09063","81.48648","4.08076"
"1528652718435","32.02847","81.112526","3.6695566"
"1528652720176","34.749035","80.62169","4.80066"
"1528652721384","49.315067","80.162964","4.499128"
"1528652722669","47.36842","79.854485","3.0417056"
"1528652725985","54.108215","79.529625","3.1825683"
"1528652727764","33.58209","79.27541","2.4994087"
"1528652729441","35.573124","78.81848","4.462959"
"1528652730652","52.63158","78.386024","4.240781"
"1528652731659","56.962025","78.12848","2.547092"
"1528652732582","66.17647","77.91682","2.0797818"
"1528652733475","64.98195","77.799416","1.1636409"
"1528652734673","50.9915","77.67124","1.2553478"
"1528652736465","65.93407","77.40444","2.6048007"
"1528652737687","49.315067","77.28974","1.1485049"
"1528652739099","42.857143","77.009995","2.730471"
"1528652740526","41.666668","76.668465","3.341716"
"1528652742337","66.29834","76.31844","3.429649"
"1528652743407","55.90062","76.21824","1.0355877"
"1528652744366","63.157894","76.01506","1.9840525"
"1528652746489","56.42633","75.88649","1.2694154"
"1528652747755","47.61905","75.69189","1.9019706"
"1528652749083","45.569622","75.411156","2.744226"
"1528652751757","67.16418","75.11274","2.9230185"
"1528652752968","49.72376","75.03326","0.82841593"
"1528652754246","46.99739","74.78016","2.4695394"
"1528652755358","53.57143","74.502335","2.7205718"
"1528652756818","41.666668","74.29302","2.0592055"
"1528652759058","53.57143","73.96676","3.1883368"
"1528652760479","41.76334","73.7628","2.0143192"
"1528652761501","59.60265","73.44281","3.1270413"
"1528652762802","45.68528","73.304405","1.3854258"
"1528652764245","41.860466","73.02821","2.6969426"
"1528652765340","53.892216","72.71654","3.0513806"
"1528652767725","50.63291","72.5283","1.8609116"
"1528652768691","62.93706","72.30934","2.1433036"
"1528652771639","61.714287","72.21562","0.93876743"
"1528652772524","64.28571","72.11061","1.0283709"
"1528652774083","38.46154","72.032364","0.7699725"
"1528652776316","54.135338","71.696655","3.274689"
"1528652778188","63.716816","71.52104","1.7435848"
"1528652778994","74.380165","71.443","0.7807756"
"1528652780967","60.708263","71.472374","0.29687926"
"1528652784261","54.600605","71.36473","1.0501218"
"1528652785768","40.358746","71.19709","1.6381854"
"1528652790195","40.54054","70.88871","3.0117748"
"1528652791322","53.892216","70.58523","2.9748"
"1528652793825","49.315067","70.4183","1.6548387"
"1528652795588","32.667877","70.20727","2.0646029"
"1528652797228","37.57829","69.83187","3.6666102"
"1528652799034","32.54973","69.50934","3.1666276"
"1528652800912","32.02847","69.13974","3.6181376"
"1528652802251","45.68528","68.76863","3.6370852"
"1528652804025","33.27172","68.537796","2.280252"
"1528652805138","54.380665","68.185135","3.4466536"
"1528652806204","58.064518","68.04709","1.389616"
"1528652807524","43.90244","67.947266","0.9833559"
"1528652809485","61.43345","67.70682","2.3468819"
"1528652810324","71.71315","67.64408","0.6552418"
"1528652812869","47.058823","67.68477","0.40218422"
"1528652814303","42.755344","67.47851","2.0118177"
"1528652818212","46.551723","67.23128","2.4193506"
