"System Time Index","HR Data","HR Data Average","HR Data Standard Deviation"
"1529862139125","63.82979","60.288925","0.69302166"
"1529862140349","58.252426","60.324333","0.35218635"
"1529862141146","59.800663","60.303616","0.20509632"
"1529862142159","58.064518","60.298588","0.053162944"
"1529862143228","58.82353","60.27625","0.21792866"
"1529862144145","66.42066","60.261723","0.14333394"
"1529862145009","62.5","60.32331","0.600783"
"1529862146862","63.82979","60.345078","0.22060618"
"1529862148581","34.88372","60.379925","0.3405398"
"1529862149546","62.93706","60.12496","2.4865904"
"1529862151707","55.04587","60.153084","0.3701819"
"1529862154173","48.913044","60.102013","0.4994227"
"1529862155323","54.21687","59.990124","1.0922763"
"1529862156326","61.43345","59.932392","0.5734982"
"1529862157504","58.631924","59.947403","0.1572146"
"1529862158627","63.157894","59.93425","0.12924378"
"1529862159301","56.782333","59.966488","0.31463107"
"1529862160326","59.40594","59.934647","0.31210464"
"1529862161513","49.18033","59.92936","0.06026932"
"1529862163319","32.967033","59.82187","1.048249"
"1529862164301","62.283737","59.55332","2.6209464"
"1529862165334","57.142857","59.580627","0.37361938"
"1529862166306","61.643837","59.55625","0.2406465"
"1529862167905","38.37953","59.577126","0.20499623"
"1529862169391","41.37931","59.36515","2.0672638"
"1529862170372","60.60606","59.18529","1.7660966"
"1529862172428","56.782333","59.199497","0.22447172"
"1529862173370","64.7482","59.175327","0.23678528"
"1529862174415","56.962025","59.231056","0.54397494"
"1529862175339","65.21739","59.208366","0.22786151"
"1529862176406","56.42633","59.268456","0.58643544"
"1529862179769","53.412464","59.240036","0.28329673"
"1529862181096","46.753246","59.18176","0.56900287"
"1529862183069","60.5042","59.057472","1.2133474"
"1529862185406","50.34965","59.07194","0.18608195"
"1529862187467","58.919804","58.98472","0.8507901"
"1529862188442","62.5","58.98407","0.0853142"
"1529862189241","75.0","59.01923","0.34297505"
"1529862190241","58.064518","59.17904","1.5588014"
"1529862191834","47.36842","59.167892","0.19002995"
"1529862192925","42.25352","59.049896","1.1508262"
"1529862194019","56.25","58.88193","1.6419988"
"1529862195952","61.962135","58.855614","0.30469224"
"1529862198446","48.12834","58.88668","0.30447224"
"1529862199453","58.631924","58.7791","1.0495813"
"1529862201459","59.701492","58.777626","0.105934866"
"1529862202862","43.26923","58.786865","0.090714864"
"1529862204472","37.113403","58.631687","1.513287"
"1529862205412","64.98195","58.416504","2.103885"
"1529862207505","57.0523","58.48216","0.6739349"
"1529862208508","59.60265","58.46786","0.15487053"
"1529862209420","66.42066","58.47921","0.111741476"
"1529862210493","55.04587","58.558624","0.7745209"
"1529862211419","65.69343","58.5235","0.35120606"
"1529862212429","59.40594","58.5952","0.7000837"
"1529862213331","66.9145","58.603306","0.10560333"
"1529862214265","63.60424","58.686417","0.81056565"
"1529862217139","62.863796","58.735596","0.48638147"
"1529862218109","60.81081","58.77688","0.4055043"
"1529862220138","59.701492","58.79722","0.20244904"
"1529862222376","53.731342","58.80626","0.09047786"
"1529862223913","39.04555","58.75551","0.49498194"
"1529862225043","54.878048","58.55841","1.9227272"
"1529862225943","64.98195","58.521606","0.40716216"
"1529862226913","60.81081","58.58621","0.6313188"
"1529862228816","63.157894","58.608456","0.22593954"
"1529862230059","48.257374","58.65395","0.44423038"
"1529862231123","57.142857","58.549984","1.0148336"
"1529862232342","48.780487","58.53591","0.17067078"
"1529862233340","60.0","58.43836","0.9514897"
"1529862234761","41.958042","58.453976","0.17956984"
"1529862235905","52.173912","58.289017","1.6087625"
"1529862238717","64.13302","58.227867","0.61765635"
"1529862240668","61.749573","58.28692","0.57916576"
"1529862241691","59.210526","58.321545","0.34260446"
"1529862243713","59.50413","58.330433","0.09321671"
"1529862244691","62.068966","58.34217","0.11483645"
"1529862245747","55.384617","58.37944","0.36361352"
"1529862246677","64.05694","58.34949","0.2943061"
"1529862247794","54.878048","58.406567","0.5573604"
"1529862248760","62.068966","58.37128","0.3485813"
"1529862250670","62.283737","58.408257","0.36227456"
"1529862251577","67.41573","58.44701","0.3796644"
"1529862252422","69.76744","58.536697","0.875442"
"1529862255522","58.44156","58.649006","1.0987009"
