"System Time Index","Temperature Data","Temperature Data Average","Temperature Data Standard Deviation"
"1529862006938","27.538088","0.0","0.0"
"1529862007065","27.516115","0.0","0.0"
"1529862007118","27.494146","0.0","0.0"
"1529862007198","27.516115","0.0","0.0"
"1529862007327","27.538088","0.0","0.0"
"1529862007378","27.516115","0.0","0.0"
"1529862007451","27.538088","0.0","0.0"
"1529862007519","27.516115","0.0","0.0"
"1529862007666","27.538088","0.0","0.0"
"1529862007717","27.516115","0.0","0.0"
"1529862007921","27.494146","0.0","0.0"
"1529862008027","27.516115","0.0","0.0"
"1529862008191","27.494146","0.0","0.0"
"1529862008460","27.516115","0.0","0.0"
"1529862008601","27.494146","0.0","0.0"
"1529862008648","27.516115","0.0","0.0"
"1529862008734","27.494146","0.0","0.0"
"1529862008863","27.516115","0.0","0.0"
"1529862009131","27.538088","0.0","0.0"
"1529862009244","27.516115","0.0","0.0"
"1529862009330","27.538088","0.0","0.0"
"1529862009396","27.494146","0.0","0.0"
"1529862009461","27.516115","0.0","0.0"
"1529862009725","27.538088","0.0","0.0"
"1529862009789","27.516115","0.0","0.0"
"1529862009855","27.494146","27.516115","0.0"
"1529862010092","27.516115","27.516115","0.0"
"1529862010182","27.494146","27.516115","0.0"
"1529862010247","27.516115","27.515896","0.002142407"
"1529862010311","27.494146","27.515898","2.1530868E-4"
"1529862010788","27.516115","27.51568","0.0021212858"
"1529862011846","27.494146","27.515684","2.163365E-4"
"1529862012080","27.516115","27.515469","0.0021004332"
"1529862012123","27.494146","27.515474","2.1932475E-4"
"1529862012253","27.516115","27.51526","0.0020799583"
"1529862012530","27.494146","27.515268","2.2410048E-4"
"1529862012657","27.516115","27.515057","0.0020598613"
"1529862012721","27.494146","27.515068","2.3036823E-4"
"1529862012869","27.516115","27.514858","0.0020403299"
"1529862013393","27.538088","27.514872","2.3798176E-4"
"1529862013458","27.516115","27.515104","0.0022640913"
"1529862013585","27.538088","27.515114","2.4696245E-4"
"1529862013676","27.516115","27.515343","0.002240617"
"1529862013789","27.494146","27.51535","2.363891E-4"
"1529862014025","27.516115","27.515139","0.0020679533"
"1529862014132","27.494146","27.515148","2.276795E-4"
"1529862014389","27.516115","27.514938","0.0020482175"
"1529862014582","27.538088","27.51495","2.3479758E-4"
"1529862014667","27.516115","27.51518","0.002256573"
"1529862014842","27.494146","27.51519","2.4336082E-4"
"1529862014865","27.516115","27.51498","0.0020523686"
"1529862015941","27.494146","27.514992","2.3316995E-4"
"1529862016135","27.516115","27.514784","0.0020330062"
"1529862016263","27.494146","27.514797","2.4121748E-4"
"1529862016410","27.516115","27.514591","0.002014041"
"1529862016453","27.494146","27.514606","2.502992E-4"
"1529862016519","27.516115","27.514402","0.0019954531"
"1529862016603","27.538088","27.51442","2.6022314E-4"
"1529862016666","27.494146","27.514656","0.0023082648"
"1529862016858","27.516115","27.51445","0.0020132696"
"1529862016923","27.494146","27.514467","2.5861806E-4"
"1529862017036","27.516115","27.514263","0.0019817497"
"1529862017860","27.494146","27.514282","2.6809127E-4"
"1529862018129","27.516115","27.51408","0.0019637274"
"1529862018257","27.494146","27.514101","2.7915183E-4"
"1529862018664","27.516115","27.5139","0.0019460837"
"1529862018729","27.494146","27.513924","2.9064505E-4"
"1529862018857","27.516115","27.513725","0.0019288175"
"1529862019007","27.494146","27.51375","3.0245582E-4"
"1529862019094","27.516115","27.513554","0.0019119285"
"1529862019202","27.538088","27.513578","3.1463563E-4"
"1529862019265","27.516115","27.513824","0.0023902413"
"1529862019588","27.538088","27.513847","3.2716335E-4"
"1529862019673","27.516115","27.51409","0.0023641451"
"1529862019869","27.494146","27.51411","3.0803154E-4"
"1529862020801","27.516115","27.51391","0.0019470666"
"1529862021186","27.538088","27.513933","2.90014E-4"
"1529862021250","27.516115","27.514175","0.0023556426"
"1529862022017","27.494146","27.514194","3.0213525E-4"
"1529862022084","27.516115","27.513994","0.0019553232"
"1529862022193","27.494146","27.514015","2.8464486E-4"
"1529862022468","27.516115","27.513817","0.0019378258"
"1529862022531","27.494146","27.51384","2.9629603E-4"
"1529862022656","27.516115","27.513643","0.0019207482"
"1529862022742","27.494146","27.513668","3.0821824E-4"
"1529862022871","27.516115","27.513474","0.0019040477"
"1529862022938","27.538088","27.5135","3.2031848E-4"
"1529862023097","27.516115","27.513746","0.0023979514"
"1529862023798","27.494146","27.51377","3.330255E-4"
"1529862023929","27.516115","27.513573","0.0019138578"
"1529862024016","27.494146","27.513597","3.1326342E-4"
"1529862024458","27.516115","27.513403","0.0018971052"
"1529862024605","27.494146","27.51343","3.2552975E-4"
"1529862024668","27.516115","27.513237","0.0018807828"
"1529862024735","27.494146","27.513266","3.378797E-4"
"1529862024800","27.516115","27.513075","0.0018648372"
"1529862025936","27.494146","27.513105","3.5024897E-4"
"1529862025999","27.516115","27.512917","0.0018492687"
"1529862026127","27.494146","27.512949","3.6258603E-4"
"1529862026192","27.516115","27.51276","0.0018338892"
"1529862026275","27.494146","27.512794","3.7500192E-4"
"1529862026401","27.516115","27.512608","0.0018188868"
"1529862026466","27.494146","27.512642","3.874756E-4"
"1529862026531","27.516115","27.512457","0.0018040738"
"1529862026596","27.494146","27.512493","3.9980383E-4"
"1529862026660","27.516115","27.51231","0.0017896375"
"1529862026808","27.538088","27.512348","4.1196754E-4"
"1529862026871","27.516115","27.512606","0.0025104282"
"1529862027605","27.494146","27.51264","4.245055E-4"
"1529862027668","27.516115","27.512455","0.0018039693"
"1529862027859","27.494146","27.512491","3.9996678E-4"
"1529862027942","27.516115","27.512308","0.00178945"
"1529862028089","27.494146","27.512346","4.1212863E-4"
"1529862028196","27.516115","27.512165","0.0017753902"
"1529862028344","27.494146","27.512205","4.241053E-4"
"1529862028408","27.516115","27.512024","0.0017615192"
"1529862028472","27.494146","27.512064","4.3620841E-4"
"1529862028535","27.516115","27.511885","0.0017478378"
"1529862028598","27.494146","27.511927","4.480816E-4"
"1529862028661","27.516115","27.51175","0.0017345326"
"1529862028750","27.494146","27.511793","4.5971642E-4"
"1529862028878","27.516115","27.511616","0.0017214161"
"1529862028942","27.538088","27.511662","4.712667E-4"
"1529862029007","27.516115","27.511927","0.0025774068"
"1529862029223","27.538088","27.511969","4.829745E-4"
"1529862029267","27.516115","27.51223","0.0025475607"
"1529862029392","27.494146","27.512268","4.5662708E-4"
"1529862029475","27.516115","27.512087","0.0017677986"
"1529862029665","27.538088","27.512127","4.3080095E-4"
"1529862029813","27.516115","27.512386","0.002532063"
"1529862030005","27.538088","27.512424","4.4303708E-4"
"1529862030093","27.494146","27.512682","0.0025029671"
"1529862030200","27.516115","27.512497","0.00182485"
"1529862030325","27.538088","27.512533","3.9723696E-4"
"1529862030387","27.516115","27.512789","0.0024923703"
"1529862030597","27.494146","27.512821","4.091457E-4"
"1529862030724","27.538088","27.512634","0.0018215901"
"1529862030808","27.516115","27.512888","0.0024889586"
"1529862030937","27.538088","27.51292","4.012302E-4"
"1529862031063","27.516115","27.513172","0.0024546175"
"1529862031321","27.538088","27.5132","3.777137E-4"
"1529862031437","27.516115","27.513449","0.0024273407"
"1529862031480","27.538088","27.513475","3.557162E-4"
"1529862031604","27.516115","27.513721","0.0024004434"
"1529862032148","27.538088","27.513746","3.3477257E-4"
"1529862032276","27.516115","27.51399","0.0023739247"
"1529862032339","27.538088","27.514011","3.1511998E-4"
"1529862032403","27.516115","27.514252","0.0023481604"
"1529862033096","27.538088","27.51427","2.968948E-4"
"1529862033202","27.516115","27.51451","0.0023227748"
"1529862033476","27.538088","27.514524","2.8018825E-4"
"1529862033794","27.516115","27.514761","0.0022979556"
"1529862033877","27.538088","27.514774","2.6504946E-4"
"1529862033941","27.516115","27.515007","0.0022737025"
"1529862034143","27.538088","27.515018","2.5173012E-4"
"1529862034396","27.516115","27.51525","0.002249828"
"1529862034481","27.538088","27.515259","2.4027824E-4"
"1529862034545","27.516115","27.515488","0.0022263317"
"1529862034671","27.538088","27.515493","2.3090473E-4"
"1529862034746","27.516115","27.515718","0.0022035893"
"1529862034934","27.538088","27.515722","2.2373203E-4"
"1529862035149","27.516115","27.515945","0.0021812252"
"1529862035212","27.538088","27.515947","2.1874825E-4"
"1529862035540","27.516115","27.516169","0.0021592393"
"1529862035624","27.538088","27.516169","2.15988E-4"
"1529862036069","27.516115","27.516388","0.0021376314"
"1529862036132","27.538088","27.516386","2.1542158E-4"
"1529862036411","27.516115","27.516603","0.0021164012"
"1529862036474","27.538088","27.516598","2.1691245E-4"
"1529862036536","27.516115","27.516813","0.002095737"
"1529862036665","27.538088","27.516806","2.203336E-4"
"1529862036732","27.516115","27.51702","0.0020754505"
"1529862036795","27.538088","27.51701","2.2547596E-4"
"1529862037219","27.516115","27.517221","0.0020555418"
"1529862037303","27.538088","27.51721","2.3212667E-4"
"1529862037937","27.516115","27.517418","0.0020361987"
"1529862038045","27.538088","27.517405","2.3998327E-4"
"1529862038141","27.516115","27.51761","0.0020172333"
"1529862038164","27.538088","27.517595","2.488949E-4"
"1529862038355","27.516115","27.5178","0.0019986453"
"1529862038397","27.538088","27.517782","2.5866987E-4"
"1529862038605","27.516115","27.517984","0.0019804346"
"1529862038668","27.538088","27.517965","2.6913622E-4"
"1529862038877","27.516115","27.518166","0.0019626017"
"1529862038972","27.538088","27.518145","2.801432E-4"
"1529862039036","27.516115","27.518345","0.001944958"
"1529862039100","27.538088","27.518322","2.916881E-4"
"1529862039877","27.516115","27.51852","0.001927692"
"1529862039939","27.538088","27.518496","3.035436E-4"
"1529862040047","27.516115","27.518692","0.001910803"
"1529862040154","27.538088","27.518665","3.15613E-4"
"1529862040326","27.516115","27.51886","0.0018942914"
"1529862040408","27.538088","27.518833","3.2796795E-4"
"1529862040553","27.516115","27.519026","0.0018779691"
"1529862040679","27.538088","27.518997","3.4038242E-4"
"1529862041018","27.516115","27.519188","0.0018620241"
"1529862041079","27.538088","27.519157","3.5280813E-4"
"1529862041336","27.516115","27.519346","0.0018464559"
"1529862041400","27.538088","27.519314","3.651947E-4"
"1529862041821","27.516115","27.5195","0.0018312646"
"1529862041883","27.538088","27.519466","3.774995E-4"
"1529862042039","27.516115","27.519653","0.0018162623"
"1529862042082","27.538088","27.519617","3.898439E-4"
"1529862042339","27.516115","27.519802","0.001801637"
"1529862042431","27.538088","27.519766","4.022116E-4"
"1529862042681","27.516115","27.519949","0.001787201"
"1529862042955","27.538088","27.51991","4.144026E-4"
"1529862043273","27.516115","27.520092","0.0017731416"
"1529862043337","27.538088","27.520052","4.264019E-4"
"1529862043677","27.516115","27.520233","0.0017592709"
"1529862043741","27.538088","27.520191","4.383537E-4"
"1529862044475","27.516115","27.52037","0.0017457771"
"1529862044540","27.538088","27.520329","4.5025165E-4"
"1529862045889","27.516115","27.520506","0.0017324723"
"1529862046088","27.538088","27.520462","4.6190195E-4"
"1529862046477","27.516115","27.520638","0.0017195438"
"1529862046541","27.538088","27.520592","4.7329816E-4"
"1529862046966","27.516115","27.520767","0.0017068038"
"1529862047030","27.538088","27.520721","4.8477322E-4"
"1529862048547","27.516115","27.520895","0.0016942531"
"1529862048611","27.538088","27.520847","4.9596844E-4"
"1529862048677","27.516115","27.521019","0.0016820785"
"1529862048763","27.538088","27.52097","5.068808E-4"
"1529862048806","27.516115","27.521141","0.0016700921"
