"System Time Index","Temperature Data","Temperature Data Average","Temperature Data Standard Deviation"
"1528652995885","34.682697","0.0","0.0"
"1528652995946","34.659176","0.0","0.0"
"1528652996015","34.63566","0.0","0.0"
"1528652996167","34.659176","0.0","0.0"
"1528652996328","34.63566","0.0","0.0"
"1528652996353","34.659176","0.0","0.0"
"1528652996494","34.682697","0.0","0.0"
"1528652996566","34.659176","0.0","0.0"
"1528652996615","34.682697","0.0","0.0"
"1528652996689","34.659176","0.0","0.0"
"1528652997027","34.63566","0.0","0.0"
"1528652997073","34.682697","0.0","0.0"
"1528652997138","34.63566","0.0","0.0"
"1528652997477","34.61215","0.0","0.0"
"1528652997544","34.659176","0.0","0.0"
"1528652997609","34.63566","0.0","0.0"
"1528652997759","34.682697","0.0","0.0"
"1528652997845","34.659176","0.0","0.0"
"1528652997869","34.63566","0.0","0.0"
"1528652997956","34.659176","0.0","0.0"
"1528652998085","34.63566","0.0","0.0"
"1528652998251","34.659176","0.0","0.0"
"1528652998429","34.63566","0.0","0.0"
"1528652998473","34.659176","0.0","0.0"
"1528652998690","34.63566","0.0","0.0"
"1528652998737","34.659176","34.63566","0.0"
"1528652999026","34.63566","34.63566","0.0"
"1528652999070","34.682697","34.63566","0.0"
"1528652999166","34.63566","34.636127","0.0045873025"
"1528652999233","34.659176","34.636124","4.610152E-4"
"1528652999406","34.63566","34.636353","0.0022486567"
"1528652999700","34.659176","34.636345","2.3481771E-4"
"1528652999813","34.63566","34.636574","0.0022265138"
"1528652999880","34.659176","34.636566","2.3994084E-4"
"1528653000012","34.682697","34.63679","0.002205102"
"1528653000077","34.659176","34.63725","0.004482256"
"1528653000382","34.63566","34.637466","0.0021849312"
"1528653000428","34.659176","34.637447","2.807082E-4"
"1528653000688","34.63566","34.637665","0.0021191079"
"1528653000752","34.659176","34.637646","2.8850106E-4"
"1528653001021","34.682697","34.63786","0.0020999564"
"1528653001155","34.63566","34.63831","0.0043774066"
"1528653001268","34.659176","34.638283","5.083814E-4"
"1528653001321","34.682697","34.638493","0.0020380158"
"1528653001487","34.659176","34.638935","0.0043155565"
"1528653001681","34.682697","34.639137","0.0020205034"
"1528653001877","34.659176","34.639572","0.004252792"
"1528653002315","34.63566","34.639767","0.0019586058"
"1528653002358","34.682697","34.639725","4.4588285E-4"
"1528653002422","34.659176","34.640156","0.004190735"
"1528653002550","34.63566","34.640347","0.0019015158"
"1528653002617","34.682697","34.6403","4.9526064E-4"
"1528653002682","34.659176","34.640724","0.004134806"
"1528653002743","34.682697","34.640907","0.0018464165"
"1528653002897","34.659176","34.641327","0.00407932"
"1528653003006","34.682697","34.641506","0.0017876946"
"1528653003092","34.659176","34.64192","0.004020872"
"1528653003349","34.682697","34.64209","0.001730402"
"1528653003414","34.659176","34.642494","0.0039639347"
"1528653003631","34.682697","34.642662","0.0016742746"
"1528653003678","34.659176","34.643063","0.0039077555"
"1528653003766","34.63566","34.643223","0.0016192958"
"1528653003810","34.659176","34.643147","7.5518584E-4"
"1528653004026","34.706226","34.643307","0.001564993"
"1528653004091","34.659176","34.643936","0.0061378134"
"1528653004220","34.682697","34.64409","0.0016078979"
"1528653004382","34.659176","34.644474","0.003768567"
"1528653004427","34.682697","34.644623","0.0014822399"
"1528653004474","34.706226","34.645004","0.0037158618"
"1528653004542","34.682697","34.645615","0.005982035"
"1528653004609","34.659176","34.645985","0.0036654763"
"1528653004825","34.682697","34.64612","0.0013374429"
"1528653004891","34.659176","34.646484","0.003569615"
"1528653005024","34.682697","34.64661","0.0012882048"
"1528653005088","34.659176","34.646973","0.0035213684"
"1528653005151","34.682697","34.647095","0.0012410445"
"1528653005270","34.659176","34.64745","0.0034742584"
"1528653005341","34.682697","34.647568","0.00119506"
"1528653005365","34.659176","34.64792","0.003427906"
"1528653005540","34.682697","34.648033","0.0011498838"
"1528653005626","34.659176","34.64838","0.0033823103"
"1528653005825","34.682697","34.648487","0.0011058785"
"1528653005890","34.659176","34.64883","0.0033378475"
"1528653005954","34.706226","34.648933","0.0010627012"
"1528653006020","34.659176","34.649506","0.005588216"
"1528653006087","34.682697","34.6496","0.0010962834"
"1528653006328","34.659176","34.649933","0.0032292812"
"1528653006372","34.682697","34.650024","9.57549E-4"
