"System Time Index","Temperature Data","Temperature Data Average","Temperature Data Standard Deviation"
"1528652995162","35.083546","0.0","0.0"
"1528652995349","35.059914","0.0","0.0"
"1528652995424","35.10718","0.0","0.0"
"1528652995467","35.083546","0.0","0.0"
"1528652995773","35.10718","0.0","0.0"
"1528652995903","35.059914","0.0","0.0"
"1528652995953","35.083546","0.0","0.0"
"1528652996021","35.10718","0.0","0.0"
"1528652996088","35.059914","0.0","0.0"
"1528652996168","35.10718","0.0","0.0"
"1528652996300","35.083546","0.0","0.0"
"1528652996373","35.059914","0.0","0.0"
"1528652996446","35.083546","0.0","0.0"
"1528652996568","35.059914","0.0","0.0"
"1528652996753","35.10718","0.0","0.0"
"1528652996826","35.083546","0.0","0.0"
"1528652996895","35.10718","0.0","0.0"
"1528652996961","35.083546","0.0","0.0"
"1528652997294","35.10718","0.0","0.0"
"1528652997557","35.083546","0.0","0.0"
"1528652997624","35.10718","0.0","0.0"
"1528652997690","35.130825","0.0","0.0"
"1528652997756","35.083546","0.0","0.0"
"1528652998086","35.059914","0.0","0.0"
"1528652998152","35.083546","0.0","0.0"
"1528652998274","35.059914","35.083546","0.0"
"1528652998759","35.083546","35.083546","0.0"
"1528652998823","35.059914","35.083546","0.0"
"1528652998893","35.083546","35.08331","0.0023045484"
"1528652998972","35.059914","35.083313","2.3159194E-4"
"1528652999023","35.10718","35.08308","0.0022821203"
"1528652999108","35.083546","35.08332","0.0023614445"
"1528652999425","35.059914","35.083324","2.3714804E-4"
"1528652999561","35.083546","35.08309","0.0022832532"
"1528652999628","35.10718","35.083096","2.325908E-4"
"1528652999699","35.059914","35.083336","0.0023490035"
"1528652999765","35.083546","35.083103","0.0022963034"
"1528652999831","35.059914","35.083107","2.3366092E-4"
"1528653000040","35.083546","35.082874","0.0022618321"
"1528653000366","35.059914","35.082882","2.3544369E-4"
"1528653000390","35.083546","35.082653","0.002240041"
"1528653000500","35.10718","35.08266","2.4036977E-4"
"1528653000565","35.083546","35.082905","0.0023914701"
"1528653000698","35.059914","35.082912","2.4714798E-4"
"1528653000763","35.10718","35.082684","0.0022430597"
"1528653000827","35.083546","35.082928","0.0023996015"
"1528653000964","35.059914","35.082935","2.473773E-4"
"1528653001030","35.083546","35.082706","0.0022453142"
"1528653001317","35.10718","35.082714","2.3900755E-4"
"1528653001360","35.059914","35.08296","0.0023862084"
"1528653001422","35.083546","35.08273","0.002260065"
"1528653001505","35.059914","35.082737","2.3963493E-4"
