"System Time Index","Temperature Data","Temperature Data Average","Temperature Data Standard Deviation"
"1529863318943","33.606968","0.0","0.0"
"1529863319016","33.63022","0.0","0.0"
"1529863319070","33.58372","0.0","0.0"
"1529863319143","33.606968","0.0","0.0"
"1529863319221","33.63022","0.0","0.0"
"1529863319476","33.606968","0.0","0.0"
"1529863319559","33.63022","0.0","0.0"
"1529863319873","33.606968","0.0","0.0"
"1529863320083","33.63022","0.0","0.0"
"1529863320133","33.606968","0.0","0.0"
"1529863320202","33.63022","0.0","0.0"
"1529863320270","33.606968","0.0","0.0"
"1529863320409","33.63022","0.0","0.0"
"1529863320456","33.606968","0.0","0.0"
"1529863320569","33.63022","0.0","0.0"
"1529863320865","33.58372","0.0","0.0"
"1529863320933","33.63022","0.0","0.0"
"1529863321001","33.606968","0.0","0.0"
"1529863321133","33.63022","0.0","0.0"
"1529863321220","33.58372","0.0","0.0"
"1529863321266","33.606968","0.0","0.0"
"1529863321354","33.63022","0.0","0.0"
"1529863321465","33.606968","0.0","0.0"
"1529863321553","33.58372","0.0","0.0"
"1529863321618","33.606968","0.0","0.0"
"1529863321695","33.63022","33.606968","0.0"
"1529863321739","33.606968","33.606968","0.0"
"1529863321803","33.58372","33.606968","0.0"
"1529863321867","33.606968","33.606735","0.002266972"
"1529863321996","33.63022","33.60674","2.2781557E-4"
"1529863322212","33.606968","33.606976","0.0022896312"
"1529863322340","33.63022","33.606976","2.2896435E-4"
"1529863322470","33.58372","33.60721","0.002266712"
"1529863322557","33.606968","33.60697","0.0023014592"
"1529863322669","33.58372","33.60697","2.3014622E-4"
"1529863322691","33.606968","33.60674","0.0022674648"
"1529863322951","33.63022","33.606743","2.2782772E-4"
"1529863322994","33.606968","33.60698","0.0022892556"
"1529863323081","33.63022","33.60698","2.2892834E-4"
"1529863323210","33.606968","33.607212","0.0022663362"
"1529863323339","33.58372","33.60721","2.2786665E-4"
"1529863323404","33.63022","33.60697","0.0022903827"
"1529863323469","33.58372","33.607204","0.002278513"
"1529863323624","33.606968","33.606968","0.0023012017"
"1529863323690","33.58372","33.606968","2.3012017E-4"
"1529863323862","33.606968","33.606735","0.002267089"
"1529863323949","33.63022","33.60674","2.278272E-4"
"1529863324013","33.606968","33.606976","0.0022896312"
"1529863324142","33.63022","33.606976","2.2896435E-4"
"1529863324209","33.606968","33.60721","0.002266712"
"1529863324423","33.63022","33.607204","2.278653E-4"
"1529863324467","33.606968","33.607433","0.0022445421"
"1529863324739","33.58372","33.60743","2.29013E-4"
"1529863324805","33.606968","33.607193","0.002312177"
"1529863324949","33.58372","33.60719","2.3224259E-4"
"1529863325167","33.606968","33.606953","0.0022885085"
"1529863325547","33.63022","33.606953","2.2885579E-4"
"1529863325689","33.606968","33.607185","0.0022689665"
"1529863325691","33.58372","33.60718","2.2787032E-4"
"1529863325735","33.606968","33.60695","0.0022881282"
"1529863326008","33.58372","33.60695","2.2882054E-4"
"1529863326205","33.606968","33.606716","0.0022652089"
"1529863326398","33.58372","33.60672","2.2783387E-4"
"1529863326483","33.606968","33.60649","0.0022430392"
"1529863326680","33.58372","33.606495","2.2909233E-4"
"1529863326702","33.606968","33.606266","0.0022208716"
"1529863326962","33.58372","33.606274","2.323784E-4"
"1529863327089","33.606968","33.60605","0.0021994577"
"1529863327356","33.58372","33.606056","2.3757412E-4"
"1529863327382","33.606968","33.60583","0.0021780462"
"1529863327471","33.58372","33.605843","2.443901E-4"
"1529863327766","33.560482","33.60562","0.002157388"
"1529863327809","33.606968","33.60517","0.0044073355"
"1529863327872","33.560482","33.60519","4.742445E-4"
"1529863327936","33.58372","33.604744","0.0043602246"
"1529863328020","33.560482","33.604534","0.0020960108"
"1529863328084","33.58372","33.604095","0.004301197"
"1529863328130","33.560482","33.603893","0.0020330492"
"1529863328282","33.53725","33.60346","0.004238214"
"1529863328346","33.560482","33.602795","0.006470239"
"1529863328389","33.58372","33.60237","0.0041766637"
"1529863328473","33.606968","33.602184","0.001866031"
"1529863328620","33.58372","33.602234","5.0227053E-4"
"1529863328777","33.560482","33.602047","0.0018058593"
"1529863328883","33.606968","33.60163","0.0040573655"
"1529863329013","33.58372","33.601685","6.599015E-4"
"1529863329331","33.606968","33.601505","0.001753045"
"1529863329610","33.58372","33.60156","5.6092785E-4"
"1529863329806","33.560482","33.60138","0.0017403065"
"1529863329872","33.58372","33.60097","0.003992133"
"1529863330103","33.560482","33.6008","0.0017290052"
"1529863330210","33.58372","33.600395","0.003935398"
"1529863330275","33.560482","33.600227","0.0016728708"
"1529863330340","33.58372","33.59983","0.0038795935"
"1529863330560","33.560482","33.59967","0.0016182536"
"1529863330741","33.58372","33.599277","0.0038249244"
"1529863330813","33.560482","33.59912","0.0015644301"
"1529863330878","33.58372","33.598736","0.0037713875"
"1529863331009","33.560482","33.598587","0.0015121305"
"1529863331139","33.58372","33.598206","0.003718986"
"1529863331271","33.560482","33.59806","0.0014606282"
"1529863331334","33.58372","33.597683","0.003667341"
"1529863331418","33.606968","33.59754","0.0014099167"
"1529863331463","33.58372","33.597637","9.2986505E-4"
"1529863331805","33.560482","33.5975","0.001360434"
"1529863331891","33.58372","33.59713","0.003612508"
"1529863332061","33.560482","33.596996","0.0013566338"
"1529863332148","33.58372","33.59663","0.0035633042"
"1529863332213","33.53725","33.5965","0.0013082643"
"1529863332279","33.58372","33.59591","0.005779573"
"1529863332342","33.53725","33.595787","0.0013216091"
"1529863332408","33.58372","33.595203","0.005710106"
"1529863332472","33.560482","33.59509","0.0012569565"
"1529863332728","33.58372","33.59474","0.0033770585"
"1529863332794","33.53725","33.59463","0.0011264905"
"1529863332837","33.560482","33.59406","0.0055969814"
"1529863333137","33.53725","33.593723","0.003321881"
"1529863333263","33.58372","33.59316","0.0055171777"
"1529863333348","33.560482","33.593063","0.0010729568"
"1529863333560","33.53725","33.59274","0.0031792547"
"1529863333629","33.560482","33.592186","0.00542068"
"1529863333736","33.58372","33.59187","0.0031389294"
"1529863333907","33.560482","33.59179","8.5447944E-4"
"1529863333951","33.58372","33.591476","0.003054262"
"1529863334015","33.53725","33.5914","8.157448E-4"
"1529863334079","33.560482","33.59086","0.0052812137"
"1529863334950","33.53725","33.590553","0.0030088432"
"1529863335013","33.560482","33.59002","0.005206617"
"1529863335076","33.53725","33.589725","0.0029272677"
"1529863335140","33.560482","33.5892","0.005125493"
"1529863335225","33.53725","33.588913","0.0028470706"
"1529863335657","33.560482","33.588398","0.005046255"
"1529863335807","33.53725","33.58812","0.0027687696"
"1529863336018","33.514023","33.587612","0.0049685305"
"1529863336083","33.53725","33.586876","0.007193482"
"1529863336146","33.514023","33.58638","0.00489261"
"1529863336211","33.560482","33.585655","0.007073001"
"1529863336273","33.514023","33.585403","0.0025547168"
"1529863336337","33.53725","33.58469","0.0069656777"
"1529863336421","33.514023","33.584217","0.004678527"
"1529863336599","33.560482","33.583515","0.006861226"
"1529863336683","33.53725","33.583286","0.0023487553"
"1529863336706","33.560482","33.582825","0.004495369"
"1529863336750","33.53725","33.5826","0.0022245625"
"1529863336814","33.514023","33.582146","0.0044279345"
"1529863336877","33.560482","33.581463","0.0066578374"
"1529863336942","33.53725","33.581253","0.0021516234"
"1529863337139","33.560482","33.580814","0.004296593"
"1529863337205","33.53725","33.580612","0.002028912"
"1529863337354","33.560482","33.580177","0.0042333147"
"1529863337419","33.53725","33.57998","0.001966623"
"1529863337483","33.560482","33.57955","0.004171463"
"1529863337647","33.53725","33.57936","0.001905858"
"1529863337691","33.560482","33.57894","0.004111123"
"1529863337817","33.53725","33.57876","0.0018466202"
"1529863337943","33.560482","33.578342","0.0040519186"
"1529863338057","33.514023","33.578163","0.0017881693"
"1529863338081","33.53725","33.577522","0.00625749"
"1529863338166","33.514023","33.577118","0.00397663"
"1529863338210","33.53725","33.57649","0.0061659394"
"1529863338274","33.514023","33.576096","0.003875746"
"1529863338423","33.53725","33.575474","0.0060655456"
"1529863338693","33.514023","33.575092","0.0037765864"
"1529863338760","33.53725","33.574482","0.0059674145"
"1529863338888","33.560482","33.57411","0.003679327"
"1529863339025","33.514023","33.57397","0.0013786963"
"1529863339090","33.560482","33.57337","0.0058477307"
"1529863339156","33.53725","33.573242","0.0013862962"
"1529863339200","33.560482","33.572884","0.0035127294"
"1529863339287","33.514023","33.572758","0.0012591912"
"1529863339351","33.560482","33.57217","0.0057291244"
"1529863339415","33.53725","33.572052","0.0012755835"
"1529863339479","33.560482","33.571705","0.0033962787"
"1529863339648","33.53725","33.571594","0.0011460736"
"1529863339693","33.560482","33.57125","0.003351127"
"1529863339738","33.514023","33.571144","0.0011024226"
"1529863339823","33.53725","33.57057","0.005571387"
"1529863340323","33.514023","33.57024","0.0032970044"
"1529863340368","33.53725","33.56968","0.005492273"
"1529863340430","33.514023","33.569355","0.0032097518"
"1529863340475","33.53725","33.5688","0.0054054805"
"1529863340586","33.514023","33.568485","0.0031238624"
"1529863340756","33.53725","33.56794","0.0053201993"
"1529863340819","33.514023","33.567635","0.003039862"
"1529863340883","33.53725","33.567097","0.0052368073"
"1529863340946","33.514023","33.5668","0.0029573874"
"1529863341010","33.560482","33.566273","0.005155302"
"1529863341074","33.53725","33.566216","7.646809E-4"
"1529863341224","33.514023","33.565926","0.0028256378"
"1529863341352","33.53725","33.565407","0.0050693955"
"1529863341571","33.560482","33.565125","0.0027920993"
"1529863341681","33.514023","33.56508","5.3195853E-4"
"1529863341888","33.53725","33.564568","0.004979131"
"1529863342014","33.514023","33.564293","0.0027099124"
"1529863342076","33.53725","33.56379","0.0049096756"
"1529863342139","33.514023","33.563522","0.002634034"
"1529863342287","33.53725","33.563026","0.0048342203"
"1529863342350","33.514023","33.562767","0.0025595387"
"1529863342415","33.490803","33.56228","0.0047602756"
"1529863342480","33.53725","33.561565","0.006986621"
"1529863342724","33.514023","33.56132","0.0024718507"
"1529863342809","33.490803","33.56085","0.0046190973"
"1529863342872","33.53725","33.560146","0.006846202"
"1529863343209","33.514023","33.559917","0.0023353805"
"1529863343357","33.53725","33.55946","0.00448179"
"1529863343486","33.514023","33.55924","0.002211776"
"1529863343571","33.53725","33.558784","0.0044147354"
"1529863344016","33.514023","33.55857","0.0021460338"
"1529863344080","33.53725","33.558125","0.0043494822"
"1529863344163","33.514023","33.557915","0.0020814543"
"1529863344226","33.53725","33.557476","0.004285363"
"1529863344291","33.514023","33.557274","0.0020183919"
"1529863344439","33.53725","33.556843","0.004222755"
"1529863344824","33.514023","33.55665","0.001956855"
"1529863344951","33.53725","33.55622","0.004161283"
"1529863345097","33.514023","33.55603","0.0018961027"
"1529863345161","33.53725","33.55561","0.004100943"
"1529863345230","33.514023","33.555428","0.0018368694"
"1529863345295","33.53725","33.55501","0.004041739"
"1529863345490","33.514023","33.554832","0.0017784233"
"1529863345586","33.53725","33.554424","0.003983667"
"1529863345748","33.490803","33.554253","0.0017214979"
"1529863345811","33.514023","33.55362","0.006190067"
"1529863345897","33.490803","33.553223","0.003910632"
"1529863345940","33.514023","33.552597","0.006099518"
"1529863346150","33.53725","33.55221","0.0038108833"
"1529863346276","33.514023","33.552063","0.0015080299"
"1529863346426","33.490803","33.55168","0.0037125866"
"1529863346491","33.53725","33.55107","0.0059482614"
"1529863346641","33.514023","33.550934","0.0014732754"
"1529863346685","33.53725","33.550564","0.0036024381"
"1529863347028","33.514023","33.55043","0.0013473117"
"1529863347091","33.53725","33.550068","0.0035531307"
"1529863347432","33.514023","33.54994","0.0012993108"
"1529863347474","33.53725","33.54958","0.003504887"
"1529863347673","33.514023","33.549458","0.0012524778"
"1529863348033","33.53725","33.549103","0.0034577765"
"1529863348224","33.514023","33.548985","0.0012064566"
"1529863348412","33.53725","33.548634","0.0034114227"
"1529863348494","33.514023","33.54852","0.0011612409"
"1529863348697","33.53725","33.548176","0.003366201"
"1529863348759","33.514023","33.548065","0.0011172044"
"1529863348822","33.53725","33.547726","0.0033217366"
"1529863348884","33.490803","33.547623","0.0010743388"
"1529863348946","33.514023","33.547054","0.005542028"
"1529863349010","33.53725","33.546722","0.0032683616"
"1529863349092","33.514023","33.546627","9.797455E-4"
"1529863349154","33.53725","33.546303","0.0031812072"
"1529863349423","33.514023","33.54621","9.3824207E-4"
"1529863349485","33.490803","33.54589","0.0031405177"
"1529863349589","33.514023","33.54534","0.005381441"
"1529863349755","33.53725","33.54503","0.0031012413"
"1529863349879","33.514023","33.544952","8.196019E-4"
"1529863350216","33.53725","33.544643","0.003017355"
"1529863350299","33.514023","33.54457","7.816721E-4"
"1529863350362","33.490803","33.544266","0.0029800665"
"1529863350424","33.514023","33.54373","0.005222208"
"1529863350487","33.490803","33.543434","0.0029438152"
"1529863350549","33.53725","33.542908","0.0051409686"
"1529863350652","33.490803","33.54285","7.540416E-4"
"1529863350693","33.514023","33.54233","0.0050763534"
"1529863350756","33.490803","33.54205","0.002807007"
"1529863350818","33.53725","33.54154","0.0050055115"
"1529863350880","33.514023","33.541496","6.522745E-4"
"1529863351007","33.490803","33.54122","0.002679977"
"1529863351215","33.514023","33.540718","0.004924144"
"1529863351277","33.490803","33.54045","0.0026494404"
"1529863351359","33.53725","33.539955","0.004848937"
"1529863351422","33.490803","33.53993","5.5200036E-4"
"1529863351629","33.53725","33.539436","0.0047909077"
"1529863351671","33.514023","33.539413","5.2432937E-4"
"1529863351756","33.490803","33.539158","0.002476451"
"1529863351844","33.514023","33.538673","0.004721936"
"1529863352101","33.53725","33.538425","0.0024496894"
"1529863352164","33.514023","33.538414","2.7045267E-4"
"1529863352291","33.53725","33.53817","0.0023787273"
"1529863352355","33.490803","33.538162","2.542612E-4"
"1529863352483","33.53725","33.53769","0.004618561"
"1529863352675","33.514023","33.537685","4.6383837E-4"
"1529863352698","33.53725","33.53745","0.0023080206"
"1529863352823","33.514023","33.537445","2.3159629E-4"
"1529863353011","33.490803","33.537212","0.0022843746"
"1529863353105","33.514023","33.536747","0.0045314394"
"1529863353367","33.490803","33.53652","0.0022617278"
"1529863353496","33.53725","33.53606","0.004463774"
"1529863353581","33.490803","33.53607","4.6123142E-4"
"1529863353831","33.514023","33.535618","0.004414693"
"1529863353961","33.490803","33.5354","0.002151549"
"1529863354024","33.53725","33.534954","0.0043543885"
"1529863354087","33.514023","33.534977","4.896554E-4"
"1529863354311","33.53725","33.534767","0.0020439804"
"1529863354356","33.514023","33.534794","3.1676187E-4"
"1529863354509","33.490803","33.534588","0.0020259807"
"1529863354692","33.514023","33.53415","0.0042745876"
"1529863354713","33.53725","33.533947","0.0020086162"
"1529863354756","33.514023","33.53398","3.7953584E-4"
"1529863354882","33.490803","33.533783","0.0019468172"
"1529863354946","33.53725","33.53335","0.0041957684"
"1529863355164","33.514023","33.53339","5.662604E-4"
"1529863355292","33.490803","33.533195","0.0018894286"
"1529863355358","33.514023","33.532772","0.004138449"
"1529863355574","33.490803","33.532585","0.0018747069"
"1529863355780","33.53725","33.532166","0.0040786983"
"1529863355845","33.514023","33.532215","6.4216787E-4"
"1529863355958","33.53725","33.532032","0.0017751344"
"1529863356027","33.514023","33.532085","5.388598E-4"
"1529863356156","33.490803","33.531906","0.0017623963"
"1529863356222","33.514023","33.531494","0.004012126"
"1529863356353","33.490803","33.53132","0.0017503091"
"1529863356416","33.53725","33.530914","0.0039550127"
"1529863356481","33.490803","33.53098","7.335119E-4"
"1529863356678","33.53725","33.53058","0.003918757"
"1529863356701","33.514023","33.530643","7.596927E-4"
"1529863356834","33.490803","33.530476","0.0016224411"
"1529863357040","33.514023","33.53008","0.003872246"
"1529863357107","33.490803","33.52992","0.0016129704"
"1529863357363","33.53725","33.529526","0.003817769"
"1529863357427","33.514023","33.529602","8.44612E-4"
"1529863357578","33.490803","33.529446","0.0015215519"
