"System Time Index","Temperature Data","Temperature Data Average","Temperature Data Standard Deviation"
"1529863319499","34.541653","0.0","0.0"
"1529863319847","34.51817","0.0","0.0"
"1529863319899","34.541653","0.0","0.0"
"1529863320431","34.51817","0.0","0.0"
"1529863320501","34.541653","0.0","0.0"
"1529863320768","34.51817","0.0","0.0"
"1529863320904","34.541653","0.0","0.0"
"1529863320949","34.51817","0.0","0.0"
"1529863321017","34.541653","0.0","0.0"
"1529863321106","34.51817","0.0","0.0"
"1529863321356","34.541653","0.0","0.0"
"1529863321422","34.51817","0.0","0.0"
"1529863321573","34.541653","0.0","0.0"
"1529863321639","34.51817","0.0","0.0"
"1529863321722","34.541653","0.0","0.0"
"1529863321831","34.51817","0.0","0.0"
"1529863321896","34.541653","0.0","0.0"
"1529863322026","34.51817","0.0","0.0"
"1529863322226","34.49469","0.0","0.0"
"1529863322293","34.541653","0.0","0.0"
"1529863322359","34.51817","0.0","0.0"
"1529863322685","34.49469","0.0","0.0"
"1529863322711","34.541653","0.0","0.0"
"1529863322825","34.49469","0.0","0.0"
"1529863322890","34.51817","0.0","0.0"
"1529863323425","34.541653","34.51817","0.0"
"1529863323509","34.51817","34.51817","0.0"
"1529863323583","34.541653","34.51817","0.0"
"1529863323730","34.51817","34.518406","0.0022898936"
"1529863323780","34.541653","34.518402","2.301337E-4"
"1529863324036","34.51817","34.518635","0.0022674648"
"1529863324231","34.541653","34.51863","2.312601E-4"
"1529863324296","34.51817","34.51886","0.0022452972"
"1529863324359","34.541653","34.518852","2.343879E-4"
"1529863324434","34.51817","34.51908","0.0022235073"
"1529863324731","34.49469","34.519073","2.395219E-4"
"1529863324756","34.51817","34.51883","0.0023779427"
"1529863324842","34.49469","34.51882","2.4632266E-4"
"1529863325023","34.51817","34.51858","0.0023535264"
"1529863325157","34.49469","34.518578","2.387623E-4"
"1529863325376","34.51817","34.518337","0.002329471"
"1529863325442","34.49469","34.518337","2.3353311E-4"
"1529863325510","34.541653","34.5181","0.0023061696"
"1529863325668","34.49469","34.518337","0.0023082069"
"1529863325713","34.51817","34.5181","0.0023175746"
"1529863325779","34.49469","34.5181","2.3185613E-4"
"1529863325887","34.541653","34.517868","0.0022832477"
"1529863326041","34.49469","34.518105","0.002330789"
"1529863326089","34.51817","34.51787","0.0022953702"
"1529863326175","34.541653","34.517876","2.313534E-4"
"1529863326311","34.49469","34.518112","0.0023189427"
"1529863326356","34.51817","34.51788","0.002295998"
"1529863326424","34.49469","34.517883","2.3132293E-4"
"1529863326599","34.51817","34.51765","0.0022618298"
"1529863326664","34.49469","34.517654","2.3180177E-4"
"1529863326708","34.51817","34.517426","0.0022396615"
"1529863326822","34.49469","34.517433","2.3541514E-4"
"1529863327095","34.51817","34.517204","0.0022178723"
"1529863327162","34.49469","34.517216","2.4086177E-4"
"1529863327714","34.51817","34.51699","0.0021968368"
"1529863327762","34.49469","34.517002","2.4795573E-4"
"1529863327915","34.51817","34.51678","0.002176179"
"1529863327982","34.49469","34.516796","2.5623562E-4"
"1529863328029","34.51817","34.516575","0.0021558988"
"1529863328161","34.49469","34.51659","2.658564E-4"
"1529863328779","34.471214","34.516373","0.0021359967"
"1529863328827","34.49469","34.515923","0.004409108"
"1529863328914","34.471214","34.51571","0.002116875"
"1529863328960","34.49469","34.515263","0.0043440848"
"1529863329092","34.51817","34.515057","0.0020526866"
"1529863329158","34.49469","34.515087","3.6649383E-4"
"1529863329292","34.51817","34.514885","0.0019896217"
"1529863329379","34.49469","34.51492","3.7693695E-4"
"1529863330427","34.471214","34.514717","0.0019731107"
"1529863330498","34.49469","34.514282","0.004246939"
"1529863330777","34.471214","34.514088","0.0019573784"
"1529863330843","34.49469","34.51366","0.004185683"
"1529863331099","34.471214","34.51347","0.0018966397"
"1529863331164","34.49469","34.513046","0.004124969"
"1529863331250","34.471214","34.512863","0.0018370411"
"1529863331315","34.49469","34.512447","0.0040657637"
"1529863331409","34.471214","34.512268","0.001778605"
"1529863331436","34.49469","34.511856","0.0040073176"
"1529863332097","34.471214","34.511684","0.0017213158"
"1529863332163","34.49469","34.51128","0.0039503803"
"1529863332521","34.471214","34.511116","0.001665557"
"1529863332845","34.49469","34.510715","0.0038945787"
"1529863332849","34.471214","34.510555","0.001610591"
"1529863332897","34.44775","34.510162","0.0038399093"
"1529863332962","34.49469","34.509537","0.0060983184"
"1529863333028","34.471214","34.509388","0.0015710033"
"1529863333093","34.49469","34.509007","0.0037259876"
"1529863333178","34.471214","34.50886","0.0014448261"
"1529863333222","34.49469","34.508484","0.0036740368"
"1529863333373","34.44775","34.508347","0.0013944977"
"1529863333437","34.471214","34.50774","0.0059108785"
"1529863333506","34.49469","34.507374","0.0036105604"
"1529863333774","34.471214","34.507248","0.0012886239"
"1529863334040","34.44775","34.50689","0.0035164882"
"1529863334106","34.471214","34.506298","0.005777906"
"1529863334365","34.49469","34.505947","0.0034697587"
"1529863334431","34.44775","34.505833","0.0011511385"
"1529863334496","34.49469","34.505253","0.005665406"
"1529863334629","34.44775","34.505146","0.0011754971"
"1529863334674","34.471214","34.504574","0.005598585"
"1529863334850","34.44775","34.504242","0.003301168"
"1529863334895","34.471214","34.503677","0.0055189286"
"1529863335194","34.44775","34.503353","0.0032135407"
"1529863335303","34.471214","34.502796","0.00543176"
"1529863335368","34.49469","34.50248","0.0031272788"
"1529863335433","34.471214","34.502403","8.21633E-4"
"1529863335723","34.49469","34.50209","0.0030425272"
"1529863335769","34.471214","34.502018","7.8333967E-4"
"1529863335849","34.49469","34.50171","0.0030048627"
"1529863335956","34.44775","34.50164","7.476775E-4"
"1529863336042","34.49469","34.501102","0.0052559394"
"1529863336106","34.471214","34.501038","8.1682863E-4"
"1529863336171","34.44775","34.50074","0.0029095449"
"1529863336237","34.471214","34.50021","0.0051756636"
"1529863336303","34.49469","34.49992","0.0028745867"
"1529863336435","34.471214","34.499866","5.8535434E-4"
"1529863337106","34.44775","34.49958","0.0027947794"
"1529863337240","34.471214","34.49906","0.005062096"
"1529863337305","34.44775","34.498783","0.0027624094"
"1529863337370","34.471214","34.498272","0.004984253"
"1529863337438","34.49469","34.498","0.002685264"
"1529863337523","34.471214","34.497967","4.198727E-4"
"1529863337738","34.44775","34.4977","0.0026092534"
"1529863337783","34.471214","34.4972","0.0048779864"
"1529863337827","34.44775","34.49694","0.0025806604"
"1529863337912","34.49469","34.49645","0.0048039146"
"1529863338041","34.471214","34.49643","5.100352E-4"
"1529863338170","34.44775","34.496178","0.0024595156"
"1529863338368","34.471214","34.495693","0.004728977"
"1529863338586","34.44775","34.49545","0.0024336048"
"1529863338632","34.471214","34.494972","0.0046579195"
"1529863338782","34.44775","34.494736","0.0023633055"
"1529863338912","34.471214","34.494267","0.0045881327"
"1529863339159","34.44775","34.494038","0.002294524"
"1529863339244","34.471214","34.493576","0.004519857"
"1529863339310","34.44775","34.49335","0.0022268982"
"1529863339374","34.471214","34.492893","0.0044523403"
"1529863339832","34.44775","34.492676","0.0021604134"
"1529863340050","34.471214","34.492226","0.004386333"
"1529863340094","34.44775","34.492016","0.0020954532"
"1529863340223","34.471214","34.491573","0.004321837"
"1529863340309","34.44775","34.49137","0.0020320183"
"1529863340506","34.471214","34.490936","0.004258852"
"1529863340705","34.44775","34.490738","0.0019697421"
"1529863341098","34.471214","34.490307","0.004196626"
"1529863341164","34.44775","34.490116","0.0019086098"
"1529863341251","34.42429","34.489693","0.0041359095"
"1529863341297","34.471214","34.48904","0.0063915798"
"1529863341434","34.44775","34.48886","0.0018520592"
"1529863341904","34.42429","34.48845","0.004013281"
"1529863341970","34.44775","34.48781","0.006269671"
"1529863342183","34.471214","34.487408","0.0039564148"
"1529863342246","34.44775","34.487247","0.0016281303"
"1529863342442","34.471214","34.48685","0.0038550003"
"1529863342508","34.42429","34.486694","0.0015728172"
"1529863342685","34.44775","34.48607","0.006087498"
"1529863342794","34.42429","34.485687","0.0037862111"
"1529863342900","34.44775","34.485073","0.0059993514"
"1529863342966","34.42429","34.4847","0.0036887443"
"1529863343053","34.44775","34.484097","0.005902734"
"1529863343297","34.42429","34.483734","0.003593376"
"1529863343443","34.44775","34.48314","0.005808007"
"1529863343713","34.42429","34.482784","0.0034995312"
"1529863343778","34.44775","34.4822","0.005715167"
"1529863344436","34.42429","34.481857","0.003407952"
"1529863344738","34.44775","34.48128","0.005624219"
"1529863344846","34.42429","34.480946","0.003317897"
"1529863345080","34.44775","34.480377","0.0055347825"
"1529863345126","34.42429","34.48005","0.0032293606"
