"System Time Index","HR Data","HR Data Average","HR Data Standard Deviation"
"1529863320206","82.94931","0.0","0.0"
"1529863321153","62.93706","0.0","0.0"
"1529863322470","46.153847","0.0","0.0"
"1529863323139","87.37864","0.0","0.0"
"1529863323802","91.83673","0.0","0.0"
"1529863325179","87.80488","91.83673","0.0"
"1529863326488","91.37056","91.83673","0.0"
"1529863327159","88.23529","91.83207","0.04546044"
"1529863328490","90.22556","91.796104","0.350783"
"1529863329180","88.23529","91.780396","0.15712258"
"1529863329811","93.26425","91.74494","0.34607068"
"1529863330470","92.78351","91.76013","0.15214948"
"1529863331141","87.80488","91.77036","0.100951776"
"1529863331876","85.30806","91.730705","0.38684046"
"1529863332587","82.56881","91.66648","0.6275219"
"1529863333309","81.44797","91.5755","0.88940936"
"1529863334019","84.50704","91.47423","0.991621"
"1529863334805","81.08108","91.40456","0.68662924"
"1529863335478","84.11215","91.30132","1.0090714"
"1529863336235","81.08108","91.22943","0.70830333"
"1529863336909","85.71429","91.127945","0.99218565"
"1529863337693","81.44797","91.07381","0.5371754"
"1529863338344","86.95652","90.97755","0.9402351"
"1529863339069","86.124405","90.93734","0.4032406"
"1529863339742","87.37864","90.88921","0.47108057"
"1529863340417","89.55224","90.85411","0.34557292"
"1529863341140","81.08108","90.841095","0.13157636"
"1529863342398","96.51475","90.74349","0.9518751"
"1529863343054","89.10891","90.80121","0.57079786"
"1529863343710","97.82609","90.78429","0.17462333"
"1529863344993","92.78351","90.854706","0.68692935"
"1529863345725","90.90909","90.87399","0.20024544"
"1529863346297","94.73684","90.874344","0.020314908"
"1529863346942","89.10891","90.91297","0.3766708"
"1529863347653","93.75","90.89493","0.17991666"
"1529863348228","94.24084","90.92348","0.27900383"
"1529863348889","88.66995","90.95665","0.3247057"
"1529863350220","90.45226","90.933784","0.2253476"
"1529863350927","87.37864","90.92897","0.052084737"
"1529863351649","85.30806","90.89347","0.3462633"
"1529863352360","82.19178","90.837616","0.54578155"
"1529863353049","86.95652","90.75116","0.84489566"
"1529863353740","88.66995","90.71321","0.379571"
"1529863354499","78.26087","90.69278","0.20283915"
"1529863355127","91.83673","90.56846","1.2125132"
"1529863355872","85.71429","90.58114","0.17320152"
"1529863356551","86.53846","90.53247","0.47492513"
"1529863357240","84.50704","90.49253","0.39237568"
"1529863357957","86.95652","90.43268","0.58501476"
"1529863358716","82.94931","90.39792","0.34400162"
"1529863359411","79.29515","90.32343","0.7271929"
"1529863360827","87.37864","90.21315","1.0779196"
"1529863361491","86.53846","90.18481","0.29669183"
"1529863362194","84.90566","90.148346","0.35682297"
"1529863362895","85.30806","90.09592","0.5125032"
"1529863363606","86.53846","90.048035","0.4697097"
"1529863364268","87.37864","90.01294","0.34545746"
"1529863364997","82.94931","89.986595","0.25920582"
"1529863365718","84.90566","89.91622","0.68675625"
"1529863366372","89.10891","89.86612","0.49342617"
"1529863367107","82.56881","89.85855","0.08881108"
"1529863367814","84.90566","89.78565","0.7109416"
"1529863368556","84.50704","89.736855","0.4811717"
"1529863369308","77.25322","89.684555","0.5122693"
"1529863369945","93.75","89.56024","1.2133697"
"1529863370750","76.59574","89.60214","0.4262158"
"1529863371485","77.92208","89.47208","1.2690833"
"1529863372951","82.19178","89.356575","1.1334677"
"1529863373794","76.27119","89.28493","0.7078358"
"1529863374546","76.59574","89.15479","1.271056"
"1529863375261","81.818184","89.029205","1.2313209"
"1529863377505","77.25322","88.95709","0.71390814"
"1529863379777","79.88166","88.84006","1.1435776"
"1529863380603","75.0","88.75047","0.8810644"
"1529863382069","80.0","88.61297","1.34382"
"1529863383685","77.92208","88.52684","0.85060793"
"1529863384497","67.41573","88.42079","1.0376548"
"1529863386040","77.25322","88.21074","2.0510128"
"1529863386844","76.59574","88.101166","1.0880691"
"1529863387763","69.76744","87.986115","1.1272581"
"1529863389172","82.37986","87.803925","1.780234"
"1529863389964","74.07407","87.74969","0.55810255"
"1529863391571","75.471695","87.61293","1.3347955"
"1529863392307","80.35714","87.491516","1.1914978"
"1529863393361","67.92453","87.42017","0.7058643"
"1529863394826","73.319756","87.22522","1.9025003"
"1529863395722","70.3125","87.08617","1.369324"
"1529863396538","71.14625","86.91843","1.6414676"
"1529863397239","84.11215","86.760704","1.5468168"
"1529863398040","74.380165","86.734215","0.30105904"
"1529863398884","73.77049","86.61067","1.205127"
"1529863399634","81.818184","86.48227","1.2579437"
"1529863400407","73.17073","86.43563","0.4719109"
"1529863401154","81.44797","86.30298","1.2944362"
"1529863401903","78.60262","86.254425","0.49083036"
"1529863402766","69.49807","86.17791","0.7478067"
"1529863404100","45.454544","86.01111","1.6283144"
"1529863404873","76.59574","85.605545","3.958375"
"1529863406106","48.913044","85.51545","0.96367466"
"1529863407021","66.17647","85.14942","3.57072"
"1529863408613","77.25322","84.959694","1.8843589"
"1529863409879","45.569622","84.88263","0.77478945"
"1529863411452","76.43312","84.4895","3.8345373"
"1529863412917","41.002277","84.408936","0.87423056"
"1529863414128","49.45055","83.97487","4.2338643"
"1529863414970","72.289154","83.62962","3.393284"
"1529863416354","43.47826","83.51622","1.1567959"
"1529863418447","57.233704","83.11584","3.9061635"
"1529863420604","56.514915","82.85702","2.55404"
"1529863421987","42.553192","82.5936","2.5815134"
"1529863424750","64.98195","82.19319","3.9132133"
"1529863426200","41.284405","82.02108","1.7234329"
"1529863427569","44.226044","81.613716","3.9763253"
"1529863429034","41.002277","81.23984","3.6676166"
"1529863430954","62.39168","80.83746","3.9410186"
"1529863432525","37.97468","80.65301","1.8414751"
"1529863433895","43.68932","80.22623","4.1660075"
"1529863435241","45.801525","79.860855","3.5873046"
"1529863437289","58.064518","79.52026","3.3407385"
"1529863438691","44.117645","79.30571","2.1188393"
"1529863439965","45.34005","78.95383","3.43803"
"1529863442437","72.67833","78.61769","3.2959528"
"1529863444122","71.42857","78.5583","0.6664115"
"1529863445400","47.36842","78.487","0.69846785"
"1529863447869","72.48322","78.17581","3.0354476"
"1529863449110","48.51752","78.11889","0.6327033"
"1529863450421","46.035805","77.822876","2.8873808"
"1529863452501","57.6","77.505005","3.1132529"
"1529863453381","69.49807","77.305954","1.9659181"
"1529863454108","81.818184","77.227875","0.7863847"
"1529863454798","85.30806","77.27378","0.4544956"
"1529863455501","88.66995","77.354126","0.78480947"
"1529863456253","80.0","77.467285","1.106292"
"1529863457691","42.45283","77.492615","0.27063137"
"1529863459101","41.76334","77.14222","3.4171422"
"1529863460565","40.632053","76.78843","3.466984"
