"System Time Index","EDA Data","EDA Data Average","EDA Data Standard Deviation","EDA Data Derivation","EDA Data Derivation Average","EDA Data Derivation Standard Deviation","EDA Data Second Derviation","EDA Data Second Derivation Average","EDA Data Second Derivation Standard Deviation"
"1527443045117","1.5387557","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443045160","1.5403055","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443045243","1.5434084","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443045380","1.5449613","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443045516","1.549627","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443045579","1.5511842","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443045705","1.5527426","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443045770","1.5511842","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443045833","1.5543021","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443045979","1.5527426","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046043","1.5511842","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046250","1.549627","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046425","1.5480707","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046467","1.5449613","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046510","1.5434084","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046594","1.5449613","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046636","1.5434084","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046782","1.5418564","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046845","1.5387557","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443046907","1.5403055","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047033","1.5387557","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047178","1.5372069","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047241","1.5387557","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047347","1.5372069","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047430","1.5387557","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047452","1.5372069","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047516","1.5403055","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047580","1.5372069","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047642","1.5356592","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047913","1.5341126","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1527443047976","1.532567","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
