"System Time Index","HR Data","HR Data Average","HR Data Standard Deviation"
"1527443046532","62.71777","0.0","0.0"
"1527443047455","69.76744","0.0","0.0"
"1527443048198","76.27119","0.0","0.0"
"1527443051079","83.623695","0.0","0.0"
"1527443052442","90.90909","0.0","0.0"
"1527443053421","61.85567","90.90909","0.0"
"1527443054270","65.21739","90.432686","4.6457777"
"1527443056885","69.23077","89.723175","4.46714"
"1527443057894","58.44156","89.135155","3.7414663"
"1527443059668","67.669174","88.75812","0.74720436"
"1527443062739","58.82353","88.51876","0.11536729"
"1527443064612","64.28571","87.49502","3.965139"
"1527443065627","60.0","87.262924","2.2978117"
"1527443066541","70.86614","86.48726","2.2697616"
"1527443067589","53.097343","86.33105","1.5401679"
"1527443068773","50.139275","85.58317","4.065287"
"1527443069976","49.861496","85.22873","3.4802678"
"1527443071855","64.7482","84.51455","3.5326438"
"1527443072825","61.643837","84.31689","1.9596928"
"1527443074957","56.162247","83.25078","1.4643184"
"1527443076170","49.18033","82.872986","1.0755936"
"1527443077036","69.23077","82.41658","1.2106258"
"1527443079210","55.299538","81.98404","1.2602077"
"1527443081491","52.478134","81.45846","1.1860824"
"1527443082678","50.27933","80.89557","1.2102795"
"1527443085124","49.247604","80.43806","1.5058765"
"1527443086848","69.49807","79.79953","1.3548654"
"1527443087795","63.380283","79.52892","1.6375012"
"1527443088797","60.0","79.21206","1.5234611"
"1527443089872","55.727554","78.86131","1.558225"
"1527443090830","63.157894","78.49116","1.3724904"
"1527443091780","62.71777","78.17088","1.6348863"
"1527443092702","65.93407","77.87904","1.3475467"
"1527443093733","57.692307","77.5901","1.6569779"
"1527443097477","65.87374","76.95196","1.3248544"
"1527443098330","64.7482","76.704346","1.3388081"
"1527443099539","48.913044","76.43749","1.4411508"
"1527443101152","37.42204","76.0278","1.3383596"
"1527443102945","66.42066","75.39336","1.1903973"
"1527443104828","63.82979","75.177765","1.230529"
"1527443106631","66.54344","74.873665","0.64546907"
"1527443107734","54.545456","74.79036","0.8149127"
"1527443108645","66.17647","74.460594","1.2572565"
