"System Time Index","Temperature Data","Temperature Data Average","Temperature Data Standard Deviation"
"1527443045598","32.566612","0.0","0.0"
"1527443045977","32.520638","0.0","0.0"
"1527443046020","32.566612","0.0","0.0"
"1527443046254","32.54362","0.0","0.0"
"1527443046425","32.566612","0.0","0.0"
"1527443046447","32.520638","0.0","0.0"
"1527443046469","32.54362","0.0","0.0"
"1527443046532","32.566612","0.0","0.0"
"1527443046594","32.520638","0.0","0.0"
"1527443046656","32.54362","0.0","0.0"
"1527443046783","32.566612","0.0","0.0"
"1527443046865","32.54362","0.0","0.0"
"1527443046991","32.520638","0.0","0.0"
"1527443047053","32.566612","0.0","0.0"
"1527443047137","32.54362","0.0","0.0"
"1527443047199","32.520638","0.0","0.0"
"1527443047263","32.54362","0.0","0.0"
"1527443047411","32.520638","0.0","0.0"
"1527443047455","32.54362","0.0","0.0"
"1527443047581","32.566612","0.0","0.0"
"1527443047665","32.54362","0.0","0.0"
"1527443047727","32.566612","0.0","0.0"
"1527443047789","32.54362","0.0","0.0"
"1527443047871","32.520638","0.0","0.0"
"1527443047934","32.566612","0.0","0.0"
"1527443048059","32.520638","32.566612","0.0"
"1527443048121","32.54362","31.879251","0.0"
"1527443048261","32.566612","31.885895","0.06478851"
"1527443048594","32.54362","31.879251","0.0"
"1527443048656","32.520638","31.885895","0.06478851"
"1527443048740","32.54362","31.892242","0.062237415"
"1527443048803","32.520638","31.898756","0.06382579"
"1527443048994","32.54362","31.85642","0.0"
"1527443049142","32.520638","31.879251","0.0"
"1527443049205","32.497658","31.85642","0.0"
"1527443049248","32.520638","31.879251","0.0"
"1527443049452","32.54362","31.85642","0.0"
"1527443049729","32.566612","31.85642","0.0"
"1527443049855","32.54362","31.879251","0.0"
"1527443049939","32.566612","31.885895","0.06478851"
"1527443050005","32.54362","31.892702","0.0666981"
"1527443050132","32.520638","31.899212","0.06382618"
"1527443050197","32.566612","31.905426","0.060935833"
"1527443050261","32.520638","31.912039","0.064765245"
"1527443050480","32.54362","31.918125","0.05970206"
"1527443050523","32.520638","31.92438","0.06128911"
"1527443050653","32.54362","31.930342","0.05846847"
"1527443050803","32.497658","31.936474","0.060091406"
"1527443050866","32.520638","31.942085","0.055054907"
"1527443051273","32.497658","31.946047","0.011111376"
"1527443051337","32.54362","31.950611","0.010725307"
"1527443051500","32.520638","31.956541","0.05783953"
"1527443051608","32.54362","31.959492","0.0079705315"
"1527443051671","32.520638","31.964245","0.012052489"
"1527443051734","32.54362","31.969809","0.054272104"
"1527443051803","32.520638","31.974583","0.010944776"
"1527443051868","32.54362","31.978807","0.013179719"
"1527443051995","32.520638","31.984455","0.055095714"
"1527443052143","32.54362","31.98871","0.011995738"
"1527443052185","32.520638","31.994259","0.054127533"
"1527443052870","32.497658","31.994337","0.011419441"
"1527443053085","32.520638","31.997942","0.014779689"
"1527443053278","32.497658","32.000477","0.014250577"
"1527443053420","32.520638","32.004185","0.0132278185"
"1527443053466","32.497658","32.006535","0.012636295"
"1527443053529","32.520638","32.009895","0.01585886"
"1527443053809","32.54362","32.012074","0.015397516"
"1527443053851","32.520638","32.017387","0.051858857"
"1527443053936","32.54362","32.019344","0.016116781"
"1527443054009","32.520638","32.024586","0.051152326"
"1527443054206","32.54362","32.026325","0.016807346"
"1527443054270","32.520638","32.02952","0.019948076"
"1527443054536","32.497658","32.030884","0.019498194"
"1527443054666","32.520638","32.03376","0.018052986"
"1527443054729","32.497658","32.038628","0.047514092"
"1527443054793","32.520638","32.043217","0.04501561"
"1527443054857","32.497658","32.044178","0.020813428"
"1527443055010","32.520638","32.045116","0.01645154"
"1527443055434","32.497658","32.04794","0.019427584"
"1527443055539","32.520638","32.050247","0.021787671"
"1527443056006","32.54362","32.042526","0.027440581"
"1527443056070","32.520638","32.04754","0.048942957"
"1527443056540","32.497658","32.04284","0.029774746"
"1527443056605","32.520638","32.04411","0.032277595"
"1527443056735","32.497658","32.045807","0.030252282"
"1527443056864","32.520638","32.047016","0.032557335"
"1527443056949","32.497658","32.051754","0.046301395"
"1527443057274","32.520638","32.04531","0.03453355"
"1527443057451","32.497658","32.046303","0.036969434"
"1527443057475","32.520638","32.047276","0.034808658"
"1527443057499","32.497658","32.05201","0.046292666"
"1527443057542","32.520638","32.056465","0.04370499"
"1527443058427","32.497658","32.044273","0.043386467"
"1527443058470","32.520638","32.04881","0.04442565"
"1527443058928","32.497658","32.039772","0.04521609"
"1527443059059","32.47468","32.035393","0.044782422"
"1527443059144","32.497658","32.034992","0.04697593"
"1527443059208","32.520638","32.035053","0.044772282"
"1527443059272","32.497658","32.03991","0.047564715"
"1527443059373","32.520638","32.044487","0.04489172"
"1527443059798","32.54362","32.020393","0.047804218"
"1527443059883","32.520638","32.025627","0.051247794"
"1527443060075","32.54362","32.025417","0.050551347"
"1527443060140","32.520638","32.030598","0.05078694"
"1527443060469","32.54362","32.02491","0.050548837"
"1527443060520","32.520638","32.030098","0.050835896"
"1527443060545","32.497658","32.035004","0.048106115"
"1527443060609","32.520638","32.03963","0.04537311"
"1527443060673","32.497658","32.04444","0.04712606"
"1527443060863","32.520638","32.037663","0.054062974"
"1527443060991","32.497658","32.03676","0.05611626"
"1527443061137","32.520638","32.02482","0.05279227"
"1527443061454","32.497658","32.02417","0.054891545"
"1527443061457","32.520638","32.028904","0.04649914"
"1527443061543","32.54362","32.027946","0.057489593"
"1527443061616","32.520638","32.033104","0.0506154"
"1527443062120","32.54362","32.025303","0.064025655"
"1527443062208","32.520638","32.030487","0.050949518"
"1527443062555","32.54362","32.0077","0.06684877"
"1527443062623","32.520638","32.01306","0.052687906"
