1.28855180000000	1.28841366000000	1.28815127400000	1.28763930660000	1.28690305594000	1.28596532034600	1.28470934831140	1.28344180348026	1.28216395313223	1.28060320781901	1.27906181703711	1.27753793533340	1.27589345180006	1.27427705662005	1.27295866095805	1.27190856486224	1.27082701837602	1.26944481653842	1.26792871488458	1.26642830339612	1.26480634305651	1.26307534875086	1.26138197387577	1.25972253648819	1.25809372283937	1.25635743055544	1.25465972749989	1.25286194474990	1.25110914027491	1.24939692624742	1.24772130362268	1.24607872326041	1.24446595093437	1.24274581584093	1.24092940425684	1.23902669383116	1.23704664444804	1.23513093000324	1.23327320700291	1.23146775630262	1.22970943067236	1.22799359760512	1.22618293784461	1.22442027406015	1.22270088665414	1.22102052798872	1.21937538518985	1.21776201667086	1.21617732500378	1.21461853250340
1.27906181703711	1.27753793533340	1.27589345180006	1.27427705662005	1.27295866095805	1.27190856486224	1.27082701837602	1.26944481653842	1.26792871488458	1.26642830339612	1.26480634305651	1.26307534875086	1.26138197387577	1.25972253648819	1.25809372283937	1.25635743055544	1.25465972749989	1.25286194474990	1.25110914027491	1.24939692624742	1.24772130362268	1.24607872326041	1.24446595093437	1.24274581584093	1.24092940425684	1.23902669383116	1.23704664444804	1.23513093000324	1.23327320700291	1.23146775630262	1.22970943067236	1.22799359760512	1.22618293784461	1.22442027406015	1.22270088665414	1.22102052798872	1.21937538518985	1.21776201667086	1.21617732500378	1.21461853250340	1.21308313925306	1.21156888532775	1.21007374679498	1.20859588211548	1.20713366390393	1.20594980751354	1.20475219676219	1.20354227708597	1.20258541937737	1.20159217743963
1.26480634305651	1.26307534875086	1.26138197387577	1.25972253648819	1.25809372283937	1.25635743055544	1.25465972749989	1.25286194474990	1.25110914027491	1.24939692624742	1.24772130362268	1.24607872326041	1.24446595093437	1.24274581584093	1.24092940425684	1.23902669383116	1.23704664444804	1.23513093000324	1.23327320700291	1.23146775630262	1.22970943067236	1.22799359760512	1.22618293784461	1.22442027406015	1.22270088665414	1.22102052798872	1.21937538518985	1.21776201667086	1.21617732500378	1.21461853250340	1.21308313925306	1.21156888532775	1.21007374679498	1.20859588211548	1.20713366390393	1.20594980751354	1.20475219676219	1.20354227708597	1.20258541937737	1.20159217743963	1.20056627969567	1.19951107172610	1.19869328455349	1.19782537609814	1.19691244848833	1.19595908363950	1.19496940527555	1.19394713474799	1.19289562127319	1.19181785914587
1.24772130362268	1.24607872326041	1.24446595093437	1.24274581584093	1.24092940425684	1.23902669383116	1.23704664444804	1.23513093000324	1.23327320700291	1.23146775630262	1.22970943067236	1.22799359760512	1.22618293784461	1.22442027406015	1.22270088665414	1.22102052798872	1.21937538518985	1.21776201667086	1.21617732500378	1.21461853250340	1.21308313925306	1.21156888532775	1.21007374679498	1.20859588211548	1.20713366390393	1.20594980751354	1.20475219676219	1.20354227708597	1.20258541937737	1.20159217743963	1.20056627969567	1.19951107172610	1.19869328455349	1.19782537609814	1.19691244848833	1.19595908363950	1.19496940527555	1.19394713474799	1.19289562127319	1.19181785914587	1.19097927323129	1.19009314590816	1.18955850131734	1.18894585118561	1.18826306606705	1.18777995946034	1.18721376351431	1.18657286716288	1.18586484044659	1.18535883640193
1.22970943067236	1.22799359760512	1.22618293784461	1.22442027406015	1.22270088665414	1.22102052798872	1.21937538518985	1.21776201667086	1.21617732500378	1.21461853250340	1.21308313925306	1.21156888532775	1.21007374679498	1.20859588211548	1.20713366390393	1.20594980751354	1.20475219676219	1.20354227708597	1.20258541937737	1.20159217743963	1.20056627969567	1.19951107172610	1.19869328455349	1.19782537609814	1.19691244848833	1.19595908363950	1.19496940527555	1.19394713474799	1.19289562127319	1.19181785914587	1.19097927323129	1.19009314590816	1.18955850131734	1.18894585118561	1.18826306606705	1.18777995946034	1.18721376351431	1.18657286716288	1.18586484044659	1.18535883640193	1.18477221276174	1.18411311148556	1.18338885033701	1.18260603530331	1.18163979177298	1.18090099259568	1.18010525333611	1.17925835800250	1.17836550220225	1.17730087198202
1.21308313925306	1.21156888532775	1.21007374679498	1.20859588211548	1.20713366390393	1.20594980751354	1.20475219676219	1.20354227708597	1.20258541937737	1.20159217743963	1.20056627969567	1.19951107172610	1.19869328455349	1.19782537609814	1.19691244848833	1.19595908363950	1.19496940527555	1.19394713474799	1.19289562127319	1.19181785914587	1.19097927323129	1.19009314590816	1.18955850131734	1.18894585118561	1.18826306606705	1.18777995946034	1.18721376351431	1.18657286716288	1.18586484044659	1.18535883640193	1.18477221276174	1.18411311148556	1.18338885033701	1.18260603530331	1.18163979177298	1.18090099259568	1.18010525333611	1.17925835800250	1.17836550220225	1.17730087198202	1.17647319478382	1.17546740530544	1.17443187477490	1.17363021729741	1.17277840556767	1.17175137501090	1.17095721750981	1.17011230575883	1.16922181518295	1.16829039366465
1.20056627969567	1.19951107172610	1.19869328455349	1.19782537609814	1.19691244848833	1.19595908363950	1.19496940527555	1.19394713474799	1.19289562127319	1.19181785914587	1.19097927323129	1.19009314590816	1.18955850131734	1.18894585118561	1.18826306606705	1.18777995946034	1.18721376351431	1.18657286716288	1.18586484044659	1.18535883640193	1.18477221276174	1.18411311148556	1.18338885033701	1.18260603530331	1.18163979177298	1.18090099259568	1.18010525333611	1.17925835800250	1.17836550220225	1.17730087198202	1.17647319478382	1.17546740530544	1.17443187477490	1.17363021729741	1.17277840556767	1.17175137501090	1.17095721750981	1.17011230575883	1.16922181518295	1.16829039366465	1.16758209429819	1.16668472486837	1.16600701238153	1.16526715114338	1.16447144602904	1.16362558142614	1.16273463328352	1.16180319995517	1.16083539995965	1.15983496996369
1.19097927323129	1.19009314590816	1.18955850131734	1.18894585118561	1.18826306606705	1.18777995946034	1.18721376351431	1.18657286716288	1.18586484044659	1.18535883640193	1.18477221276174	1.18411311148556	1.18338885033701	1.18260603530331	1.18163979177298	1.18090099259568	1.18010525333611	1.17925835800250	1.17836550220225	1.17730087198202	1.17647319478382	1.17546740530544	1.17443187477490	1.17363021729741	1.17277840556767	1.17175137501090	1.17095721750981	1.17011230575883	1.16922181518295	1.16829039366465	1.16758209429819	1.16668472486837	1.16600701238153	1.16526715114338	1.16447144602904	1.16362558142614	1.16273463328352	1.16180319995517	1.16083539995965	1.15983496996369	1.15906399296732	1.15824070367059	1.15737040330353	1.15645787297318	1.15550743567586	1.15478120210827	1.15399843189745	1.15342309870770	1.15277613883693	1.15206476495324
1.18477221276174	1.18411311148556	1.18338885033701	1.18260603530331	1.18163979177298	1.18090099259568	1.18010525333611	1.17925835800250	1.17836550220225	1.17730087198202	1.17647319478382	1.17546740530544	1.17443187477490	1.17363021729741	1.17277840556767	1.17175137501090	1.17095721750981	1.17011230575883	1.16922181518295	1.16829039366465	1.16758209429819	1.16668472486837	1.16600701238153	1.16526715114338	1.16447144602904	1.16362558142614	1.16273463328352	1.16180319995517	1.16083539995965	1.15983496996369	1.15906399296732	1.15824070367059	1.15737040330353	1.15645787297318	1.15550743567586	1.15478120210827	1.15399843189745	1.15342309870770	1.15277613883693	1.15206476495324	1.15155363845791	1.15096451461212	1.15030529315091	1.14984100383582	1.14955225345224	1.14942153810701	1.14943315429631	1.14957294886668	1.14982817398001	1.15031696658201
1.17647319478382	1.17546740530544	1.17443187477490	1.17363021729741	1.17277840556767	1.17175137501090	1.17095721750981	1.17011230575883	1.16922181518295	1.16829039366465	1.16758209429819	1.16668472486837	1.16600701238153	1.16526715114338	1.16447144602904	1.16362558142614	1.16273463328352	1.16180319995517	1.16083539995965	1.15983496996369	1.15906399296732	1.15824070367059	1.15737040330353	1.15645787297318	1.15550743567586	1.15478120210827	1.15399843189745	1.15342309870770	1.15277613883693	1.15206476495324	1.15155363845791	1.15096451461212	1.15030529315091	1.14984100383582	1.14955225345224	1.14942153810701	1.14943315429631	1.14957294886668	1.14982817398001	1.15031696658201	1.15088654992381	1.15152890493143	1.15223685443829	1.15300392899446	1.15382427609501	1.15443260848551	1.15472035763696	1.15510916187326	1.15532925568594	1.15539761011734
