"System Time Index","HR Data","HR Data Average","HR Data Standard Deviation"
"1529861902416","76.27119","0.0","0.0"
"1529861903028","98.9011","0.0","0.0"
"1529861903866","71.42857","0.0","0.0"
"1529861905379","79.12088","0.0","0.0"
"1529861906511","54.054054","0.0","0.0"
"1529861907097","99.44752","54.054054","0.0"
"1529861911757","77.25322","54.054054","0.0"
"1529861912730","62.283737","54.286045","2.262353"
"1529861913885","53.731342","54.36602","0.8120746"
"1529861914997","52.941177","54.359673","0.10210475"
"1529861916137","52.02312","54.34549","0.13870634"
"1529861917143","60.20067","54.322266","0.22689876"
"1529861919049","62.608696","54.38105","0.5737031"
"1529861920035","60.60606","54.463326","0.80439806"
"1529861921246","50.139275","54.524754","0.60440826"
"1529861924160","61.926605","54.4809","0.43191624"
"1529861925162","59.210526","54.555355","0.7273793"
"1529861926702","77.75378","54.601906","0.45975673"
"1529861927568","68.70229","54.833424","2.258209"
"1529861928774","50.27933","54.97211","1.3711975"
"1529861930027","47.745358","54.925182","0.47773477"
"1529861937966","45.60811","54.853386","0.70179546"
"1529861939050","53.097343","54.760933","0.9043149"
"1529861940266","49.586777","54.744297","0.18573311"
"1529861941132","69.23077","54.692722","0.5032976"
"1529861942689","76.75906","54.838104","1.4186244"
"1529861943398","84.11215","55.057312","2.142406"
"1529861945858","74.792244","55.347862","2.8414788"
"1529861946789","61.85567","55.542305","1.9173632"
"1529861948689","62.93706","55.60544","0.6448365"
"1529861952084","53.254436","55.678753","0.7178727"
"1529861953886","66.54344","55.65451","0.24707505"
"1529861956013","56.514915","55.7634","1.0621619"
"1529861957123","53.731342","55.770916","0.12904583"
"1529861959165","59.01639","55.75052","0.19931465"
"1529861960120","62.5","55.783176","0.31910694"
"1529861961316","50.704224","55.850346","0.6557928"
"1529861962982","36.072144","55.798885","0.50611"
"1529861963965","61.643837","55.60162","1.9243925"
"1529861966036","57.32484","55.66204","0.61985815"
"1529861967353","46.035805","55.67867","0.17359778"
"1529861969806","48.913044","55.58224","0.94052005"
"1529861971755","61.32879","55.51555","0.6571369"
"1529861972818","56.42633","55.57368","0.5706957"
"1529861973885","57.32484","55.582207","0.10085015"
"1529861974947","60.0","55.599632","0.17023848"
"1529861975854","61.85567","55.643635","0.42945588"
"1529861976946","55.555557","55.705753","0.6073103"
"1529861978102","50.9915","55.70425","0.062472295"
"1529861980002","63.380283","55.657124","0.4596238"
"1529861981035","57.142857","55.734356","0.75455374"
"1529861982070","59.40594","55.74844","0.15671627"
"1529861983046","60.60606","55.785015","0.35701892"
"1529861984196","52.02312","55.833225","0.47149578"
"1529861985173","61.85567","55.795124","0.37453613"
"1529861986223","57.692307","55.85573","0.5922025"
"1529861987165","62.71777","55.874092","0.18863772"
"1529861988273","54.380665","55.942528","0.6676533"
"1529861989257","61.22449","55.92691","0.16630168"
"1529861991325","54.21687","55.979885","0.516881"
"1529861992326","60.60606","55.962254","0.17952861"
"1529861993333","59.800663","56.00869","0.45321396"
"1529861994352","58.44156","56.046608","0.37255546"
"1529861995422","56.782333","56.070557","0.2365054"
"1529861996434","58.631924","56.077675","0.07333011"
"1529861997450","59.60265","56.103218","0.24919492"
"1529861998447","60.20067","56.138214","0.34216854"
"1529862000406","62.068966","56.178837","0.39764044"
"1529862001396","61.22449","56.23774","0.5757724"
"1529862002395","60.0","56.287605","0.48969847"
"1529862003410","59.01639","56.32473","0.36532485"
"1529862004369","62.068966","56.351646","0.26501748"
"1529862005330","62.283737","56.40882","0.558175"
"1529862006326","61.01695","56.46757","0.57562685"
"1529862007269","63.60424","56.513065","0.44736817"
"1529862008197","64.51613","56.583977","0.6929679"
"1529862009153","62.71777","56.6633","0.77663094"
"1529862010175","58.631924","56.723843","0.59551024"
"1529862012013","65.21739","56.742924","0.19537069"
"1529862015342","54.108215","56.827667","0.8266503"
"1529862016596","47.87234","56.800472","0.27778262"
"1529862018719","56.603775","56.71119","0.87110275"
"1529862019638","65.21739","56.710114","0.08773779"
"1529862020869","50.0","56.795185","0.8296654"
"1529862022755","62.608696","56.727234","0.6678314"
"1529862023987","48.913044","56.78605","0.57742757"
"1529862026126","55.987556","56.707317","0.7699335"
"1529862028227","57.0523","56.70012","0.10418553"
"1529862029118","68.181816","56.70364","0.035889767"
"1529862030309","50.847458","56.81842","1.1193429"
"1529862032364","58.064518","56.75871","0.59294164"
"1529862033446","55.727554","56.771767","0.14046884"
"1529862034352","65.93407","56.761326","0.102794655"
"1529862035453","54.878048","56.853054","0.8945729"
"1529862036382","65.454544","56.833305","0.21236159"
"1529862037497","52.785923","56.919518","0.8410003"
"1529862039534","59.01639","56.87818","0.41178235"
"1529862040381","70.3125","56.899563","0.21254271"
"1529862041341","65.21739","57.03369","1.3081852"
"1529862042316","59.210526","57.11553","0.8087148"
"1529862043335","59.60265","57.13648","0.21972544"
"1529862044316","60.81081","57.16114","0.24149948"
"1529862045347","59.210526","57.197636","0.35672966"
"1529862046381","57.32484","57.217766","0.19950944"
"1529862047443","56.25","57.218838","0.022518188"
"1529862048667","49.04632","57.20915","0.094506554"
"1529862050777","56.962025","57.12752","0.79608464"
"1529862051690","66.17647","57.125866","0.08122791"
"1529862052671","60.402683","57.216373","0.88264036"
"1529862053720","57.877815","57.248238","0.32301766"
"1529862054689","62.5","57.25453","0.06937466"
"1529862055632","63.380283","57.306988","0.51157826"
"1529862056654","59.40594","57.36772","0.59446526"
"1529862057679","58.252426","57.388103","0.20746385"
"1529862059715","58.82353","57.396748","0.08680325"
"1529862060698","61.43345","57.411015","0.13940841"
"1529862061693","60.20067","57.45124","0.39251012"
"1529862062708","59.40594","57.478733","0.27097866"
"1529862063683","61.01695","57.498005","0.18988237"
"1529862064691","59.800663","57.533195","0.3436877"
"1529862065671","60.81081","57.55587","0.22377557"
"1529862066668","61.43345","57.58842","0.31820527"
"1529862067672","59.210526","57.626873","0.37630978"
"1529862068634","62.068966","57.642708","0.15895455"
"1529862070868","47.87234","57.68697","0.43193567"
"1529862071745","67.669174","57.588825","0.95808434"
"1529862073022","47.36842","57.68963","0.9876806"
"1529862073961","62.93706","57.58642","1.0113456"
"1529862075187","49.45055","57.639923","0.53149873"
"1529862076197","60.0","57.55803","0.8003838"
"1529862077163","61.43345","57.582447","0.25122872"
"1529862078209","57.692307","57.620956","0.3763842"
"1529862079260","56.074768","57.62167","0.03827616"
"1529862080334","56.603775","57.6062","0.15090047"
"1529862081337","59.60265","57.596176","0.09891307"
"1529862082355","59.800663","57.61624","0.19591852"
"1529862083341","60.0","57.638084","0.21392116"
"1529862084358","59.40594","57.661705","0.23132211"
"1529862085561","49.861496","57.679146","0.17166154"
"1529862086636","55.04587","57.600967","0.76256025"
"1529862087759","54.054054","57.575417","0.26057726"
"1529862088820","57.507988","57.540203","0.34438598"
"1529862089905","54.380665","57.539883","0.03458161"
"1529862091003","55.04587","57.50829","0.30810216"
"1529862092024","59.40594","57.483665","0.24210033"
"1529862092997","60.60606","57.502888","0.18901478"
"1529862094054","56.962025","57.53392","0.303207"
"1529862095142","55.555557","57.528202","0.06347995"
"1529862096220","55.384617","57.508476","0.19247457"
"1529862097333","54.21687","57.487236","0.2080083"
"1529862098440","54.054054","57.454533","0.3195996"
"1529862099633","49.861496","57.42053","0.3331469"
"1529862100654","59.210526","57.344936","0.7378994"
"1529862101697","57.142857","57.363594","0.19632465"
"1529862102774","56.25","57.361385","0.029134141"
"1529862103825","58.064518","57.350273","0.108420186"
"1529862104763","62.283737","57.357414","0.07049115"
"1529862105782","59.01639","57.406677","0.48046044"
"1529862106881","56.962025","57.422775","0.16416536"
"1529862107902","56.42633","57.418167","0.047836848"
"1529862109025","53.731342","57.40825","0.096840866"
"1529862110064","56.962025","57.37148","0.3586979"
"1529862111131","57.142857","57.367386","0.053675085"
"1529862112989","64.63196","57.36514","0.022543952"
"1529862113976","61.01695","57.43781","0.7086543"
"1529862115047","56.603775","57.473602","0.35615432"
"1529862117111","58.631924","57.464905","0.09199814"
"1529862119028","63.047287","57.476574","0.114177525"
"1529862120047","57.507988","57.53228","0.5433689"
"1529862120976","67.92453","57.532036","0.054388497"
"1529862121952","61.43345","57.63596","1.0134774"
"1529862122988","59.800663","57.673935","0.38394386"
"1529862124008","55.555557","57.6952","0.2109198"
"1529862125000","60.0","57.673805","0.20971872"
"1529862125960","65.454544","57.697067","0.22781488"
"1529862127004","55.555557","57.774643","0.7568421"
"1529862128876","64.40072","57.752453","0.2292556"
"1529862129834","63.380283","57.818935","0.6487356"
"1529862130824","60.0","57.87455","0.5462017"
"1529862131814","60.402683","57.895805","0.21434706"
"1529862133036","51.136364","57.920876","0.24540527"
"1529862133886","66.42066","57.85303","0.66207194"
"1529862135753","65.21739","57.93871","0.8381233"
"1529862136618","66.9145","58.011497","0.7147387"
"1529862137635","60.0","58.10053","0.871146"
"1529862138674","57.877815","58.119522","0.20469646"
"1529862139747","54.878048","58.117104","0.031218408"
"1529862141212","41.18993","58.084713","0.31588396"
"1529862142860","37.037037","57.915764","1.6478603"
"1529862143824","60.60606","57.706978","2.0427244"
"1529862144836","59.800663","57.73597","0.34879053"
"1529862145889","58.252426","57.756615","0.20434514"
"1529862146969","57.142857","57.761574","0.052491613"
"1529862147894","64.28571","57.755386","0.060564384"
"1529862148886","60.402683","57.82069","0.63685787"
"1529862149779","64.7482","57.84651","0.25972164"
"1529862150703","64.05694","57.915527","0.6735448"
"1529862151641","64.28571","57.97694","0.6026782"
"1529862152612","60.81081","58.040028","0.6181684"
"1529862153667","57.32484","58.067734","0.27718434"
"1529862154676","60.81081","58.060307","0.07756776"
"1529862156557","63.60424","58.08781","0.26833782"
"1529862157477","64.28571","58.142975","0.538624"
"1529862158477","60.0","58.204403","0.6014486"
"1529862159590","54.380665","58.22236","0.18514572"
"1529862160511","65.69343","58.18394","0.3750942"
"1529862161407","66.42066","58.259037","0.7332754"
"1529862162326","65.21739","58.340652","0.799282"
"1529862163327","60.20067","58.40942","0.6753572"
"1529862164296","61.43345","58.427334","0.18728112"
"1529862165263","61.85567","58.457394","0.29375023"
"1529862166219","63.157894","58.491375","0.33269516"
"1529862167165","64.28571","58.53804","0.45628747"
"1529862168133","61.01695","58.595516","0.5623599"
"1529862169092","62.71777","58.61973","0.24273887"
"1529862170969","64.51613","58.660713","0.40037182"
"1529862171822","70.588234","58.71927","0.57241434"
"1529862172772","61.43345","58.83796","1.1588608"
"1529862173818","58.631924","58.863914","0.2783768"
"1529862175899","58.44156","58.861595","0.035871428"
"1529862176892","60.81081","58.857395","0.041118212"
"1529862177886","59.60265","58.87693","0.19053881"
"1529862178883","57.877815","58.884186","0.07329147"
"1529862179948","58.82353","58.874123","0.09841331"
"1529862180879","64.7482","58.873615","0.011008803"
"1529862181934","56.782333","58.93236","0.57288295"
"1529862182945","60.0","58.910862","0.21735373"
"1529862183903","60.20067","58.921753","0.10841257"
"1529862185766","63.94316","58.934544","0.12518835"
"1529862186564","76.27119","58.98463","0.48859426"
"1529862187436","68.70229","59.157497","1.6864706"
"1529862188361","64.51613","59.252945","0.94595116"
"1529862189269","65.93407","59.305576","0.5219033"
"1529862190192","65.69343","59.37186","0.64850545"
"1529862191133","63.380283","59.435078","0.6198726"
"1529862192114","61.22449","59.47453","0.38969308"
"1529862193025","66.666664","59.492027","0.17504703"
"1529862194010","60.20067","59.563774","0.6998803"
"1529862194987","61.43345","59.570145","0.093572676"
"1529862195966","63.157894","59.58878","0.18194763"
"1529862197896","62.827225","59.62447","0.34853083"
"1529862198750","66.9145","59.656498","0.31426713"
"1529862199640","67.669174","59.729076","0.7084883"
"1529862200602","62.068966","59.808475","0.7775429"
"1529862201650","57.507988","59.83108","0.23375101"
"1529862202599","63.82979","59.80785","0.22774777"
"1529862203492","66.42066","59.84807","0.39287505"
"1529862204407","65.454544","59.913795","0.64215374"
"1529862205373","61.85567","59.969204","0.5441291"
"1529862206342","63.157894","59.988068","0.19184428"
"1529862207309","62.5","60.019768","0.30971196"
"1529862208268","61.43345","60.04457","0.24384385"
"1529862209277","60.20067","60.05846","0.13761906"
"1529862211108","64.98195","60.059883","0.019537348"
"1529862212113","59.800663","60.109104","0.4799975"
"1529862213059","63.380283","60.106018","0.056645382"
"1529862214002","65.21739","60.13876","0.3193525"
"1529862214948","63.82979","60.189545","0.4962904"
"1529862215993","57.507988","60.22595","0.35844412"
"1529862216975","59.60265","60.19877","0.26746473"
"1529862219989","60.20067","60.192806","0.063990444"
"1529862220970","61.01695","60.192886","0.0064447946"
"1529862221943","63.380283","60.201126","0.080364175"
"1529862222881","63.82979","60.232918","0.31013146"
"1529862223794","62.93706","60.268887","0.35213056"
"1529862224694","66.42066","60.295567","0.26256907"
"1529862225692","61.01695","60.35682","0.5978881"
"1529862226615","65.69343","60.36342","0.08785707"
"1529862227811","49.45055","60.416718","0.5198501"
"1529862229460","36.363636","60.307056","1.0706694"
"1529862231218","68.311195","60.067623","2.3373852"
"1529862232216","60.60606","60.15006","0.8371936"
"1529862233141","64.51613","60.154617","0.09479666"
"1529862234046","68.181816","60.19823","0.42543477"
"1529862234967","66.666664","60.278065","0.7797107"
"1529862235768","72.0","60.34195","0.62786835"
"1529862236641","67.92453","60.45853","1.1386106"
"1529862237514","68.70229","60.53319","0.736924"
"1529862238415","67.669174","60.614883","0.80004144"
"1529862239269","68.965515","60.685425","0.69256204"
"1529862240113","71.14625","60.768227","0.8104283"
"1529862241001","68.44106","60.872005","1.0152911"
"1529862241951","64.98195","60.947697","0.7450747"
"1529862242841","65.69343","60.98804","0.40040812"
"1529862243703","68.965515","61.035095","0.46060696"
"1529862244608","65.69343","61.1144","0.77473485"
"1529862245522","66.42066","61.16019","0.45321178"
"1529862247265","68.181816","61.212795","0.51499254"
"1529862248234","62.068966","61.282486","0.6815584"
"1529862249130","68.181816","61.29035","0.10260388"
"1529862250032","65.93407","61.35927","0.6721249"
"1529862250987","65.69343","61.405018","0.45116296"
"1529862251959","61.643837","61.447903","0.4206268"
"1529862252884","67.16418","61.449863","0.04619904"
"1529862253783","62.71777","61.507008","0.5572716"
"1529862255683","62.93706","61.519115","0.13056225"
"1529862256801","54.21687","61.533295","0.13889131"
"1529862258921","56.514915","61.46013","0.71362346"
"1529862260034","53.57143","61.410675","0.48750213"
"1529862260988","64.51613","61.332283","0.76602596"
"1529862262010","56.962025","61.36412","0.3197947"
"1529862262971","64.05694","61.3201","0.4304762"
"1529862263853","67.41573","61.347466","0.27034256"
"1529862264890","59.60265","61.40815","0.5923867"
"1529862265771","65.69343","61.390095","0.18576837"
"1529862267533","67.92453","61.43313","0.42006648"
"1529862268603","58.064518","61.498043","0.6344253"
"1529862269542","61.43345","61.463707","0.34079027"
"1529862270504","62.068966","61.463406","0.034206543"
"1529862271536","59.210526","61.46946","0.059152618"
"1529862272694","51.136364","61.44687","0.22036763"
"1529862273661","63.380283","61.343765","1.0057088"
"1529862274528","68.44106","61.364132","0.22261146"
"1529862275555","57.877815","61.434902","0.6904921"
"1529862276529","62.71777","61.39933","0.35368803"
"1529862277474","63.60424","61.412514","0.13334867"
"1529862278424","62.5","61.43443","0.21415013"
"1529862279382","63.157894","61.445084","0.106096946"
"1529862280297","65.454544","61.46221","0.16736771"
"1529862281258","62.5","61.502136","0.3896866"
"1529862282188","64.05694","61.512115","0.104822986"
"1529862283118","65.454544","61.537563","0.24838917"
"1529862284096","62.283737","61.576733","0.38278574"
"1529862285043","61.85567","61.5838","0.07885965"
"1529862286024","61.643837","61.58652","0.027660236"
"1529862286946","66.666664","61.587093","0.006236421"
"1529862287894","63.157894","61.63789","0.49535355"
"1529862288815","64.7482","61.65309","0.15628661"
"1529862289739","64.05694","61.684044","0.3022352"
"1529862290691","62.93706","61.70777","0.23336717"
"1529862291678","61.22449","61.720066","0.122128956"
"1529862292586","65.93407","61.71511","0.049847152"
"1529862293445","68.44106","61.7573","0.41145727"
"1529862294398","64.7482","61.82414","0.6530893"
"1529862295358","62.068966","61.85338","0.2925341"
"1529862296228","69.23077","61.855534","0.03602452"
"1529862297118","67.16418","61.929287","0.71923214"
"1529862298048","64.51613","61.981636","0.5155414"
"1529862298982","66.666664","62.00698","0.25247994"
"1529862299920","64.7482","62.053577","0.45510724"
"1529862300915","60.81081","62.080524","0.26668793"
"1529862301988","62.5","62.06783","0.12666053"
"1529862302899","60.81081","62.07215","0.044006884"
"1529862303779","61.85567","62.059536","0.12308288"
"1529862304725","63.380283","62.0575","0.02338249"
"1529862305695","62.71777","62.07073","0.12901728"
"1529862306651","61.22449","62.077198","0.064404204"
"1529862307596","63.60424","62.068672","0.08340404"
"1529862308569","62.71777","62.084026","0.14997889"
"1529862309523","62.068966","62.090363","0.06359574"
"1529862310471","63.380283","62.09015","0.006693139"
"1529862311460","61.43345","62.10305","0.12581404"
"1529862312379","64.7482","62.096355","0.06649981"
"1529862314281","61.643837","62.122875","0.2586898"
"1529862315260","61.22449","62.118084","0.05339949"
"1529862316184","65.93407","62.109146","0.0873053"
"1529862317165","61.643837","62.147396","0.37310344"
"1529862318115","61.85567","62.14236","0.061672572"
"1529862318994","68.965515","62.139492","0.028629597"
"1529862319923","66.17647","62.207752","0.66567117"
"1529862320896","64.98195","62.24744","0.39270693"
"1529862321761","64.28571","62.274784","0.269542"
"1529862322632","67.41573","62.294895","0.1979468"
"1529862323493","70.3125","62.346104","0.49976972"
"1529862324400","65.69343","62.425766","0.7784788"
"1529862325347","64.28571","62.458443","0.32802948"
"1529862326278","64.7482","62.476715","0.18118724"
"1529862327230","62.5","62.49943","0.22225186"
"1529862328119","67.669174","62.499435","0.022225255"
"1529862329052","64.28571","62.551132","0.5041513"
"1529862330001","63.82979","62.568478","0.17650726"
"1529862330943","64.7482","62.58109","0.12426154"
"1529862331847","67.16418","62.60276","0.21169882"
"1529862332741","64.98195","62.648373","0.44532716"
"1529862333658","65.69343","62.671707","0.23188385"
"1529862334572","65.21739","62.701923","0.2955854"
"1529862336373","67.41573","62.727077","0.24707977"
"1529862337328","63.82979","62.773964","0.45789883"
"1529862338269","63.157894","62.784523","0.112685405"
"1529862339238","62.283737","62.788258","0.038114443"
"1529862340216","60.81081","62.78321","0.049347434"
"1529862341157","64.05694","62.763485","0.1924091"
"1529862342126","62.283737","62.77642","0.12759487"
"1529862343216","60.60606","62.771492","0.049711086"
"1529862344091","61.22449","62.749836","0.21122849"
"1529862345029","64.7482","62.73458","0.15024179"
"1529862345988","63.380283","62.75472","0.19693926"
"1529862346990","61.643837","62.760975","0.064104326"
"1529862347931","62.93706","62.7498","0.109130114"
"1529862348777","68.965515","62.751675","0.021273652"
"1529862349724","62.5","62.813812","0.60596955"
"1529862350609","68.44106","62.810673","0.067885935"
"1529862351469","69.23077","62.866978","0.5491103"
"1529862352406","64.05694","62.930614","0.6230132"
"1529862353352","63.60424","62.94188","0.1262764"
"1529862354322","62.71777","62.9485","0.06581549"
"1529862355243","66.17647","62.946194","0.023443446"
"1529862356177","63.157894","62.978497","0.31502092"
"1529862357251","55.04587","62.98029","0.036033973"
"1529862358081","73.46939","62.900944","0.77376246"
"1529862359068","61.01695","63.00663","1.0335218"
"1529862360075","60.0","62.986732","0.21984026"
"1529862360997","65.21739","62.956863","0.29209062"
"1529862361970","62.068966","62.97947","0.22237049"
"1529862362954","60.60606","62.970364","0.091533266"
"1529862363922","62.93706","62.94672","0.23074543"
"1529862364977","56.074768","62.946625","0.023093766"
"1529862365883","66.9145","62.877907","0.6701387"
"1529862366813","63.82979","62.918274","0.3993065"
"1529862367700","67.669174","62.927387","0.09744675"
"1529862369535","63.60424","62.974804","0.46251577"
"1529862370485","62.71777","62.9811","0.07685662"
"1529862371368","66.666664","62.978466","0.026805038"
"1529862372303","65.93407","63.015347","0.35967848"
"1529862373241","62.5","63.044533","0.28689352"
"1529862374226","60.81081","63.03909","0.060356725"
"1529862375141","65.93407","63.016808","0.21738285"
"1529862376126","62.5","63.04598","0.28531685"
"1529862377140","59.01639","63.04052","0.060406107"
"1529862378073","64.28571","63.00028","0.3924743"
"1529862378974","70.3125","63.013134","0.13135427"
"1529862380007","55.384617","63.08613","0.71194595"
"1529862380965","62.068966","63.009113","0.7544084"
"1529862381956","61.01695","62.99971","0.118730254"
"1529862382919","66.42066","62.97988","0.19372042"
"1529862383870","60.81081","63.01429","0.33609918"
"1529862384890","57.692307","62.992256","0.21749325"
"1529862385932","59.800663","62.939255","0.5173015"
"1529862386962","58.631924","62.907867","0.31041208"
"1529862387882","64.51613","62.86511","0.41813838"
"1529862388764","65.21739","62.88162","0.16634642"
"1529862389751","61.43345","62.904976","0.22838826"
"1529862390751","59.40594","62.89026","0.14530733"
"1529862391728","61.85567","62.855415","0.34009674"
"1529862392716","60.81081","62.845417","0.10325541"
"1529862393706","60.0","62.82507","0.19868061"
"1529862394732","58.82353","62.796818","0.27621254"
"1529862395695","62.5","62.757084","0.38845327"
"1529862396627","64.7482","62.754513","0.046232972"
"1529862397607","60.81081","62.77445","0.19447686"
"1529862398656","57.32484","62.75481","0.19247633"
"1529862399643","61.01695","62.700512","0.52987355"
"1529862400603","61.85567","62.683678","0.1725179"
"1529862401600","60.60606","62.675396","0.08256839"
"1529862402510","64.98195","62.6547","0.2019677"
"1529862404342","67.92453","62.677975","0.22784701"
"1529862405193","70.3125","62.730442","0.51214427"
"1529862406100","64.98195","62.806263","0.74116415"
"1529862407079","61.85567","62.82802","0.2247431"
"1529862407968","69.23077","62.818295","0.097449034"
"1529862409045","54.878048","62.88242","0.6254119"
"1529862410012","61.01695","62.802376","0.78307754"
"1529862410857","73.46939","62.784523","0.19091186"
"1529862412010","51.724136","62.891373","1.0421494"
"1529862412996","61.43345","62.7797","1.0939898"
"1529862413952","63.380283","62.76624","0.17089134"
"1529862414988","56.782333","62.77238","0.06227146"
"1529862415973","61.643837","62.71248","0.58417475"
"1529862416975","58.82353","62.701794","0.1194692"
"1529862417933","64.7482","62.66301","0.37839198"
"1529862418971","58.252426","62.68386","0.20683578"
"1529862419963","59.01639","62.639545","0.43264243"
"1529862420924","62.5","62.603313","0.35596424"
"1529862421988","55.555557","62.60228","0.036994725"
"1529862422978","60.20067","62.53181","0.68719715"
"1529862423977","61.643837","62.5085","0.23748964"
"1529862425035","55.90062","62.49985","0.08760126"
"1529862426099","56.962025","62.43386","0.64360845"
"1529862426994","65.93407","62.379143","0.5374739"
"1529862428042","57.142857","62.414692","0.35081336"
"1529862429052","59.60265","62.361973","0.5152981"
"1529862430012","64.05694","62.33438","0.27397534"
"1529862431008","59.210526","62.35161","0.17020099"
"1529862432046","57.692307","62.320198","0.30678692"
"1529862433061","58.82353","62.27392","0.4523475"
"1529862434136","55.727554","62.239414","0.33950457"
"1529862435112","62.5","62.174297","0.6359353"
"1529862436266","51.8732","62.177555","0.0710842"
"1529862437276","59.40594","62.074512","1.0048928"
"1529862438323","57.32484","62.04783","0.2789638"
"1529862439409","55.90062","62.0006","0.4614238"
"1529862440450","57.507988","61.939598","0.596649"
"1529862441541","54.054054","61.895283","0.43626425"
"1529862442449","66.17647","61.81687","0.76591015"
"1529862443311","70.03891","61.860466","0.4319864"
"1529862444222","66.42066","61.94225","0.79872054"
"1529862445226","59.800663","61.987034","0.44397274"
"1529862447067","65.454544","61.96517","0.21778563"
"1529862447971","65.21739","62.000065","0.3409754"
"1529862448874","66.666664","62.032238","0.315597"
"1529862449859","61.01695","62.078583","0.45304382"
"1529862450904","59.60265","62.067966","0.11300788"
"1529862451862","61.01695","62.043312","0.24067986"
"1529862452854","59.800663","62.033047","0.102942556"
"1529862453690","71.14625","62.010723","0.21794248"
"1529862454653","62.5","62.102077","0.8911513"
"1529862455557","66.666664","62.106056","0.097197376"
"1529862456551","61.643837","62.15166","0.44485098"
"1529862457562","58.631924","62.146584","0.066568725"
"1529862458491","64.51613","62.11144","0.34280995"
"1529862459407","65.21739","62.135487","0.23699464"
"1529862460456","57.32484","62.166306","0.30147645"
"1529862461490","58.82353","62.11789","0.47309485"
"1529862462536","59.60265","62.084946","0.3247266"
"1529862464234","68.83365","62.060123","0.24423872"
"1529862466445","54.628223","62.127857","0.66099703"
"1529862467521","54.545456","62.05286","0.7343356"
"1529862468393","69.49807","61.977787","0.73578614"
"1529862469423","58.252426","62.05299","0.7370501"
"1529862470399","62.5","62.014984","0.37788376"
"1529862471397","58.631924","62.019833","0.060539983"
