"System Time Index","HR Data","HR Data Average","HR Data Standard Deviation"
"1529861903132","75.0","0.0","0.0"
"1529861904084","62.71777","0.0","0.0"
"1529861906127","58.82353","0.0","0.0"
"1529861907876","69.63249","0.0","0.0"
"1529861911964","73.23027","0.0","0.0"
"1529861913322","88.23529","73.23027","0.0"
"1529861915058","68.70229","73.23027","0.0"
"1529861916382","91.37056","73.18499","0.44156244"
"1529861917335","62.5","73.366844","1.7739832"
"1529861920030","66.9145","73.25818","1.0744667"
"1529861922610","69.67742","73.19474","0.62788916"
"1529861924547","62.068966","73.15957","0.34870416"
"1529861926575","59.60265","73.04866","1.0821031"
"1529861927877","46.035805","72.9142","1.3156952"
"1529861929292","42.25352","72.64542","2.6244466"
"1529861940606","31.839622","72.3415","2.9753761"
"1529861941691","54.380665","71.93648","3.960882"
"1529861942754","57.507988","71.76092","1.7572418"
"1529861943696","62.93706","71.618385","1.4009912"
"1529861944539","71.14625","71.53157","0.85810536"
"1529861945590","56.603775","71.52772","0.09367721"
"1529861947089","80.89888","71.37848","1.455394"
"1529861947837","81.818184","71.47369","0.9397552"
"1529861949084","94.73684","71.57713","1.0131497"
"1529861950624","78.26087","71.80873","2.260776"
"1529861951513","67.669174","71.87325","0.66858757"
"1529861953307","67.03911","71.831215","0.41539252"
"1529861955035","69.097885","71.783295","0.46916273"
"1529861955906","72.0","71.75644","0.26604697"
"1529861956958","57.142857","71.75887","0.035664596"
"1529861957900","62.93706","71.61271","1.4253392"
"1529861960182","78.26087","71.525955","0.8579608"
"1529861960951","81.818184","71.59331","0.66236025"
"1529861961996","56.25","71.69556","0.9993143"
"1529861963481","80.35714","71.5411","1.5095421"
"1529861964301","73.17073","71.62926","0.8728811"
"1529861965119","72.58064","71.64467","0.17382799"
"1529861965969","73.17073","71.65403","0.092915334"
"1529861966798","70.86614","71.6692","0.14819825"
"1529861967651","69.23077","71.66116","0.079702474"
"1529861968535","68.181816","71.636856","0.23714286"
"1529861969387","69.76744","71.6023","0.33776426"
"1529861970276","68.70229","71.583954","0.18209337"
"1529861971150","68.965515","71.55514","0.2816052"
"1529861972057","65.454544","71.52924","0.2541021"
"1529861972961","67.16418","71.4685","0.5929418"
"1529861973852","68.181816","71.42545","0.423919"
"1529861974734","67.669174","71.39302","0.3191437"
"1529861976488","68.44106","71.35578","0.36454433"
"1529861977371","67.41573","71.32664","0.28656805"
"1529861978297","67.92453","71.28753","0.38246152"
"1529861979117","69.23077","71.2539","0.3301779"
"1529861980006","68.181816","71.233665","0.20003684"
"1529861980908","72.0","71.20315","0.29828402"
"1529861981721","68.44106","71.21111","0.08323652"
"1529861982586","69.76744","71.18341","0.27025977"
"1529861983435","69.49807","71.16925","0.14070345"
"1529861984239","75.313805","71.15254","0.163578"
"1529861985086","72.8745","71.19415","0.40613073"
"1529861985931","70.3125","71.21095","0.16882315"
"1529861986735","75.0","71.201965","0.08922735"
"1529861987616","67.41573","71.239944","0.37048706"
"1529861988570","62.71777","71.201706","0.3747683"
"1529861990128","77.41936","71.11687","0.82819104"
"1529861991029","70.588234","71.17989","0.62016547"
"1529861991909","68.44106","71.17398","0.0847062"
"1529861992703","70.3125","71.14665","0.26664528"
"1529861993556","70.588234","71.13831","0.08560445"
"1529861994427","68.181816","71.13281","0.054321785"
"1529861996179","69.76744","71.1033","0.2878286"
"1529861997086","65.454544","71.08994","0.13341326"
"1529861998007","65.93407","71.03359","0.5497191"
"1529861998849","71.14625","70.9826","0.5003283"
"1529862000582","66.42066","70.98424","0.052516297"
"1529862001333","81.08108","70.9386","0.44506472"
"1529862002202","69.49807","71.04002","0.9900823"
"1529862003029","72.0","71.024605","0.18003777"
"1529862003857","71.71315","71.034355","0.096808486"
"1529862005566","69.49807","71.041145","0.06689914"
"1529862006442","68.181816","71.02571","0.15062705"
"1529862007316","69.49807","70.99727","0.2777414"
"1529862008195","67.92453","70.98228","0.14881477"
"1529862009098","67.41573","70.9517","0.29855856"
"1529862009984","67.16418","70.916336","0.3461126"
"1529862010851","69.23077","70.878815","0.36753908"
"1529862011751","66.42066","70.862335","0.16486472"
"1529862012653","67.16418","70.81792","0.43345976"
"1529862014412","68.181816","70.78138","0.35893497"
"1529862015299","67.92453","70.75539","0.25603476"
"1529862016219","65.93407","70.72708","0.2772466"
"1529862017052","70.86614","70.67915","0.4682304"
"1529862017947","68.965515","70.68102","0.050248496"
"1529862018845","67.16418","70.663864","0.1673692"
"1529862019703","68.181816","70.62887","0.34169525"
"1529862020537","72.58064","70.6044","0.2410676"
"1529862021360","72.289154","70.62416","0.19422269"
"1529862022265","67.669174","70.64081","0.16352578"
"1529862023097","69.76744","70.61109","0.29025093"
"1529862024759","73.022316","70.60265","0.08724145"
"1529862025647","67.669174","70.62685","0.23612398"
"1529862026510","70.03891","70.59727","0.28939307"
"1529862027318","73.46939","70.59168","0.06166283"
"1529862028118","75.313805","70.62046","0.2806981"
"1529862028952","73.77049","70.6674","0.4585486"
"1529862029741","73.17073","70.698425","0.30606467"
"1529862030543","74.6888","70.723145","0.24303135"
"1529862031345","75.94936","70.7628","0.38748813"
"1529862032173","72.58064","70.81467","0.5072691"
"1529862033004","71.42857","70.83233","0.17953104"
"1529862033847","73.17073","70.838295","0.06085323"
"1529862034691","69.76744","70.86162","0.22753765"
"1529862035559","69.49807","70.85068","0.109101966"
"1529862036402","70.86614","70.83715","0.13235493"
"1529862037283","68.70229","70.83744","0.013534088"
"1529862038143","68.44106","70.816086","0.2082209"
"1529862038975","72.0","70.792336","0.23254327"
"1529862039935","68.44106","70.80441","0.120043725"
"1529862040736","68.965515","70.78078","0.23078305"
"1529862041604","70.03891","70.76263","0.17852025"
"1529862042469","69.49807","70.75539","0.07279844"
"1529862043333","69.23077","70.74281","0.12282782"
"1529862044174","71.14625","70.72769","0.14796346"
"1529862045153","61.22449","70.73188","0.043415904"
"1529862045958","78.947365","70.6368","0.92715824"
"1529862046695","76.92308","70.71991","0.81572145"
"1529862047496","75.0","70.781944","0.6104001"
"1529862048360","69.23077","70.82413","0.41584346"
"1529862049120","80.0","70.8082","0.16085114"
"1529862049917","76.59574","70.900116","0.8965171"
"1529862051564","67.41573","70.95707","0.56261915"
"1529862052550","61.43345","70.92165","0.34989926"
"1529862053492","63.380283","70.826775","0.9259392"
"1529862054371","68.44106","70.75231","0.73205197"
"1529862055934","76.92308","70.7292","0.23698059"
"1529862058576","67.754074","70.79114","0.6044841"
"1529862061085","71.90413","70.760765","0.3022762"
"1529862062052","62.93706","70.7722","0.11552385"
"1529862062947","70.588234","70.69385","0.7641599"
"1529862063745","70.3125","70.692795","0.07710698"
"1529862064569","72.0","70.688995","0.037879303"
"1529862065567","60.81081","70.7021","0.12790386"
"1529862067187","73.77049","70.60319","0.9646708"
"1529862067992","75.94936","70.63486","0.32358572"
"1529862068853","70.03891","70.688","0.5192729"
"1529862069610","77.92208","70.68151","0.08187281"
"1529862070417","75.313805","70.753914","0.70613885"
"1529862071420","59.40594","70.799515","0.4502463"
"1529862072320","66.9145","70.68558","1.1119984"
"1529862073377","56.962025","70.647865","0.3841953"
"1529862074427","57.692307","70.51101","1.3351787"
"1529862075966","78.26087","70.38282","1.2571735"
"1529862077261","45.801525","70.4616","0.77847564"
"1529862078147","67.41573","70.215004","2.406079"
"1529862079134","62.068966","70.18701","0.3638832"
"1529862080094","61.85567","70.105835","0.79249763"
"1529862081105","58.252426","70.02333","0.8084389"
"1529862082121","60.0","69.905624","1.1507272"
"1529862083151","57.692307","69.806564","0.9728133"
"1529862084117","62.068966","69.685425","1.1853658"
"1529862085098","61.643837","69.60926","0.7521466"
"1529862086070","62.71777","69.52961","0.78041124"
"1529862087036","63.380283","69.461494","0.6688507"
"1529862087939","66.42066","69.40068","0.5967916"
"1529862088837","65.21739","69.37088","0.29667214"
"1529862089699","68.70229","69.329346","0.40612793"
"1529862090609","67.16418","69.323074","0.07340729"
"1529862091511","65.93407","69.30148","0.21066062"
"1529862092498","60.81081","69.26781","0.32906094"
"1529862093538","57.32484","69.183235","0.82537156"
"1529862094560","59.40594","69.06465","1.1593572"
"1529862096553","60.402683","68.96806","0.94901323"
"1529862097480","64.98195","68.88241","0.8406586"
"1529862098417","63.60424","68.84341","0.3895471"
"1529862099337","66.17647","68.791016","0.51239973"
"1529862100216","67.669174","68.76487","0.2600651"
"1529862101108","69.23077","68.753914","0.10997027"
"1529862101973","70.3125","68.75868","0.04778468"
"1529862102812","69.76744","68.77422","0.15160136"
"1529862103703","67.92453","68.78416","0.09803642"
"1529862104637","63.157894","68.77556","0.08440081"
"1529862105652","58.631924","68.71938","0.5478926"
"1529862106670","59.60265","68.61851","0.9852406"
"1529862107657","60.0","68.52835","0.8847181"
"1529862110345","67.16418","68.44307","0.83636653"
"1529862111480","52.478134","68.43028","0.15016395"
"1529862112387","66.666664","68.27076","1.5557054"
"1529862113239","70.3125","68.254715","0.22061782"
"1529862114121","69.23077","68.27529","0.20188178"
"1529862114935","73.17073","68.28484","0.09533891"
"1529862115901","68.181816","68.3337","0.47656086"
"1529862116716","66.42066","68.332184","0.049904823"
"1529862118476","68.57143","68.31307","0.1864763"
"1529862119343","68.181816","68.31566","0.031344477"
"1529862120209","70.3125","68.31432","0.013423551"
"1529862121042","71.42857","68.334305","0.19486427"
"1529862121909","72.0","68.36525","0.30237746"
"1529862122764","67.92453","68.401596","0.3557437"
"1529862123700","64.51613","68.39683","0.05856564"
"1529862125497","66.42066","68.35802","0.37848577"
"1529862126427","64.7482","68.338646","0.19268249"
"1529862127275","70.3125","68.30274","0.35066557"
"1529862128138","69.23077","68.32284","0.19910155"
"1529862128919","77.92208","68.33192","0.09075106"
"1529862129739","72.8745","68.42782","0.9352646"
"1529862130610","69.49807","68.47228","0.4436059"
"1529862133202","69.23077","68.482544","0.10942799"
"1529862134086","67.41573","68.49003","0.07378146"
"1529862134993","67.669174","68.47929","0.105023436"
"1529862136597","37.267082","68.47118","0.079695985"
"1529862138257","72.8745","68.15914","3.0429943"
"1529862138985","81.818184","68.2063","0.551404"
"1529862139946","62.71777","68.342415","1.3285587"
"1529862140743","73.46939","68.28617","0.56436884"
"1529862141658","65.93407","68.338005","0.5086017"
"1529862143329","72.14429","68.313965","0.2398826"
"1529862144122","75.0","68.352264","0.37429795"
"1529862145013","68.44106","68.41874","0.6493586"
"1529862145784","76.92308","68.41896","0.06497234"
"1529862147480","70.72691","68.504005","0.829336"
"1529862148313","71.42857","68.52624","0.23209764"
"1529862149960","77.25322","68.55526","0.28398228"
"1529862150929","64.05694","68.64224","0.84868884"
"1529862152429","38.70968","68.59639","0.45513576"
"1529862154027","75.0","68.29752","2.9148693"
"1529862154846","74.07407","68.36455","0.71566737"
"1529862155675","70.588234","68.421646","0.56136596"
"1529862156446","80.0","68.44331","0.21861313"
"1529862157161","83.333336","68.55888","1.1272049"
"1529862157869","86.53846","68.70663","1.4451884"
"1529862158682","72.8745","68.88495","1.7449322"
"1529862159465","76.92308","68.92484","0.42639446"
"1529862160271","75.313805","69.00482","0.78114283"
"1529862161055","75.0","69.06791","0.6201832"
"1529862161873","73.77049","69.12723","0.58180505"
"1529862162691","72.0","69.17366","0.4565277"
"1529862163548","70.3125","69.20193","0.27937597"
"1529862164435","68.44106","69.213036","0.11184676"
"1529862165283","70.03891","69.205315","0.076107986"
"1529862166073","76.27119","69.21365","0.08164635"
"1529862166873","75.63025","69.284225","0.68829036"
"1529862167691","72.58064","69.34769","0.6226718"
"1529862168487","75.313805","69.38002","0.32136348"
"1529862169369","69.23077","69.43936","0.5795464"
"1529862170098","81.44797","69.43728","0.061421067"
"1529862170971","68.44106","69.55739","1.1712828"
"1529862171737","78.26087","69.54623","0.15990664"
"1529862172492","80.0","69.63337","0.8499918"
"1529862173297","76.27119","69.73704","1.0145074"
"1529862174062","76.92308","69.802376","0.6452278"
"1529862174864","74.380165","69.87358","0.6973934"
"1529862175803","64.28571","69.91865","0.4449752"
"1529862177390","75.471695","69.86232","0.55111605"
"1529862178316","64.98195","69.91841","0.54978853"
"1529862180665","76.81365","69.86905","0.48452702"
"1529862181475","73.46939","69.93849","0.6789602"
"1529862183719","53.333332","69.9738","0.3509589"
"1529862185978","53.175774","69.807396","1.6231366"
"1529862187462","40.816326","69.64108","1.6299964"
"1529862188976","39.647575","69.35284","2.8156755"
"1529862190536","38.21656","69.055786","2.910471"
"1529862192060","39.91131","68.74739","3.021452"
"1529862193619","38.29787","68.45903","2.8282435"
"1529862195132","39.473682","68.15742","2.954844"
"1529862196665","38.96104","67.87058","2.812765"
"1529862199021","51.42857","67.58149","2.8332186"
"1529862200456","41.76334","67.41996","1.6004887"
"1529862201374","64.98195","67.16339","2.5071142"
"1529862202964","38.21656","67.14158","0.32880232"
"1529862204478","38.87689","66.852325","2.8209221"
"1529862205287","74.07407","66.57257","2.7426744"
"1529862206078","75.63025","66.64758","0.7812614"
"1529862207288","49.72376","66.73741","0.8794549"
"1529862209352","58.536587","66.567276","1.6614789"
"1529862210878","39.215687","66.48697","0.8005731"
"1529862211783","66.42066","66.21426","2.6606653"
"1529862212725","64.28571","66.216324","0.26682678"
"1529862214356","37.190083","66.19702","0.19015245"
"1529862215291","63.157894","65.90695","2.8287835"
"1529862216761","40.816326","65.87946","0.3897302"
"1529862218358","74.22681","65.62883","2.4444356"
"1529862219166","76.27119","65.71481","0.873369"
"1529862220970","66.42066","65.82037","1.0331424"
"1529862222050","55.384617","65.82638","0.11874625"
"1529862223058","60.0","65.72196","1.0183365"
"1529862224423","43.583534","65.66474","0.5672144"
"1529862225338","66.17647","65.44393","2.1540782"
"1529862226929","39.04555","65.451256","0.22694415"
"1529862229053","56.42633","65.1872","2.5751507"
"1529862229943","65.21739","65.099594","0.89231515"
"1529862230789","69.76744","65.10077","0.08996795"
"1529862231530","81.44797","65.14744","0.45517653"
"1529862232408","67.669174","65.31044","1.5902586"
"1529862233856","41.76334","65.33403","0.2796402"
"1529862235333","40.723984","65.09832","2.2987533"
"1529862236220","66.17647","64.854576","2.3880436"
"1529862238501","53.019146","64.8678","0.2713762"
"1529862240027","39.04555","64.74931","1.1557841"
"1529862241505","41.37931","64.49228","2.5092616"
