"System Time Index","EDA Data","EDA Data Average","EDA Data Standard Deviation","EDA Data Derivation","EDA Data Derivation Average","EDA Data Derivation Standard Deviation","EDA Data Second Derviation","EDA Data Second Derivation Average","EDA Data Second Derivation Standard Deviation"
"1529861901979","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861902041","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861902188","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861902437","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861902499","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861902584","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861902791","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861902854","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861903256","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861903318","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861903714","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861903866","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861903920","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861903983","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861904110","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861904173","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861904457","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861904499","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861904647","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861904712","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861904780","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861904921","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861905336","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861905443","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861905786","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861905952","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861905978","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861906042","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861906320","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861906704","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861906769","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861906853","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861907182","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861907247","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1529861907651","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
