"System Time Index","EDA Data","EDA Data Average","EDA Data Standard Deviation","EDA Data Derivation","EDA Data Derivation Average","EDA Data Derivation Standard Deviation","EDA Data Second Derviation","EDA Data Second Derivation Average","EDA Data Second Derivation Standard Deviation"
"1528653735061","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653735126","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653735795","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653735887","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653742201","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653742265","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653743399","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653743528","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653746057","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653746142","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653746324","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653746345","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653746388","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653746471","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653746864","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653746930","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653747075","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653747137","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653747806","6.7131553E-4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653747868","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653748763","0.029828487","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528653748827","0.082081","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
