"System Time Index";"BVP Data"
"1530208818075";"6.0"
"1530208818098";"7.0"
"1530208818235";"6.0"
"1530208818257";"5.0"
"1530208818280";"4.0"
"1530208818282";"3.0"
"1530208818304";"2.0"
"1530208818326";"1.0"
"1530208818375";"0.0"
"1530208818489";"-1.0"
"1530208818513";"-2.0"
"1530208818573";"-3.0"
"1530208818596";"-4.0"
"1530208818691";"-3.0"
"1530208818757";"-2.0"
"1530208818780";"-1.0"
"1530208818897";"-2.0"
"1530208818919";"-1.0"
"1530208818946";"0.0"
"1530208818947";"1.0"
"1530208818969";"2.0"
"1530208818970";"3.0"
"1530208818971";"4.0"
"1530208818971";"5.0"
"1530208818993";"6.0"
"1530208819014";"7.0"
"1530208819146";"6.0"
"1530208819168";"5.0"
"1530208819169";"4.0"
"1530208819169";"3.0"
"1530208819191";"2.0"
"1530208819213";"1.0"
"1530208819213";"0.0"
"1530208819255";"-1.0"
"1530208819282";"-2.0"
"1530208819326";"-3.0"
"1530208819393";"-4.0"
"1530208819576";"-3.0"
"1530208819669";"-4.0"
"1530208819691";"-3.0"
"1530208819774";"-2.0"
"1530208819820";"-1.0"
"1530208819821";"-2.0"
"1530208819888";"-3.0"
"1530208819933";"-2.0"
"1530208819954";"-1.0"
"1530208819955";"0.0"
"1530208819955";"1.0"
"1530208819976";"2.0"
"1530208819976";"3.0"
"1530208819997";"4.0"
"1530208820000";"5.0"
"1530208820001";"6.0"
"1530208820021";"7.0"
"1530208820022";"8.0"
"1530208820175";"7.0"
"1530208820196";"6.0"
"1530208820200";"5.0"
"1530208820221";"4.0"
"1530208820222";"3.0"
"1530208820222";"2.0"
"1530208820243";"1.0"
"1530208820264";"0.0"
"1530208820332";"-1.0"
"1530208820376";"-2.0"
"1530208820377";"-3.0"
"1530208820399";"-4.0"
"1530208820506";"-3.0"
"1530208820549";"-2.0"
"1530208820745";"-3.0"
"1530208820790";"-2.0"
"1530208820791";"-1.0"
"1530208820792";"0.0"
"1530208820816";"1.0"
"1530208820837";"2.0"
"1530208820880";"1.0"
"1530208820923";"0.0"
"1530208820968";"-1.0"
"1530208821013";"-2.0"
"1530208821081";"-1.0"
"1530208821103";"0.0"
"1530208821125";"1.0"
"1530208821126";"2.0"
"1530208821129";"3.0"
"1530208821152";"4.0"
"1530208821152";"5.0"
"1530208821152";"6.0"
"1530208821153";"7.0"
"1530208821153";"8.0"
"1530208821306";"7.0"
"1530208821327";"6.0"
"1530208821351";"5.0"
"1530208821351";"4.0"
"1530208821373";"3.0"
"1530208821373";"2.0"
"1530208821397";"1.0"
"1530208821418";"0.0"
"1530208821506";"-1.0"
"1530208821571";"-2.0"
"1530208821593";"-3.0"
"1530208821615";"-4.0"
"1530208821616";"-5.0"
"1530208821637";"-6.0"
"1530208821682";"-5.0"
"1530208821703";"-4.0"
"1530208821724";"-3.0"
"1530208821751";"-2.0"
"1530208821752";"-1.0"
"1530208821773";"0.0"
"1530208821819";"1.0"
"1530208821840";"2.0"
"1530208821862";"1.0"
"1530208821906";"0.0"
"1530208821971";"-1.0"
"1530208821992";"-2.0"
"1530208821994";"-3.0"
"1530208822015";"-4.0"
"1530208822058";"-3.0"
"1530208822058";"-2.0"
"1530208822101";"-1.0"
"1530208822123";"0.0"
"1530208822277";"1.0"
"1530208822278";"2.0"
"1530208822298";"3.0"
"1530208822299";"4.0"
"1530208822300";"5.0"
"1530208822321";"6.0"
"1530208822321";"7.0"
"1530208822342";"8.0"
"1530208822470";"7.0"
"1530208822471";"6.0"
"1530208822471";"5.0"
"1530208822492";"4.0"
"1530208822493";"3.0"
"1530208822514";"2.0"
"1530208822514";"1.0"
"1530208822535";"0.0"
"1530208822557";"-1.0"
"1530208822558";"-2.0"
"1530208822579";"-3.0"
"1530208822604";"-4.0"
"1530208822712";"-3.0"
"1530208822738";"-4.0"
"1530208822760";"-3.0"
"1530208822761";"-4.0"
"1530208822783";"-3.0"
"1530208822812";"-4.0"
"1530208822842";"-3.0"
"1530208822930";"-4.0"
"1530208823014";"-3.0"
"1530208823036";"-2.0"
"1530208823058";"-1.0"
"1530208823101";"0.0"
"1530208823210";"-1.0"
"1530208823254";"-2.0"
"1530208823298";"-1.0"
"1530208823361";"-2.0"
"1530208823406";"-1.0"
"1530208823427";"0.0"
"1530208823428";"1.0"
"1530208823449";"2.0"
"1530208823450";"3.0"
"1530208823450";"4.0"
"1530208823451";"5.0"
"1530208823475";"6.0"
"1530208823496";"7.0"
"1530208823496";"8.0"
"1530208823562";"7.0"
"1530208823583";"6.0"
"1530208823628";"5.0"
"1530208823630";"4.0"
"1530208823651";"3.0"
"1530208823652";"2.0"
"1530208823673";"1.0"
"1530208823741";"0.0"
"1530208823804";"-1.0"
"1530208823847";"0.0"
"1530208823997";"-1.0"
"1530208824043";"-2.0"
"1530208824066";"-3.0"
"1530208824196";"-2.0"
"1530208824304";"-3.0"
"1530208824476";"-2.0"
"1530208824518";"-1.0"
"1530208824519";"0.0"
"1530208824541";"1.0"
"1530208824562";"2.0"
"1530208824562";"3.0"
"1530208824563";"4.0"
"1530208824563";"5.0"
"1530208824584";"6.0"
"1530208824584";"7.0"
"1530208824585";"8.0"
"1530208824765";"7.0"
"1530208824768";"6.0"
"1530208824769";"5.0"
"1530208824769";"4.0"
"1530208824769";"3.0"
"1530208824770";"2.0"
"1530208824791";"1.0"
"1530208824791";"0.0"
"1530208824834";"-1.0"
"1530208824858";"-2.0"
"1530208824882";"-3.0"
"1530208824926";"-4.0"
"1530208824947";"-5.0"
"1530208824968";"-6.0"
"1530208824990";"-7.0"
"1530208825033";"-8.0"
"1530208825055";"-7.0"
"1530208825077";"-6.0"
"1530208825077";"-5.0"
"1530208825098";"-4.0"
"1530208825119";"-3.0"
"1530208825120";"-2.0"
"1530208825144";"-1.0"
"1530208825210";"-2.0"
"1530208825231";"-3.0"
"1530208825252";"-4.0"
"1530208825276";"-5.0"
"1530208825297";"-6.0"
"1530208825319";"-7.0"
"1530208825343";"-8.0"
"1530208825364";"-7.0"
"1530208825386";"-6.0"
"1530208825386";"-5.0"
"1530208825407";"-4.0"
"1530208825428";"-3.0"
"1530208825450";"-2.0"
"1530208825471";"-1.0"
"1530208825476";"0.0"
"1530208825518";"1.0"
"1530208825563";"0.0"
"1530208825718";"1.0"
"1530208825781";"2.0"
"1530208825783";"3.0"
"1530208825804";"4.0"
"1530208825871";"5.0"
"1530208825893";"6.0"
"1530208825893";"7.0"
"1530208825935";"8.0"
"1530208825957";"9.0"
"1530208825978";"8.0"
"1530208825978";"7.0"
"1530208826001";"6.0"
"1530208826002";"5.0"
"1530208826022";"4.0"
"1530208826023";"3.0"
"1530208826044";"2.0"
"1530208826045";"1.0"
"1530208826067";"0.0"
"1530208826067";"-1.0"
"1530208826088";"-2.0"
"1530208826134";"-1.0"
"1530208826155";"0.0"
"1530208826199";"1.0"
"1530208826200";"0.0"
"1530208826221";"1.0"
"1530208826242";"0.0"
"1530208826286";"-1.0"
"1530208826307";"-2.0"
"1530208826416";"-3.0"
"1530208826458";"-4.0"
"1530208826458";"-5.0"
"1530208826481";"-6.0"
"1530208826482";"-7.0"
"1530208826503";"-8.0"
"1530208826524";"-9.0"
"1530208826524";"-10.0"
"1530208826524";"-11.0"
"1530208826525";"-12.0"
"1530208826526";"-13.0"
"1530208826548";"-14.0"
"1530208826548";"-15.0"
"1530208826569";"-16.0"
"1530208826612";"-15.0"
"1530208826613";"-14.0"
"1530208826634";"-13.0"
"1530208826634";"-12.0"
"1530208826655";"-11.0"
"1530208826656";"-10.0"
"1530208826656";"-9.0"
"1530208826656";"-8.0"
"1530208826656";"-7.0"
"1530208826656";"-6.0"
"1530208826656";"-5.0"
"1530208826656";"-4.0"
"1530208826657";"-3.0"
"1530208826657";"-2.0"
"1530208826679";"-1.0"
"1530208826680";"0.0"
"1530208826680";"1.0"
"1530208826681";"2.0"
"1530208826709";"3.0"
"1530208826710";"4.0"
"1530208826710";"5.0"
"1530208826731";"6.0"
"1530208826731";"7.0"
"1530208826731";"8.0"
"1530208826732";"9.0"
"1530208826779";"10.0"
"1530208826866";"9.0"
"1530208826867";"8.0"
"1530208826888";"7.0"
"1530208826888";"6.0"
"1530208826889";"5.0"
"1530208826910";"4.0"
"1530208826911";"3.0"
"1530208826911";"2.0"
"1530208826932";"1.0"
"1530208826933";"0.0"
"1530208826955";"-1.0"
"1530208826956";"-2.0"
"1530208826977";"-3.0"
"1530208827042";"-2.0"
"1530208827067";"-1.0"
"1530208827199";"-2.0"
"1530208827221";"-3.0"
"1530208827242";"-4.0"
"1530208827243";"-5.0"
"1530208827263";"-6.0"
"1530208827264";"-7.0"
"1530208827285";"-8.0"
"1530208827285";"-9.0"
"1530208827285";"-10.0"
"1530208827306";"-11.0"
"1530208827307";"-12.0"
"1530208827307";"-13.0"
"1530208827328";"-14.0"
"1530208827329";"-15.0"
"1530208827350";"-16.0"
"1530208827372";"-17.0"
"1530208827416";"-16.0"
"1530208827416";"-15.0"
"1530208827437";"-14.0"
"1530208827437";"-13.0"
"1530208827481";"-12.0"
"1530208827482";"-11.0"
"1530208827482";"-10.0"
"1530208827503";"-9.0"
"1530208827504";"-8.0"
"1530208827525";"-7.0"
"1530208827526";"-6.0"
"1530208827547";"-5.0"
"1530208827547";"-4.0"
"1530208827568";"-3.0"
"1530208827569";"-2.0"
"1530208827569";"-1.0"
"1530208827569";"0.0"
"1530208827590";"1.0"
"1530208827590";"2.0"
"1530208827612";"3.0"
"1530208827616";"4.0"
"1530208827616";"5.0"
"1530208827617";"6.0"
"1530208827617";"7.0"
"1530208827617";"8.0"
"1530208827618";"9.0"
"1530208827618";"10.0"
"1530208827639";"11.0"
"1530208827640";"12.0"
"1530208827795";"13.0"
"1530208827795";"12.0"
"1530208827795";"11.0"
"1530208827795";"10.0"
"1530208827795";"9.0"
"1530208827796";"8.0"
"1530208827796";"7.0"
"1530208827796";"6.0"
"1530208827796";"5.0"
"1530208827817";"4.0"
"1530208827817";"3.0"
"1530208827818";"2.0"
"1530208827818";"1.0"
"1530208827838";"0.0"
"1530208827839";"-1.0"
"1530208827860";"-2.0"
"1530208827860";"-3.0"
"1530208827860";"-4.0"
"1530208827881";"-5.0"
"1530208827882";"-6.0"
"1530208827882";"-7.0"
"1530208827882";"-8.0"
"1530208827883";"-9.0"
"1530208827903";"-10.0"
"1530208827904";"-11.0"
"1530208827904";"-12.0"
"1530208827946";"-13.0"
"1530208827967";"-12.0"
"1530208827988";"-13.0"
"1530208828012";"-14.0"
"1530208828033";"-15.0"
"1530208828033";"-14.0"
"1530208828119";"-15.0"
"1530208828142";"-14.0"
"1530208828163";"-13.0"
"1530208828164";"-12.0"
"1530208828185";"-11.0"
"1530208828206";"-10.0"
"1530208828227";"-9.0"
"1530208828248";"-8.0"
"1530208828248";"-7.0"
"1530208828269";"-6.0"
"1530208828273";"-5.0"
"1530208828294";"-4.0"
"1530208828315";"-3.0"
"1530208828315";"-2.0"
"1530208828315";"-1.0"
"1530208828336";"0.0"
"1530208828359";"1.0"
"1530208828360";"2.0"
"1530208828360";"3.0"
"1530208828360";"4.0"
"1530208828407";"5.0"
"1530208828449";"6.0"
"1530208828470";"5.0"
"1530208828512";"6.0"
"1530208828534";"7.0"
"1530208828555";"8.0"
"1530208828555";"9.0"
"1530208828555";"10.0"
"1530208828577";"11.0"
"1530208828577";"12.0"
"1530208828577";"13.0"
"1530208828622";"14.0"
"1530208828644";"15.0"
"1530208828644";"14.0"
"1530208828665";"13.0"
"1530208828686";"12.0"
"1530208828707";"11.0"
"1530208828708";"10.0"
"1530208828729";"9.0"
"1530208828750";"8.0"
"1530208828771";"7.0"
"1530208828773";"6.0"
"1530208828773";"5.0"
"1530208828773";"4.0"
"1530208828794";"3.0"
"1530208828795";"2.0"
"1530208828795";"1.0"
"1530208828816";"0.0"
"1530208828817";"-1.0"
"1530208828860";"-2.0"
"1530208828905";"-1.0"
"1530208829053";"-2.0"
"1530208829098";"-3.0"
"1530208829183";"-4.0"
"1530208829226";"-3.0"
"1530208829395";"-2.0"
"1530208829421";"-1.0"
"1530208829421";"0.0"
"1530208829442";"1.0"
"1530208829442";"2.0"
"1530208829443";"3.0"
"1530208829443";"4.0"
"1530208829443";"5.0"
"1530208829463";"6.0"
"1530208829464";"7.0"
"1530208829464";"8.0"
"1530208829485";"9.0"
"1530208829485";"10.0"
"1530208829485";"11.0"
"1530208829506";"12.0"
"1530208829506";"13.0"
"1530208829527";"14.0"
"1530208829571";"13.0"
"1530208829616";"12.0"
"1530208829616";"11.0"
"1530208829637";"10.0"
"1530208829659";"9.0"
"1530208829659";"8.0"
"1530208829681";"7.0"
"1530208829682";"6.0"
"1530208829702";"5.0"
"1530208829703";"4.0"
"1530208829703";"3.0"
"1530208829724";"2.0"
"1530208829724";"1.0"
"1530208829745";"0.0"
"1530208829795";"-1.0"
"1530208829816";"-2.0"
"1530208829820";"-3.0"
"1530208829861";"-4.0"
"1530208830055";"-3.0"
"1530208830226";"-4.0"
"1530208830226";"-3.0"
"1530208830226";"-4.0"
"1530208830291";"-3.0"
"1530208830312";"-2.0"
"1530208830313";"-1.0"
"1530208830334";"0.0"
"1530208830338";"1.0"
"1530208830338";"2.0"
"1530208830359";"3.0"
"1530208830360";"4.0"
"1530208830360";"5.0"
"1530208830361";"6.0"
"1530208830382";"7.0"
"1530208830383";"8.0"
"1530208830403";"9.0"
"1530208830426";"10.0"
"1530208830427";"11.0"
"1530208830469";"12.0"
"1530208830535";"11.0"
"1530208830577";"10.0"
"1530208830577";"9.0"
"1530208830598";"8.0"
"1530208830599";"7.0"
"1530208830599";"6.0"
"1530208830620";"5.0"
"1530208830620";"4.0"
"1530208830620";"3.0"
"1530208830621";"2.0"
"1530208830621";"1.0"
"1530208830621";"0.0"
"1530208830621";"-1.0"
"1530208830642";"-2.0"
"1530208830642";"-3.0"
"1530208830642";"-4.0"
"1530208830643";"-5.0"
"1530208830643";"-6.0"
"1530208830663";"-7.0"
"1530208830664";"-8.0"
"1530208830665";"-9.0"
"1530208830686";"-10.0"
"1530208830687";"-11.0"
"1530208830708";"-12.0"
"1530208830751";"-11.0"
"1530208830773";"-10.0"
"1530208830794";"-9.0"
"1530208830795";"-8.0"
"1530208830795";"-7.0"
"1530208830795";"-6.0"
"1530208830795";"-5.0"
"1530208830795";"-4.0"
"1530208830795";"-3.0"
"1530208830795";"-2.0"
"1530208830796";"-1.0"
"1530208830796";"0.0"
"1530208830798";"1.0"
"1530208830798";"2.0"
"1530208830819";"3.0"
"1530208830819";"4.0"
"1530208830840";"5.0"
"1530208830861";"6.0"
"1530208830882";"5.0"
"1530208830884";"4.0"
"1530208830884";"3.0"
"1530208830884";"2.0"
"1530208830905";"1.0"
"1530208830906";"0.0"
"1530208830906";"-1.0"
"1530208830929";"-2.0"
"1530208830929";"-3.0"
"1530208830951";"-4.0"
"1530208830952";"-5.0"
"1530208830953";"-6.0"
"1530208830954";"-7.0"
"1530208830954";"-8.0"
"1530208830954";"-9.0"
"1530208830975";"-10.0"
"1530208830997";"-9.0"
"1530208831018";"-8.0"
"1530208831039";"-7.0"
"1530208831039";"-6.0"
"1530208831040";"-5.0"
"1530208831060";"-4.0"
"1530208831061";"-3.0"
"1530208831061";"-2.0"
"1530208831061";"-1.0"
"1530208831082";"0.0"
"1530208831082";"1.0"
"1530208831125";"0.0"
"1530208831147";"-1.0"
"1530208831168";"-2.0"
"1530208831189";"-1.0"
"1530208831191";"0.0"
"1530208831212";"1.0"
"1530208831212";"2.0"
"1530208831212";"3.0"
"1530208831233";"4.0"
"1530208831233";"5.0"
"1530208831234";"6.0"
"1530208831234";"7.0"
"1530208831234";"8.0"
"1530208831255";"9.0"
"1530208831256";"10.0"
"1530208831256";"11.0"
"1530208831279";"12.0"
"1530208831280";"13.0"
"1530208831280";"14.0"
"1530208831387";"15.0"
"1530208831387";"14.0"
"1530208831410";"13.0"
"1530208831411";"12.0"
"1530208831432";"11.0"
"1530208831432";"10.0"
"1530208831453";"9.0"
"1530208831474";"8.0"
"1530208831474";"7.0"
"1530208831474";"6.0"
"1530208831474";"5.0"
"1530208831495";"4.0"
"1530208831500";"3.0"
"1530208831521";"2.0"
"1530208831522";"1.0"
"1530208831522";"0.0"
"1530208831564";"-1.0"
"1530208831564";"-2.0"
"1530208831564";"-3.0"
"1530208831585";"-4.0"
"1530208831608";"-5.0"
"1530208831838";"-4.0"
"1530208831839";"-3.0"
"1530208831839";"-2.0"
"1530208831840";"-1.0"
"1530208831883";"0.0"
"1530208831906";"1.0"
"1530208831906";"2.0"
"1530208831927";"3.0"
"1530208831950";"4.0"
"1530208831971";"5.0"
"1530208831994";"4.0"
"1530208832036";"3.0"
"1530208832036";"2.0"
"1530208832037";"1.0"
"1530208832058";"0.0"
"1530208832079";"-1.0"
"1530208832100";"-2.0"
"1530208832101";"-3.0"
"1530208832121";"-4.0"
"1530208832122";"-5.0"
"1530208832164";"-6.0"
"1530208832164";"-7.0"
"1530208832165";"-8.0"
"1530208832206";"-7.0"
"1530208832209";"-6.0"
"1530208832209";"-5.0"
"1530208832230";"-4.0"
"1530208832231";"-3.0"
"1530208832252";"-2.0"
"1530208832378";"-1.0"
"1530208832400";"0.0"
"1530208832442";"-1.0"
"1530208832463";"-2.0"
"1530208832465";"-3.0"
"1530208832486";"-4.0"
"1530208832507";"-5.0"
"1530208832528";"-6.0"
"1530208832531";"-7.0"
"1530208832553";"-8.0"
"1530208832638";"-7.0"
"1530208832660";"-6.0"
"1530208832660";"-5.0"
"1530208832661";"-4.0"
"1530208832661";"-3.0"
"1530208832661";"-2.0"
"1530208832684";"-1.0"
"1530208832684";"0.0"
"1530208832766";"1.0"
"1530208832766";"2.0"
"1530208832787";"3.0"
"1530208832787";"5.0"
"1530208832787";"6.0"
"1530208832788";"7.0"
"1530208832788";"9.0"
"1530208832788";"10.0"
"1530208832788";"11.0"
"1530208832788";"12.0"
"1530208832788";"13.0"
"1530208832788";"14.0"
"1530208832812";"13.0"
"1530208832812";"11.0"
"1530208832812";"10.0"
"1530208832812";"8.0"
"1530208832812";"7.0"
"1530208832833";"5.0"
"1530208832833";"4.0"
"1530208832833";"2.0"
"1530208832833";"1.0"
"1530208832833";"0.0"
"1530208832833";"-1.0"
"1530208832834";"-2.0"
"1530208832854";"-4.0"
"1530208832854";"-5.0"
"1530208832855";"-7.0"
"1530208832855";"-8.0"
"1530208832855";"-9.0"
"1530208832855";"-11.0"
"1530208832855";"-12.0"
"1530208832856";"-13.0"
"1530208832878";"-15.0"
"1530208832878";"-16.0"
"1530208832878";"-17.0"
"1530208832878";"-18.0"
"1530208832878";"-19.0"
"1530208832878";"-20.0"
"1530208832879";"-21.0"
"1530208832899";"-22.0"
"1530208832900";"-23.0"
"1530208832900";"-24.0"
"1530208832900";"-25.0"
"1530208832921";"-26.0"
"1530208832922";"-27.0"
"1530208832922";"-28.0"
"1530208832922";"-29.0"
"1530208832944";"-30.0"
"1530208832945";"-31.0"
"1530208832966";"-32.0"
"1530208833010";"-31.0"
"1530208833031";"-30.0"
"1530208833032";"-29.0"
"1530208833032";"-28.0"
"1530208833032";"-27.0"
"1530208833053";"-26.0"
"1530208833053";"-25.0"
"1530208833053";"-24.0"
"1530208833053";"-23.0"
"1530208833076";"-22.0"
"1530208833076";"-21.0"
"1530208833076";"-20.0"
"1530208833097";"-19.0"
"1530208833098";"-18.0"
"1530208833098";"-17.0"
"1530208833119";"-16.0"
"1530208833119";"-15.0"
"1530208833120";"-14.0"
"1530208833120";"-13.0"
"1530208833141";"-12.0"
"1530208833162";"-11.0"
"1530208833163";"-10.0"
"1530208833163";"-9.0"
"1530208833163";"-8.0"
"1530208833187";"-7.0"
"1530208833187";"-6.0"
"1530208833187";"-5.0"
"1530208833208";"-4.0"
"1530208833210";"-3.0"
"1530208833210";"-2.0"
"1530208833211";"-1.0"
"1530208833231";"0.0"
"1530208833232";"1.0"
"1530208833232";"2.0"
"1530208833232";"3.0"
"1530208833232";"4.0"
"1530208833232";"5.0"
"1530208833253";"6.0"
"1530208833253";"7.0"
"1530208833253";"8.0"
"1530208833253";"9.0"
"1530208833253";"10.0"
"1530208833254";"11.0"
"1530208833274";"12.0"
"1530208833275";"13.0"
"1530208833275";"14.0"
"1530208833275";"15.0"
"1530208833275";"16.0"
"1530208833275";"17.0"
"1530208833296";"18.0"
"1530208833404";"19.0"
"1530208833405";"18.0"
"1530208833426";"17.0"
"1530208833426";"16.0"
"1530208833426";"15.0"
"1530208833447";"14.0"
"1530208833447";"13.0"
"1530208833448";"12.0"
"1530208833448";"11.0"
"1530208833469";"10.0"
"1530208833490";"9.0"
"1530208833490";"8.0"
"1530208833491";"7.0"
"1530208833491";"6.0"
"1530208833512";"5.0"
"1530208833532";"4.0"
"1530208833533";"3.0"
"1530208833554";"2.0"
"1530208833576";"1.0"
"1530208833597";"0.0"
"1530208833960";"1.0"
"1530208833980";"2.0"
"1530208834045";"3.0"
"1530208834109";"4.0"
"1530208834152";"5.0"
"1530208834173";"4.0"
"1530208834216";"3.0"
"1530208834237";"2.0"
"1530208834279";"3.0"
"1530208834280";"4.0"
"1530208834300";"5.0"
"1530208834301";"6.0"
"1530208834301";"7.0"
"1530208834322";"8.0"
"1530208834322";"9.0"
"1530208834322";"10.0"
"1530208834323";"11.0"
"1530208834346";"12.0"
"1530208834347";"13.0"
"1530208834368";"14.0"
"1530208834390";"13.0"
"1530208834420";"12.0"
"1530208834420";"11.0"
"1530208834421";"10.0"
"1530208834441";"9.0"
"1530208834462";"8.0"
"1530208834462";"7.0"
"1530208834463";"6.0"
"1530208834463";"5.0"
"1530208834483";"4.0"
"1530208834484";"3.0"
"1530208834505";"2.0"
"1530208834526";"1.0"
"1530208834526";"0.0"
"1530208834527";"-1.0"
"1530208834548";"-2.0"
"1530208834569";"-3.0"
"1530208834590";"-4.0"
"1530208834654";"-3.0"
"1530208834655";"-2.0"
"1530208834676";"-1.0"
"1530208834743";"0.0"
"1530208834793";"1.0"
"1530208834794";"2.0"
"1530208834815";"3.0"
"1530208834816";"4.0"
"1530208834838";"3.0"
"1530208834882";"2.0"
"1530208834903";"1.0"
"1530208834924";"0.0"
"1530208835010";"1.0"
"1530208835012";"2.0"
"1530208835012";"3.0"
"1530208835033";"4.0"
"1530208835033";"5.0"
"1530208835034";"6.0"
"1530208835034";"7.0"
"1530208835055";"6.0"
"1530208835055";"5.0"
"1530208835076";"4.0"
"1530208835076";"3.0"
"1530208835076";"2.0"
"1530208835097";"1.0"
"1530208835097";"0.0"
"1530208835098";"-1.0"
"1530208835098";"-2.0"
"1530208835118";"-3.0"
"1530208835119";"-4.0"
"1530208835119";"-5.0"
"1530208835140";"-6.0"
"1530208835143";"-7.0"
"1530208835164";"-8.0"
"1530208835185";"-9.0"
"1530208835208";"-8.0"
"1530208835229";"-7.0"
"1530208835250";"-6.0"
"1530208835250";"-5.0"
"1530208835271";"-4.0"
"1530208835272";"-3.0"
"1530208835275";"-2.0"
"1530208835276";"-1.0"
"1530208835296";"0.0"
"1530208835317";"1.0"
"1530208835318";"2.0"
"1530208835338";"3.0"
"1530208835340";"4.0"
"1530208835362";"5.0"
"1530208835387";"6.0"
"1530208835388";"7.0"
"1530208835410";"8.0"
"1530208835410";"9.0"
"1530208835413";"10.0"
"1530208835414";"11.0"
"1530208835414";"12.0"
"1530208835441";"13.0"
"1530208835441";"14.0"
"1530208835462";"15.0"
"1530208835462";"16.0"
"1530208835485";"15.0"
"1530208835507";"14.0"
"1530208835528";"13.0"
"1530208835529";"12.0"
"1530208835551";"11.0"
"1530208835551";"10.0"
"1530208835551";"9.0"
"1530208835552";"8.0"
"1530208835572";"7.0"
"1530208835573";"6.0"
"1530208835594";"5.0"
"1530208835615";"4.0"
"1530208835617";"3.0"
"1530208835618";"2.0"
"1530208835618";"1.0"
"1530208835639";"0.0"
"1530208835660";"-1.0"
"1530208835683";"-2.0"
"1530208835753";"-3.0"
"1530208835784";"-4.0"
"1530208835810";"-5.0"
"1530208835856";"-6.0"
"1530208835920";"-7.0"
"1530208835985";"-6.0"
"1530208836006";"-7.0"
"1530208836050";"-6.0"
"1530208836178";"-7.0"
"1530208836223";"-8.0"
"1530208836373";"-7.0"
"1530208836396";"-6.0"
"1530208836417";"-5.0"
"1530208836438";"-4.0"
"1530208836459";"-3.0"
"1530208836507";"-2.0"
"1530208836507";"-1.0"
"1530208836528";"0.0"
"1530208836529";"1.0"
"1530208836550";"2.0"
"1530208836551";"3.0"
"1530208836552";"4.0"
"1530208836552";"5.0"
"1530208836552";"6.0"
"1530208836552";"7.0"
"1530208836573";"8.0"
"1530208836573";"9.0"
"1530208836574";"10.0"
"1530208836595";"11.0"
"1530208836595";"12.0"
"1530208836596";"13.0"
"1530208836662";"12.0"
"1530208836663";"11.0"
"1530208836684";"10.0"
"1530208836776";"9.0"
"1530208836798";"8.0"
"1530208836798";"7.0"
"1530208836799";"6.0"
"1530208836799";"5.0"
"1530208836800";"4.0"
"1530208836800";"3.0"
"1530208836800";"2.0"
"1530208836800";"1.0"
"1530208836802";"0.0"
"1530208836844";"-1.0"
"1530208836865";"-2.0"
"1530208836887";"-3.0"
"1530208836929";"-2.0"
"1530208837056";"-3.0"
"1530208837079";"-4.0"
"1530208837100";"-5.0"
"1530208837163";"-6.0"
"1530208837163";"-5.0"
"1530208837205";"-4.0"
"1530208837226";"-3.0"
"1530208837247";"-2.0"
"1530208837248";"-1.0"
"1530208837272";"0.0"
"1530208837423";"-1.0"
"1530208837444";"0.0"
"1530208837465";"1.0"
"1530208837488";"2.0"
"1530208837488";"3.0"
"1530208837488";"4.0"
