"System Time Index","EDA Data","EDA Data Average","EDA Data Standard Deviation","EDA Data Derivation","EDA Data Derivation Average","EDA Data Derivation Standard Deviation","EDA Data Second Derviation","EDA Data Second Derivation Average","EDA Data Second Derivation Standard Deviation"
"1528653325784","0.9315866","0.94558185","0.001152921","2.0170131E-5","7.3843553E-6","3.1285483E-6","2.3316968E-8","9.541286E-9","3.4688727E-9"
"1528653325808","0.9327465","0.9454419","0.001369658","-2.9254331E-6","7.512213E-6","1.2855036E-6","4.0395923E-10","9.6790425E-9","1.3874506E-9"
"1528653325854","0.9339071","0.94531494","0.0012455893","-1.3924435E-5","7.4078366E-6","1.0259513E-6","-9.826549E-9","9.586292E-9","9.150738E-10"
"1528653325918","0.9327465","0.94520086","0.0011194301","-2.022996E-5","7.1945137E-6","2.082824E-6","-1.441562E-8","9.3921635E-9","1.8953257E-9"
"1528653325984","0.93506837","0.94507635","0.0012196812","-2.4539539E-5","6.920269E-6","2.6824978E-6","-1.6396626E-8","9.1540855E-9","2.329428E-9"
"1528653326135","0.93623036","0.9449763","9.835572E-4","-2.3592436E-5","6.605671E-6","3.0796252E-6","-1.3703236E-8","8.898579E-9","2.5025377E-9"
"1528653326200","0.937393","0.94488883","8.5854414E-4","-2.0334468E-5","6.30369E-6","2.9609396E-6","-7.301367E-9","8.6725604E-9","2.2182614E-9"
"1528653326265","0.9385564","0.94481385","7.3600496E-4","-1.6257154E-5","6.0373086E-6","2.6145394E-6","-2.2119782E-9","8.512822E-9","1.5734718E-9"
"1528653326336","0.93972045","0.94475126","6.1464246E-4","-1.2244777E-5","5.814364E-6","2.1897918E-6","2.4469657E-9","8.405573E-9","1.0576386E-9"
"1528653326401","0.94321674","0.94470096","4.944337E-4","-8.262564E-6","5.6337726E-6","1.7746662E-6","6.753278E-9","8.345987E-9","5.9062255E-10"
"1528653326531","0.9443836","0.9446861","1.5295089E-4","-2.7890612E-6","5.494809E-6","1.3667237E-6","1.2884355E-8","8.33006E-9","1.6616959E-10"
"1528653326621","0.9478883","0.9446831","3.322697E-5","4.648821E-6","5.4119705E-6","8.193123E-7","2.12234E-8","8.375603E-9","4.444397E-10"
"1528653326727","0.95139927","0.94471514","3.1258707E-4","1.2560364E-5","5.404339E-6","1.1068544E-7","2.9325324E-8","8.504081E-9","1.2536887E-9"
"1528653326774","0.95257103","0.94478196","6.525787E-4","2.1796839E-5","5.4758993E-6","6.979341E-7","3.8178904E-8","8.712293E-9","2.0343278E-9"
"1528653326800","0.9560904","0.94485986","7.623775E-4","2.8613344E-5","5.6391086E-6","1.5931266E-6","4.531169E-8","9.00696E-9","2.880738E-9"
"1528653326866","0.95726496","0.94497216","0.001097838","3.5987596E-5","5.868851E-6","2.2460752E-6","5.3812517E-8","9.370007E-9","3.5520915E-9"
"1528653326932","0.9584402","0.94509506","0.0012037971","4.5892186E-5","6.1700384E-6","2.945717E-6","6.434613E-8","9.814432E-9","4.3485087E-9"
"1528653326997","0.9607928","0.9452285","0.0013069545","5.4718876E-5","6.56726E-6","3.884837E-6","7.30602E-8","1.0359749E-8","5.335611E-9"
"1528653327062","0.96197015","0.94538414","0.001523425","6.48486E-5","7.048776E-6","4.7117264E-6","8.321589E-8","1.0986753E-8","6.1377032E-9"
"1528653327126","0.96432704","0.94555","0.0016246026","7.57252E-5","7.6267743E-6","5.656224E-6","9.410761E-8","1.1709044E-8","7.0703834E-9"
"1528653327259","0.9678676","0.9457378","0.0018383046","8.499872E-5","8.307758E-6","6.6649154E-6","1.0243252E-7","1.253303E-8","8.066449E-9"
"1528653327345","0.9690492","0.9459591","0.002165887","9.6310825E-5","9.074668E-6","7.5084436E-6","1.07883444E-7","1.3432024E-8","8.803915E-9"
"1528653327390","0.97023153","0.94619","0.0022621113","9.810821E-5","9.94703E-6","8.540229E-6","1.05828455E-7","1.4376538E-8","9.252761E-9"
"1528653327456","0.9690492","0.94643044","0.0023553844","9.440836E-5","1.0828641E-5","8.6396785E-6","1.0030315E-7","1.5291057E-8","8.966144E-9"
"1528653327543","0.9655065","0.94665664","0.0022182926","9.050694E-5","1.1664439E-5","8.19625E-6","9.348097E-8","1.6141179E-8","8.338614E-9"
"1528653327608","0.9584402","0.9468451","0.0018515524","8.2110804E-5","1.2452863E-5","7.732183E-6","8.155267E-8","1.6914576E-8","7.588034E-9"
"1528653327742","0.95726496","0.94696105","0.0011457974","6.855737E-5","1.3149443E-5","6.836818E-6","6.672166E-8","1.7560957E-8","6.348932E-9"
"1528653327791","0.95257103","0.9470641","0.0010113345","5.763159E-5","1.3703522E-5","5.4463912E-6","5.394179E-8","1.8052564E-8","4.8359463E-9"
"1528653327794","0.9584402","0.9471192","5.464683E-4","4.6938934E-5","1.4142803E-5","4.3182927E-6","4.6240164E-8","1.8411455E-8","3.5331238E-9"
"1528653327859","0.9560904","0.94723237","0.001105364","-2.4943658E-5","1.4470764E-5","3.227258E-6","-7.523379E-8","1.8689743E-8","2.7367222E-9"
"1528653327925","0.96432704","0.94732094","8.708675E-4","-3.10065E-5","1.407662E-5","3.857169E-6","-8.038323E-8","1.7750509E-8","9.163391E-9"
"1528653328013","0.97023153","0.947491","0.0016606989","-2.5440098E-5","1.3625789E-5","4.413336E-6","-7.146E-8","1.6769171E-8","9.613648E-9"
"1528653328057","0.9809045","0.9477184","0.0022238395","-2.0088346E-5","1.323513E-5","3.8351336E-6","-6.303762E-8","1.588688E-8","8.657538E-9"
"1528653328121","0.9856667","0.94805026","0.0032438997","-1.0721541E-5","1.2901895E-5","3.2722148E-6","-5.237638E-8","1.5097635E-8","7.745155E-9"
"1528653328188","0.99044037","0.9484264","0.0036826213","-4.0655714E-6","1.2665661E-5","2.3268506E-6","-4.413429E-8","1.4422895E-8","6.625406E-9"
"1528653328273","0.9940282","0.9488466","0.0041136616","3.1906764E-6","1.2498349E-5","1.6481166E-6","-3.4953498E-8","1.3837323E-8","5.748728E-9"
"1528653328338","0.9964237","0.9492984","0.004425218","1.09457205E-5","1.2405272E-5","9.225139E-7","-2.5047584E-8","1.3349415E-8","4.792621E-9"
"1528653328403","0.99882215","0.9497696","0.004616861","1.8702447E-5","1.2390677E-5","1.6961478E-7","-1.5690553E-8","1.2965445E-8","3.774973E-9"
"1528653328467","1.0036277","0.95026016","0.004805767","2.6690092E-5","1.2453795E-5","6.157494E-7","-6.3549943E-9","1.2678885E-8","2.819878E-9"
"1528653328541","1.0024252","0.95079386","0.0052264687","3.5938898E-5","1.2596158E-5","1.3896703E-6","3.8123282E-9","1.2488546E-8","1.877457E-9"
"1528653328710","1.0000224","0.95131016","0.0050620763","4.152328E-5","1.2829585E-5","2.280592E-6","9.244158E-9","1.2401784E-8","8.6667346E-10"
"1528653328795","1.0012234","0.9517973","0.004777249","3.9185208E-5","1.31165225E-5","2.8074505E-6","4.563641E-9","1.2370207E-8","3.1989156E-10"
"1528653328820","1.004831","0.95229155","0.004843592","3.5529145E-5","1.3377209E-5","2.5576398E-6","-6.952776E-11","1.22921415E-8","7.619581E-10"
"1528653328865","1.0060349","0.95281696","0.0051464173","3.563819E-5","1.3598728E-5","2.1753165E-6","-3.941502E-10","1.2168525E-8","1.2078998E-9"
"1528653328931","1.0096511","0.9533491","0.005215198","3.5625166E-5","1.3819123E-5","2.1602405E-6","-1.1121206E-9","1.2042898E-8","1.2310363E-9"
"1528653329017","1.0120655","0.95391214","0.0055152066","3.5850368E-5","1.4037183E-5","2.137442E-6","-1.7105383E-9","1.1911348E-8","1.2887537E-9"
"1528653329061","1.0156927","0.9544937","0.0056977966","3.5403224E-5","1.4255314E-5","2.1379055E-6","-3.1210179E-9","1.1775129E-8","1.3346257E-9"
"1528653329125","1.0181146","0.95510566","0.005995189","3.5852852E-5","1.4466794E-5","2.0733687E-6","-3.402442E-9","1.1626168E-8","1.4587712E-9"
"1528653329190","1.0217528","0.95573574","0.0061737266","3.5816312E-5","1.4680654E-5","2.095822E-6","-4.167127E-9","1.1475882E-8","1.4728129E-9"
"1528653329257","1.0266143","0.9563959","0.0064674355","3.6076257E-5","1.4892011E-5","2.0717505E-6","-4.7771036E-9","1.1319451E-8","1.5325794E-9"
"1528653329325","1.0302681","0.9570981","0.006878079","3.712079E-5","1.5103853E-5","2.076223E-6","-4.522915E-9","1.1158486E-8","1.5771793E-9"
"1528653329411","1.0351503","0.95782983","0.0071685123","3.820625E-5","1.5324022E-5","2.1570788E-6","-4.2471586E-9","1.1001672E-8","1.5373417E-9"
"1528653329458","1.0375959","0.958603","0.0075741922","3.952522E-5","1.5552843E-5","2.2418474E-6","-3.847376E-9","1.0849183E-8","1.4949719E-9"
"1528653329545","1.0388198","0.95939296","0.0077404263","4.0750787E-5","1.5792568E-5","2.3484802E-6","-3.2480874E-9","1.0702217E-8","1.4409656E-9"
"1528653329589","1.0412699","0.96018726","0.0077841803","4.069478E-5","1.604215E-5","2.4451977E-6","-3.8007677E-9","1.0562714E-8","1.368026E-9"
"1528653329715","1.042496","0.96099806","0.007945301","4.141031E-5","1.6288675E-5","2.416496E-6","-3.0736036E-9","1.041908E-8","1.4073731E-9"
"1528653329779","1.0449506","0.96181303","0.007987188","4.004746E-5","1.6539892E-5","2.4617186E-6","-4.5505644E-9","1.0284153E-8","1.3232945E-9"
"1528653329802","1.0437229","0.9626444","0.008146719","3.964915E-5","1.6774968E-5","2.3056075E-6","-4.5529966E-9","1.0135806E-8","1.4527023E-9"
"1528653329867","1.0449506","0.9634552","0.007948526","3.9729122E-5","1.700371E-5","2.2425445E-6","-3.5030971E-9","9.988918E-9","1.4397806E-9"
"1528653329999","1.0461789","0.9642702","0.007986975","3.9347677E-5","1.7230963E-5","2.2274705E-6","-3.145386E-9","9.853998E-9","1.3235782E-9"
"1528653330063","1.0486381","0.96508926","0.00802747","3.6223617E-5","1.745213E-5","2.1682654E-6","-5.878061E-9","9.724004E-9","1.2745742E-9"
"1528653330392","1.0498688","0.96592474","0.008187028","3.282638E-5","1.7639844E-5","1.843368E-6","-9.07996E-9","9.567983E-9","1.5268227E-9"
"1528653330522","1.0486381","0.96676415","0.00822696","1.7848408E-5","1.779171E-5","1.4923997E-6","-2.1694651E-8","9.381504E-9","1.8249218E-9"
"1528653330588","1.0498688","0.9675829","0.008026517","5.680687E-6","1.7792278E-5","1.4934236E-7","-3.119718E-8","9.070742E-9","3.0359966E-9"
"1528653330702","1.0486381","0.9684057","0.008064465","-1.225284E-6","1.7671162E-5","1.1812012E-6","-3.6528498E-8","8.668063E-9","3.938595E-9"
"1528653330775","1.0363727","0.96920806","0.007865609","-9.290656E-6","1.7482198E-5","1.8465391E-6","-4.1711015E-8","8.216097E-9","4.4250736E-9"
"1528653330799","1.0229671","0.9698797","0.0065968675","-2.086139E-5","1.721447E-5","2.6173761E-6","-5.0014048E-8","7.716826E-9","4.8888955E-9"
"1528653330864","1.0169033","0.9704106","0.0052188756","-3.054919E-5","1.6833712E-5","3.7223226E-6","-5.7096724E-8","7.1395174E-9","5.6510285E-9"
"1528653330998","1.0193266","0.9708755","0.004563847","-4.154418E-5","1.6359883E-5","4.6356886E-6","-6.394447E-8","6.497155E-9","6.2896737E-9"
