"System Time Index";"BVP Data"
"1530209366973";"6.0"
"1530209366993";"5.0"
"1530209366993";"4.0"
"1530209366993";"3.0"
"1530209366993";"2.0"
"1530209366994";"1.0"
"1530209367014";"0.0"
"1530209367014";"-1.0"
"1530209367014";"-2.0"
"1530209367035";"-3.0"
"1530209367037";"-4.0"
"1530209367037";"-5.0"
"1530209367060";"-6.0"
"1530209367060";"-7.0"
"1530209367103";"-8.0"
"1530209367175";"-7.0"
"1530209367176";"-6.0"
"1530209367196";"-5.0"
"1530209367217";"-4.0"
"1530209367217";"-3.0"
"1530209367238";"-2.0"
"1530209367240";"-1.0"
"1530209367240";"0.0"
"1530209367261";"1.0"
"1530209367261";"2.0"
"1530209367261";"3.0"
"1530209367261";"4.0"
"1530209367282";"5.0"
"1530209367282";"6.0"
"1530209367303";"7.0"
"1530209367304";"8.0"
"1530209367304";"9.0"
"1530209367305";"10.0"
"1530209367325";"11.0"
"1530209367346";"12.0"
"1530209367389";"11.0"
"1530209367389";"10.0"
"1530209367430";"9.0"
"1530209367431";"8.0"
"1530209367452";"7.0"
"1530209367453";"6.0"
"1530209367453";"5.0"
"1530209367473";"4.0"
"1530209367474";"3.0"
"1530209367474";"2.0"
"1530209367474";"1.0"
"1530209367494";"0.0"
"1530209367516";"-1.0"
"1530209367517";"-2.0"
"1530209367517";"-3.0"
"1530209367517";"-4.0"
"1530209367540";"-5.0"
"1530209367540";"-6.0"
"1530209367540";"-7.0"
"1530209367561";"-8.0"
"1530209367561";"-9.0"
"1530209367563";"-10.0"
"1530209367584";"-11.0"
"1530209367584";"-12.0"
"1530209367626";"-13.0"
"1530209367648";"-14.0"
"1530209367689";"-13.0"
"1530209367711";"-12.0"
"1530209367732";"-11.0"
"1530209367815";"-12.0"
"1530209367860";"-13.0"
"1530209367880";"-14.0"
"1530209367944";"-13.0"
"1530209367965";"-12.0"
"1530209367966";"-11.0"
"1530209367966";"-10.0"
"1530209367966";"-9.0"
"1530209367987";"-8.0"
"1530209368008";"-7.0"
"1530209368008";"-6.0"
"1530209368009";"-5.0"
"1530209368009";"-4.0"
"1530209368009";"-3.0"
"1530209368009";"-2.0"
"1530209368029";"-1.0"
"1530209368031";"0.0"
"1530209368031";"1.0"
"1530209368073";"2.0"
"1530209368094";"3.0"
"1530209368094";"4.0"
"1530209368115";"5.0"
"1530209368115";"6.0"
"1530209368118";"7.0"
"1530209368141";"8.0"
"1530209368168";"9.0"
"1530209368169";"10.0"
"1530209368169";"11.0"
"1530209368212";"10.0"
"1530209368234";"9.0"
"1530209368234";"8.0"
"1530209368234";"7.0"
"1530209368255";"6.0"
"1530209368276";"5.0"
"1530209368298";"4.0"
"1530209368340";"3.0"
"1530209368340";"2.0"
"1530209368361";"1.0"
"1530209368381";"0.0"
"1530209368382";"-1.0"
"1530209368382";"-2.0"
"1530209368382";"-3.0"
"1530209368402";"-4.0"
"1530209368402";"-5.0"
"1530209368403";"-6.0"
"1530209368403";"-7.0"
"1530209368423";"-8.0"
"1530209368423";"-9.0"
"1530209368424";"-10.0"
"1530209368424";"-11.0"
"1530209368445";"-12.0"
"1530209368446";"-13.0"
"1530209368446";"-14.0"
"1530209368446";"-15.0"
"1530209368467";"-16.0"
"1530209368467";"-17.0"
"1530209368468";"-18.0"
"1530209368488";"-19.0"
"1530209368489";"-20.0"
"1530209368511";"-21.0"
"1530209368531";"-22.0"
"1530209368531";"-23.0"
"1530209368552";"-24.0"
"1530209368552";"-25.0"
"1530209368573";"-26.0"
"1530209368594";"-27.0"
"1530209368638";"-28.0"
"1530209368638";"-27.0"
"1530209368659";"-26.0"
"1530209368659";"-25.0"
"1530209368660";"-24.0"
"1530209368680";"-23.0"
"1530209368680";"-22.0"
"1530209368701";"-21.0"
"1530209368701";"-20.0"
"1530209368701";"-19.0"
"1530209368701";"-18.0"
"1530209368722";"-17.0"
"1530209368722";"-16.0"
"1530209368722";"-15.0"
"1530209368723";"-14.0"
"1530209368743";"-13.0"
"1530209368744";"-12.0"
"1530209368744";"-11.0"
"1530209368744";"-10.0"
"1530209368744";"-9.0"
"1530209368744";"-8.0"
"1530209368744";"-7.0"
"1530209368765";"-5.0"
"1530209368766";"-4.0"
"1530209368768";"-3.0"
"1530209368769";"-2.0"
"1530209368769";"-1.0"
"1530209368769";"0.0"
"1530209368790";"1.0"
"1530209368790";"2.0"
"1530209368791";"3.0"
"1530209368791";"4.0"
"1530209368791";"5.0"
"1530209368792";"6.0"
"1530209368812";"7.0"
"1530209368835";"6.0"
"1530209368855";"5.0"
"1530209368855";"4.0"
"1530209368855";"3.0"
"1530209368855";"2.0"
"1530209368856";"1.0"
"1530209368876";"0.0"
"1530209368876";"-1.0"
"1530209368876";"-2.0"
"1530209368876";"-3.0"
"1530209368898";"-4.0"
"1530209368898";"-5.0"
"1530209368898";"-6.0"
"1530209368898";"-7.0"
"1530209368898";"-9.0"
"1530209368919";"-10.0"
"1530209368919";"-12.0"
"1530209368919";"-13.0"
"1530209368919";"-14.0"
"1530209368919";"-16.0"
"1530209368919";"-18.0"
"1530209368919";"-19.0"
"1530209368940";"-21.0"
"1530209368940";"-23.0"
"1530209368940";"-24.0"
"1530209368961";"-26.0"
"1530209368961";"-28.0"
"1530209368961";"-30.0"
"1530209368961";"-32.0"
"1530209368962";"-33.0"
"1530209368962";"-35.0"
"1530209368962";"-37.0"
"1530209368962";"-39.0"
"1530209368962";"-41.0"
"1530209368962";"-43.0"
"1530209368983";"-45.0"
"1530209368983";"-46.0"
"1530209368983";"-48.0"
"1530209368983";"-50.0"
"1530209368983";"-52.0"
"1530209369004";"-53.0"
"1530209369004";"-55.0"
"1530209369004";"-57.0"
"1530209369025";"-58.0"
"1530209369025";"-60.0"
"1530209369025";"-62.0"
"1530209369025";"-63.0"
"1530209369025";"-65.0"
"1530209369026";"-66.0"
"1530209369026";"-68.0"
"1530209369027";"-69.0"
"1530209369027";"-70.0"
"1530209369027";"-72.0"
"1530209369047";"-73.0"
"1530209369048";"-74.0"
"1530209369048";"-75.0"
"1530209369048";"-76.0"
"1530209369048";"-78.0"
"1530209369048";"-79.0"
"1530209369048";"-80.0"
"1530209369048";"-81.0"
"1530209369113";"-82.0"
"1530209369113";"-83.0"
"1530209369113";"-84.0"
"1530209369136";"-85.0"
"1530209369137";"-86.0"
"1530209369157";"-87.0"
"1530209369159";"-88.0"
"1530209369159";"-89.0"
"1530209369159";"-90.0"
"1530209369159";"-89.0"
"1530209369181";"-88.0"
"1530209369181";"-87.0"
"1530209369182";"-86.0"
"1530209369182";"-85.0"
"1530209369202";"-84.0"
"1530209369203";"-83.0"
"1530209369203";"-82.0"
"1530209369203";"-81.0"
"1530209369203";"-79.0"
"1530209369224";"-77.0"
"1530209369224";"-76.0"
"1530209369224";"-74.0"
"1530209369224";"-72.0"
"1530209369224";"-69.0"
"1530209369224";"-67.0"
"1530209369225";"-65.0"
"1530209369226";"-62.0"
"1530209369226";"-59.0"
"1530209369226";"-57.0"
"1530209369247";"-54.0"
"1530209369247";"-51.0"
"1530209369247";"-49.0"
"1530209369268";"-46.0"
"1530209369268";"-44.0"
"1530209369268";"-41.0"
"1530209369268";"-38.0"
"1530209369268";"-36.0"
"1530209369268";"-33.0"
"1530209369269";"-31.0"
"1530209369269";"-28.0"
"1530209369269";"-26.0"
"1530209369290";"-24.0"
"1530209369290";"-21.0"
"1530209369290";"-19.0"
"1530209369290";"-17.0"
"1530209369293";"-15.0"
"1530209369313";"-13.0"
"1530209369314";"-11.0"
"1530209369314";"-9.0"
"1530209369314";"-7.0"
"1530209369314";"-6.0"
"1530209369314";"-4.0"
"1530209369314";"-2.0"
"1530209369314";"-1.0"
"1530209369315";"0.0"
"1530209369315";"1.0"
"1530209369335";"2.0"
"1530209369336";"3.0"
"1530209369356";"5.0"
"1530209369357";"6.0"
"1530209369357";"7.0"
"1530209369357";"8.0"
"1530209369357";"9.0"
"1530209369357";"10.0"
"1530209369358";"11.0"
"1530209369379";"12.0"
"1530209369379";"13.0"
"1530209369400";"14.0"
"1530209369441";"13.0"
"1530209369462";"12.0"
"1530209369483";"11.0"
"1530209369483";"10.0"
"1530209369483";"9.0"
"1530209369506";"8.0"
"1530209369506";"7.0"
"1530209369528";"6.0"
"1530209369549";"7.0"
"1530209369570";"8.0"
"1530209369591";"9.0"
"1530209369592";"10.0"
"1530209369592";"11.0"
"1530209369592";"12.0"
"1530209369593";"13.0"
"1530209369613";"14.0"
"1530209369614";"15.0"
"1530209369614";"16.0"
"1530209369614";"17.0"
"1530209369636";"18.0"
"1530209369636";"19.0"
"1530209369636";"20.0"
"1530209369636";"21.0"
"1530209369657";"22.0"
"1530209369657";"23.0"
"1530209369657";"24.0"
"1530209369657";"25.0"
"1530209369657";"26.0"
"1530209369678";"27.0"
"1530209369678";"28.0"
"1530209369678";"29.0"
"1530209369678";"30.0"
"1530209369699";"31.0"
"1530209369699";"32.0"
"1530209369700";"33.0"
"1530209369700";"34.0"
"1530209369700";"35.0"
"1530209369722";"36.0"
"1530209369723";"37.0"
"1530209369723";"38.0"
"1530209369743";"39.0"
"1530209369743";"40.0"
"1530209369743";"41.0"
"1530209369744";"42.0"
"1530209369744";"43.0"
"1530209369764";"44.0"
"1530209369764";"45.0"
"1530209369786";"46.0"
"1530209369786";"47.0"
"1530209369786";"48.0"
"1530209369786";"49.0"
"1530209369786";"50.0"
"1530209369807";"51.0"
"1530209369869";"52.0"
"1530209369911";"53.0"
"1530209369933";"52.0"
"1530209369953";"51.0"
"1530209369954";"50.0"
"1530209369954";"48.0"
"1530209369954";"47.0"
"1530209369954";"45.0"
"1530209369954";"44.0"
"1530209369955";"42.0"
"1530209369955";"41.0"
"1530209369976";"39.0"
"1530209369976";"37.0"
"1530209369976";"35.0"
"1530209369997";"34.0"
"1530209369997";"32.0"
"1530209369997";"30.0"
"1530209369997";"28.0"
"1530209369997";"26.0"
"1530209369997";"24.0"
"1530209369998";"22.0"
"1530209369998";"20.0"
"1530209369998";"18.0"
"1530209369998";"16.0"
"1530209370019";"15.0"
"1530209370019";"13.0"
"1530209370019";"11.0"
"1530209370019";"9.0"
"1530209370019";"7.0"
"1530209370019";"5.0"
"1530209370040";"3.0"
"1530209370040";"1.0"
"1530209370041";"0.0"
"1530209370041";"-1.0"
"1530209370065";"-3.0"
"1530209370065";"-5.0"
"1530209370066";"-6.0"
"1530209370087";"-8.0"
"1530209370087";"-10.0"
"1530209370087";"-11.0"
"1530209370087";"-13.0"
"1530209370087";"-15.0"
"1530209370108";"-16.0"
"1530209370108";"-18.0"
"1530209370108";"-19.0"
"1530209370108";"-20.0"
"1530209370108";"-22.0"
"1530209370108";"-23.0"
"1530209370108";"-24.0"
"1530209370110";"-25.0"
"1530209370110";"-27.0"
"1530209370110";"-28.0"
"1530209370110";"-29.0"
"1530209370110";"-30.0"
"1530209370131";"-31.0"
"1530209370131";"-32.0"
"1530209370131";"-33.0"
"1530209370131";"-34.0"
"1530209370131";"-35.0"
"1530209370131";"-36.0"
"1530209370152";"-37.0"
"1530209370152";"-38.0"
"1530209370152";"-39.0"
"1530209370152";"-40.0"
"1530209370174";"-39.0"
"1530209370195";"-38.0"
"1530209370195";"-37.0"
"1530209370195";"-36.0"
"1530209370195";"-34.0"
"1530209370215";"-33.0"
"1530209370216";"-32.0"
"1530209370216";"-30.0"
"1530209370216";"-28.0"
"1530209370216";"-27.0"
"1530209370216";"-25.0"
"1530209370216";"-23.0"
"1530209370216";"-22.0"
"1530209370216";"-20.0"
"1530209370217";"-19.0"
"1530209370237";"-17.0"
"1530209370238";"-15.0"
"1530209370239";"-14.0"
"1530209370239";"-12.0"
"1530209370239";"-10.0"
"1530209370239";"-9.0"
"1530209370260";"-7.0"
"1530209370260";"-5.0"
"1530209370260";"-3.0"
"1530209370260";"-2.0"
"1530209370260";"0.0"
"1530209370260";"1.0"
"1530209370260";"2.0"
"1530209370260";"4.0"
"1530209370260";"6.0"
"1530209370281";"7.0"
"1530209370282";"8.0"
"1530209370282";"10.0"
"1530209370303";"11.0"
"1530209370303";"12.0"
"1530209370303";"14.0"
"1530209370306";"15.0"
"1530209370306";"16.0"
"1530209370306";"17.0"
"1530209370306";"18.0"
"1530209370306";"19.0"
"1530209370328";"20.0"
"1530209370328";"21.0"
"1530209370328";"22.0"
"1530209370349";"23.0"
"1530209370373";"22.0"
"1530209370393";"21.0"
"1530209370394";"20.0"
"1530209370394";"19.0"
"1530209370414";"18.0"
"1530209370415";"17.0"
"1530209370415";"16.0"
"1530209370415";"15.0"
"1530209370415";"14.0"
"1530209370436";"13.0"
"1530209370437";"12.0"
"1530209370437";"11.0"
"1530209370437";"10.0"
"1530209370437";"9.0"
"1530209370457";"8.0"
"1530209370458";"7.0"
"1530209370458";"6.0"
"1530209370458";"5.0"
"1530209370458";"4.0"
"1530209370458";"3.0"
"1530209370458";"2.0"
"1530209370479";"1.0"
"1530209370479";"0.0"
"1530209370479";"-1.0"
"1530209370480";"-2.0"
"1530209370500";"-3.0"
"1530209370500";"-4.0"
"1530209370502";"-5.0"
"1530209370502";"-6.0"
"1530209370502";"-7.0"
"1530209370502";"-8.0"
"1530209370523";"-9.0"
"1530209370523";"-10.0"
"1530209370523";"-11.0"
"1530209370523";"-12.0"
"1530209370524";"-13.0"
"1530209370544";"-14.0"
"1530209370544";"-15.0"
"1530209370544";"-16.0"
"1530209370545";"-17.0"
"1530209370545";"-18.0"
"1530209370566";"-19.0"
"1530209370587";"-20.0"
"1530209370608";"-19.0"
"1530209370630";"-18.0"
"1530209370651";"-17.0"
"1530209370651";"-16.0"
"1530209370672";"-15.0"
"1530209370693";"-14.0"
"1530209370693";"-13.0"
"1530209370693";"-12.0"
"1530209370694";"-11.0"
"1530209370715";"-10.0"
"1530209370715";"-9.0"
"1530209370715";"-8.0"
"1530209370716";"-7.0"
"1530209370736";"-6.0"
"1530209370737";"-5.0"
"1530209370737";"-4.0"
"1530209370737";"-3.0"
"1530209370758";"-2.0"
"1530209370758";"-1.0"
"1530209370758";"0.0"
"1530209370780";"1.0"
"1530209370780";"2.0"
"1530209370801";"3.0"
"1530209370822";"4.0"
"1530209370843";"5.0"
"1530209370864";"6.0"
"1530209370865";"7.0"
"1530209370906";"8.0"
"1530209370909";"9.0"
"1530209370909";"10.0"
"1530209370930";"11.0"
"1530209370931";"12.0"
"1530209370931";"13.0"
"1530209370931";"14.0"
"1530209370951";"15.0"
"1530209370951";"16.0"
"1530209370951";"17.0"
"1530209370972";"18.0"
"1530209370973";"19.0"
"1530209370974";"20.0"
"1530209370974";"21.0"
"1530209370995";"22.0"
"1530209370995";"23.0"
"1530209370995";"24.0"
"1530209370995";"25.0"
"1530209370995";"26.0"
"1530209370996";"27.0"
"1530209370996";"28.0"
"1530209370996";"29.0"
"1530209371016";"30.0"
"1530209371016";"31.0"
"1530209371016";"32.0"
"1530209371017";"33.0"
"1530209371017";"34.0"
"1530209371038";"35.0"
"1530209371038";"36.0"
"1530209371038";"37.0"
"1530209371038";"38.0"
"1530209371038";"39.0"
"1530209371059";"40.0"
"1530209371059";"41.0"
"1530209371059";"42.0"
"1530209371080";"43.0"
"1530209371080";"44.0"
"1530209371080";"45.0"
"1530209371129";"46.0"
"1530209371129";"47.0"
"1530209371152";"48.0"
"1530209371153";"49.0"
"1530209371153";"50.0"
"1530209371153";"49.0"
"1530209371174";"48.0"
"1530209371175";"47.0"
"1530209371175";"46.0"
"1530209371175";"45.0"
"1530209371175";"44.0"
"1530209371196";"43.0"
"1530209371196";"42.0"
"1530209371196";"41.0"
"1530209371196";"39.0"
"1530209371217";"38.0"
"1530209371217";"37.0"
"1530209371217";"36.0"
"1530209371217";"34.0"
"1530209371218";"33.0"
"1530209371218";"31.0"
"1530209371218";"30.0"
"1530209371218";"28.0"
"1530209371219";"27.0"
"1530209371240";"25.0"
"1530209371240";"23.0"
"1530209371240";"21.0"
"1530209371240";"19.0"
"1530209371240";"17.0"
"1530209371240";"15.0"
"1530209371261";"14.0"
"1530209371261";"11.0"
"1530209371261";"9.0"
"1530209371261";"7.0"
"1530209371261";"5.0"
"1530209371261";"3.0"
"1530209371282";"1.0"
"1530209371282";"-1.0"
"1530209371282";"-3.0"
"1530209371282";"-5.0"
"1530209371283";"-7.0"
"1530209371283";"-9.0"
"1530209371303";"-11.0"
"1530209371305";"-13.0"
"1530209371305";"-15.0"
"1530209371306";"-17.0"
"1530209371306";"-19.0"
"1530209371306";"-20.0"
"1530209371306";"-22.0"
"1530209371327";"-23.0"
"1530209371327";"-25.0"
"1530209371327";"-26.0"
"1530209371327";"-27.0"
"1530209371327";"-28.0"
"1530209371327";"-29.0"
"1530209371348";"-30.0"
"1530209371348";"-31.0"
"1530209371348";"-32.0"
"1530209371348";"-33.0"
"1530209371372";"-32.0"
"1530209371393";"-31.0"
"1530209371393";"-30.0"
"1530209371393";"-29.0"
"1530209371393";"-28.0"
"1530209371393";"-27.0"
"1530209371393";"-26.0"
"1530209371393";"-25.0"
"1530209371394";"-24.0"
"1530209371414";"-22.0"
"1530209371415";"-21.0"
"1530209371415";"-20.0"
"1530209371415";"-19.0"
"1530209371415";"-18.0"
"1530209371415";"-17.0"
"1530209371436";"-16.0"
"1530209371437";"-15.0"
"1530209371437";"-14.0"
"1530209371437";"-13.0"
"1530209371459";"-12.0"
"1530209371460";"-11.0"
"1530209371460";"-10.0"
"1530209371481";"-9.0"
"1530209371481";"-8.0"
"1530209371502";"-7.0"
"1530209371503";"-6.0"
"1530209371545";"-7.0"
"1530209371545";"-8.0"
"1530209371567";"-9.0"
"1530209371588";"-10.0"
"1530209371588";"-11.0"
"1530209371588";"-12.0"
"1530209371588";"-13.0"
"1530209371630";"-12.0"
"1530209371630";"-11.0"
"1530209371632";"-10.0"
"1530209371653";"-9.0"
"1530209371653";"-8.0"
"1530209371673";"-7.0"
"1530209371674";"-6.0"
"1530209371674";"-5.0"
"1530209371674";"-4.0"
"1530209371674";"-3.0"
"1530209371695";"-2.0"
"1530209371695";"-1.0"
"1530209371695";"0.0"
"1530209371695";"1.0"
"1530209371695";"3.0"
"1530209371695";"4.0"
"1530209371716";"5.0"
"1530209371716";"6.0"
"1530209371716";"7.0"
"1530209371716";"9.0"
"1530209371717";"10.0"
"1530209371717";"12.0"
"1530209371737";"13.0"
"1530209371737";"15.0"
"1530209371737";"17.0"
"1530209371758";"18.0"
"1530209371758";"20.0"
"1530209371758";"22.0"
"1530209371759";"23.0"
"1530209371759";"25.0"
"1530209371759";"27.0"
"1530209371759";"29.0"
"1530209371761";"31.0"
"1530209371761";"32.0"
"1530209371761";"34.0"
"1530209371782";"36.0"
"1530209371782";"38.0"
"1530209371782";"40.0"
"1530209371782";"41.0"
"1530209371782";"43.0"
"1530209371783";"44.0"
"1530209371803";"46.0"
"1530209371803";"47.0"
"1530209371803";"48.0"
"1530209371804";"49.0"
"1530209371804";"50.0"
"1530209371804";"51.0"
"1530209371824";"52.0"
"1530209371867";"51.0"
"1530209371868";"50.0"
"1530209371888";"49.0"
"1530209371889";"48.0"
"1530209371889";"47.0"
"1530209371889";"46.0"
"1530209371889";"45.0"
"1530209371889";"44.0"
"1530209371890";"43.0"
"1530209371911";"42.0"
"1530209371911";"41.0"
"1530209371911";"40.0"
"1530209371911";"39.0"
"1530209371911";"38.0"
"1530209371911";"36.0"
"1530209371911";"35.0"
"1530209371932";"34.0"
"1530209371932";"33.0"
"1530209371932";"32.0"
"1530209371932";"31.0"
"1530209371932";"29.0"
"1530209371953";"28.0"
"1530209371953";"27.0"
"1530209371953";"25.0"
"1530209371953";"24.0"
"1530209371974";"23.0"
"1530209371974";"21.0"
"1530209371974";"20.0"
"1530209371974";"18.0"
"1530209371974";"17.0"
"1530209371974";"15.0"
"1530209371974";"14.0"
"1530209371974";"12.0"
"1530209371974";"10.0"
"1530209371995";"9.0"
"1530209371995";"7.0"
"1530209371995";"6.0"
"1530209371995";"4.0"
"1530209371996";"3.0"
"1530209371996";"1.0"
"1530209371996";"0.0"
"1530209371996";"-1.0"
"1530209371996";"-3.0"
"1530209372017";"-5.0"
"1530209372017";"-6.0"
"1530209372017";"-8.0"
"1530209372041";"-9.0"
"1530209372041";"-10.0"
"1530209372042";"-11.0"
"1530209372042";"-13.0"
"1530209372042";"-14.0"
"1530209372042";"-15.0"
"1530209372042";"-16.0"
"1530209372093";"-17.0"
"1530209372093";"-18.0"
"1530209372093";"-19.0"
"1530209372114";"-20.0"
"1530209372114";"-21.0"
"1530209372115";"-22.0"
"1530209372115";"-23.0"
"1530209372139";"-24.0"
"1530209372162";"-23.0"
"1530209372227";"-24.0"
"1530209372249";"-25.0"
"1530209372270";"-26.0"
"1530209372291";"-27.0"
"1530209372313";"-28.0"
"1530209372314";"-29.0"
"1530209372356";"-30.0"
"1530209372398";"-29.0"
"1530209372398";"-28.0"
"1530209372398";"-27.0"
"1530209372419";"-26.0"
"1530209372420";"-25.0"
"1530209372420";"-24.0"
"1530209372420";"-23.0"
"1530209372420";"-22.0"
"1530209372421";"-20.0"
"1530209372442";"-19.0"
"1530209372442";"-17.0"
"1530209372442";"-16.0"
"1530209372442";"-14.0"
"1530209372442";"-12.0"
"1530209372442";"-10.0"
"1530209372463";"-7.0"
"1530209372463";"-5.0"
"1530209372463";"-3.0"
"1530209372463";"0.0"
"1530209372464";"1.0"
"1530209372464";"4.0"
"1530209372484";"7.0"
"1530209372484";"9.0"
"1530209372485";"12.0"
"1530209372485";"14.0"
"1530209372485";"17.0"
"1530209372485";"19.0"
"1530209372506";"22.0"
"1530209372507";"24.0"
"1530209372508";"26.0"
"1530209372508";"28.0"
"1530209372508";"30.0"
"1530209372508";"32.0"
"1530209372529";"34.0"
"1530209372529";"35.0"
"1530209372529";"37.0"
"1530209372529";"39.0"
"1530209372529";"40.0"
"1530209372529";"41.0"
"1530209372529";"42.0"
"1530209372530";"43.0"
"1530209372550";"44.0"
"1530209372550";"45.0"
"1530209372550";"46.0"
"1530209372550";"47.0"
"1530209372551";"48.0"
"1530209372572";"49.0"
"1530209372600";"48.0"
"1530209372621";"47.0"
"1530209372621";"46.0"
"1530209372621";"45.0"
"1530209372621";"44.0"
"1530209372622";"43.0"
"1530209372624";"42.0"
"1530209372644";"41.0"
"1530209372645";"40.0"
"1530209372645";"39.0"
"1530209372645";"38.0"
"1530209372645";"37.0"
"1530209372645";"36.0"
"1530209372666";"35.0"
"1530209372666";"34.0"
"1530209372666";"33.0"
"1530209372667";"31.0"
"1530209372667";"30.0"
"1530209372667";"29.0"
"1530209372687";"27.0"
"1530209372688";"26.0"
"1530209372688";"25.0"
"1530209372688";"23.0"
"1530209372688";"22.0"
"1530209372688";"20.0"
"1530209372709";"18.0"
"1530209372710";"17.0"
"1530209372710";"15.0"
"1530209372710";"14.0"
"1530209372710";"13.0"
"1530209372710";"11.0"
"1530209372710";"10.0"
"1530209372710";"9.0"
"1530209372710";"8.0"
"1530209372731";"7.0"
"1530209372731";"6.0"
"1530209372731";"5.0"
"1530209372752";"4.0"
"1530209372752";"3.0"
"1530209372752";"2.0"
"1530209372752";"1.0"
"1530209372752";"0.0"
"1530209372773";"-1.0"
"1530209372774";"-2.0"
"1530209372774";"-3.0"
"1530209372774";"-4.0"
"1530209372774";"-5.0"
"1530209372795";"-6.0"
"1530209372796";"-7.0"
"1530209372796";"-8.0"
"1530209372796";"-9.0"
"1530209372817";"-10.0"
"1530209372817";"-11.0"
"1530209372838";"-12.0"
"1530209372839";"-13.0"
"1530209372839";"-14.0"
"1530209372861";"-15.0"
"1530209372861";"-16.0"
"1530209372882";"-17.0"
"1530209372903";"-18.0"
"1530209372924";"-19.0"
"1530209372946";"-20.0"
"1530209372946";"-21.0"
"1530209372946";"-22.0"
"1530209372970";"-23.0"
"1530209372970";"-24.0"
"1530209373032";"-23.0"
"1530209373033";"-22.0"
"1530209373056";"-21.0"
"1530209373056";"-20.0"
"1530209373056";"-19.0"
"1530209373077";"-18.0"
"1530209373078";"-17.0"
"1530209373078";"-16.0"
"1530209373078";"-15.0"
"1530209373098";"-14.0"
"1530209373099";"-13.0"
"1530209373099";"-12.0"
"1530209373100";"-11.0"
"1530209373100";"-10.0"
"1530209373120";"-9.0"
"1530209373121";"-8.0"
"1530209373141";"-7.0"
"1530209373141";"-6.0"
"1530209373142";"-5.0"
"1530209373142";"-4.0"
"1530209373142";"-3.0"
"1530209373142";"-2.0"
"1530209373142";"-1.0"
"1530209373163";"0.0"
"1530209373164";"1.0"
"1530209373192";"2.0"
"1530209373193";"3.0"
"1530209373193";"4.0"
"1530209373214";"5.0"
"1530209373214";"6.0"
"1530209373214";"7.0"
"1530209373214";"9.0"
"1530209373215";"10.0"
"1530209373215";"12.0"
"1530209373215";"13.0"
"1530209373215";"15.0"
"1530209373215";"16.0"
"1530209373215";"18.0"
"1530209373215";"20.0"
"1530209373215";"22.0"
"1530209373236";"24.0"
"1530209373236";"26.0"
"1530209373237";"28.0"
"1530209373238";"30.0"
"1530209373238";"32.0"
"1530209373238";"34.0"
"1530209373238";"36.0"
"1530209373258";"38.0"
"1530209373259";"39.0"
"1530209373259";"41.0"
"1530209373280";"43.0"
"1530209373280";"45.0"
"1530209373280";"47.0"
"1530209373280";"48.0"
"1530209373280";"50.0"
"1530209373280";"51.0"
"1530209373280";"53.0"
"1530209373280";"54.0"
"1530209373329";"55.0"
"1530209373350";"56.0"
"1530209373373";"55.0"
"1530209373373";"54.0"
"1530209373373";"53.0"
"1530209373398";"51.0"
"1530209373398";"50.0"
"1530209373398";"48.0"
"1530209373398";"46.0"
"1530209373398";"45.0"
"1530209373398";"43.0"
"1530209373398";"41.0"
"1530209373419";"40.0"
"1530209373419";"38.0"
"1530209373419";"36.0"
"1530209373419";"34.0"
"1530209373419";"32.0"
"1530209373419";"30.0"
"1530209373440";"28.0"
"1530209373441";"26.0"
"1530209373442";"24.0"
"1530209373442";"22.0"
"1530209373442";"20.0"
"1530209373442";"18.0"
"1530209373463";"16.0"
"1530209373463";"14.0"
"1530209373463";"11.0"
"1530209373463";"9.0"
"1530209373463";"7.0"
"1530209373463";"5.0"
"1530209373464";"3.0"
"1530209373484";"1.0"
"1530209373485";"0.0"
"1530209373485";"-2.0"
"1530209373485";"-4.0"
"1530209373485";"-5.0"
"1530209373485";"-7.0"
"1530209373485";"-9.0"
"1530209373485";"-10.0"
"1530209373485";"-12.0"
"1530209373506";"-13.0"
"1530209373506";"-14.0"
"1530209373506";"-16.0"
"1530209373506";"-17.0"
"1530209373507";"-18.0"
"1530209373507";"-19.0"
"1530209373527";"-20.0"
"1530209373528";"-21.0"
"1530209373528";"-22.0"
"1530209373528";"-23.0"
"1530209373528";"-24.0"
"1530209373549";"-25.0"
"1530209373550";"-26.0"
"1530209373550";"-27.0"
"1530209373550";"-28.0"
"1530209373571";"-29.0"
"1530209373617";"-28.0"
"1530209373617";"-27.0"
"1530209373617";"-26.0"
"1530209373639";"-25.0"
"1530209373660";"-24.0"
"1530209373681";"-23.0"
"1530209373681";"-22.0"
"1530209373681";"-21.0"
"1530209373702";"-20.0"
"1530209373702";"-19.0"
"1530209373702";"-18.0"
"1530209373723";"-17.0"
"1530209373724";"-16.0"
"1530209373744";"-15.0"
"1530209373765";"-14.0"
"1530209373808";"-15.0"
"1530209373829";"-16.0"
"1530209373832";"-17.0"
"1530209373853";"-18.0"
"1530209373874";"-19.0"
"1530209373875";"-20.0"
"1530209373875";"-21.0"
"1530209373895";"-22.0"
"1530209373938";"-21.0"
"1530209373959";"-20.0"
"1530209373981";"-19.0"
"1530209373981";"-18.0"
"1530209373981";"-17.0"
"1530209374002";"-16.0"
"1530209374002";"-15.0"
"1530209374003";"-14.0"
"1530209374023";"-13.0"
"1530209374024";"-12.0"
"1530209374024";"-11.0"
"1530209374024";"-10.0"
