"1530209344283;""0.9596161"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344346;""0.96197015"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344409;""0.9655065"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344479;""0.9690492"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344542;""0.97141457"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344609;""0.9785277"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344672;""0.982094"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344755;""0.986859"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344797;""0.9928315"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344880;""0.9952256"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209344943;""1.0012234"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345007;""1.004831"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345095;""1.0084449"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345173;""1.0132738"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345215;""1.0169033"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345279;""1.0193266"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345342;""1.0229671"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345406;""1.0241821"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345490;""1.0266143"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345553;""1.0290494"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345616;""1.0314875"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345678;""1.0351503"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345743;""1.0363727"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345806;""1.0388198"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345870;""1.042496"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209345954;""1.0437229"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346106;""1.0474082"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346148;""1.0498688"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346211;""1.0511003"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346275;""1.0523324"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346341;""1.0535654"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346404;""1.0560335"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346467;""1.0572687"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346550;""1.0585047"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346613;""1.0597415"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346675;""1.0622172"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346758;""1.0634562"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346821;""1.0622172"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209346890;""1.0634562"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209347207;""1.0659366"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"";""0.0"""
"1530209347272;""1.0634562"";""1.0659366"";""0.0"";""0.0"";""1.0659366"";""0.0"";""0.0"";""1.0659366"";""0.0"""
"1530209347356;""1.0622172"";""1.0659366"";""0.0"";""-1.2331282E-6"";""0.0"";""0.0"";""-2.2903965E-8"";""0.0"";""0.0"""
"1530209347420;""1.0609789"";""1.0658994"";""3.6270428E-4"";""-5.577307E-6"";""-1.2331282E-8"";""1.2025308E-7"";""-2.5421842E-8"";""-2.2903965E-10"";""2.2335653E-9"""
"1530209347548;""1.0597415"";""1.0658501"";""4.812052E-4"";""-8.710981E-6"";""-6.798104E-8"";""5.4282253E-7"";""-2.7020125E-8"";""-4.8096765E-10"";""2.4669022E-9"""
"1530209347739;""1.0585047"";""1.0657891"";""5.9765234E-4"";""-1.2435055E-5"";""-1.5441104E-7"";""8.4460044E-7"";""-2.7014055E-8"";""-7.4635925E-10"";""2.599795E-9"""
"1530209347823;""1.0560335"";""1.0657163"";""7.1287603E-4"";""-1.5952824E-5"";""-2.7721748E-7"";""1.2005672E-6"";""-2.5103997E-8"";""-1.0090362E-9"";""2.574751E-9"""
"1530209347887;""1.0547991"";""1.0656195"";""9.4694184E-4"";""-1.8352746E-5"";""-4.3397355E-7"";""1.5333723E-6"";""-2.528282E-8"";""-1.2499858E-9"";""2.3637743E-9"""
"1530209347953;""1.0535654"";""1.0655112"";""0.0010594272"";""-2.0173793E-5"";""-6.1316126E-7"";""1.7541306E-6"";""-2.542471E-8"";""-1.4903141E-9"";""2.3555413E-9"""
"1530209348018;""1.0523324"";""1.0653918"";""0.0011697519"";""-2.1802512E-5"";""-8.087676E-7"";""1.9155761E-6"";""-2.53133E-8"";""-1.7296581E-9"";""2.3459077E-9"""
"1530209348082;""1.0511003"";""1.0652611"";""0.0012788888"";""-2.3262744E-5"";""-1.018705E-6"";""2.0562252E-6"";""-2.5075726E-8"";""-1.9654944E-9"";""2.31178E-9"""
"1530209348166;""1.0486381"";""1.0651195"";""0.001386858"";""-2.5010424E-5"";""-1.2411454E-6"";""2.178934E-6"";""-2.5203136E-8"";""-2.1965967E-9"";""2.265506E-9"""
"1530209348274;""1.0498688"";""1.0649546"";""0.0016132122"";""-2.745014E-5"";""-1.4788382E-6"";""2.3281684E-6"";""-2.5491472E-8"";""-2.426662E-9"";""2.2549775E-9"""
"1530209348358;""1.0486381"";""1.0648038"";""0.0014799738"";""-2.7070055E-5"";""-1.7385512E-6"";""2.5433665E-6"";""-2.2427345E-8"";""-2.6573101E-9"";""2.260526E-9"""
"1530209348422;""1.0474082"";""1.0646422"";""0.0015833942"";""-2.6037364E-5"";""-1.9918662E-6"";""2.4833544E-6"";""-1.9579053E-8"";""-2.8550105E-9"";""1.9411557E-9"""
"1530209348486;""1.0461789"";""1.0644698"";""0.0016880733"";""-2.5457395E-5"";""-2.232321E-6"";""2.3579994E-6"";""-1.7700527E-8"";""-3.022251E-9"";""1.6424186E-9"""
"1530209348553;""1.0449506"";""1.064287"";""0.0017916771"";""-2.5078536E-5"";""-2.464572E-6"";""2.2771212E-6"";""-1.6126538E-8"";""-3.1690337E-9"";""1.4407986E-9"""
"1530209348618;""1.0461789"";""1.0640936"";""0.0018941488"";""-2.4798072E-5"";""-2.6907117E-6"";""2.2170102E-6"";""-1.47658525E-8"";""-3.2986087E-9"";""1.271787E-9"""
"1530209348682;""1.0449506"";""1.0639144"";""0.0017572499"";""-2.3407043E-5"";""-2.9117853E-6"";""2.1672508E-6"";""-1.2453431E-8"";""-3.4132812E-9"";""1.1254796E-9"""
"1530209348747;""1.0437229"";""1.0637248"";""0.0018576545"";""-2.2432245E-5"";""-3.1167378E-6"";""2.010387E-6"";""-1.0593164E-8"";""-3.5036827E-9"";""8.887391E-10"""
"1530209348812;""1.0449506"";""1.0635247"";""0.001959383"";""-2.1762151E-5"";""-3.309893E-6"";""1.8943215E-6"";""-9.151651E-9"";""-3.5745775E-9"";""6.970461E-10"""
"1530209348939;""1.0437229"";""1.063339"";""0.0018218925"";""-2.014193E-5"";""-3.4944155E-6"";""1.8093841E-6"";""-6.858842E-9"";""-3.6303482E-9"";""5.4831767E-10"""
"1530209349023;""1.0449506"";""1.0631428"";""0.0019215903"";""-1.8386287E-5"";""-3.6608906E-6"";""1.6334963E-6"";""-3.8285553E-9"";""-3.662633E-9"";""3.1957761E-10"""
