"System Time Index","EDA Data","EDA Data Average","EDA Data Standard Deviation","EDA Data Derivation","EDA Data Derivation Average","EDA Data Derivation Standard Deviation","EDA Data Second Derviation","EDA Data Second Derivation Average","EDA Data Second Derivation Standard Deviation"
"1528652679910","0.6718538","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652679931","0.67488647","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652679973","0.67691106","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680042","0.67792416","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680104","0.67893785","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680165","0.680967","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680310","0.68706787","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680371","0.6911465","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680433","0.6921676","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680516","0.6942114","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680557","0.69728154","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680703","0.70035684","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680789","0.70138305","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680901","0.7044652","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680923","0.70755255","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652680966","0.7096137","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681029","0.71064514","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681112","0.71167713","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681175","0.7127097","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681237","0.71374285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681299","0.71581095","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681384","0.71684587","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681510","0.7189174","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681572","0.71995413","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681634","0.7230676","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681696","0.7241066","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681779","0.7261864","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652681901","0.7293104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652682379","0.73035294","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652682441","0.7293104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652682504","0.73035294","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652682628","0.7293104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652682710","0.73035294","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652682880","0.7293104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652682943","0.73035294","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652682964","0.7293104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652683047","0.73035294","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652683089","0.7282685","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652683172","0.7293104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652683380","0.7282685","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1528652683442","0.7293104","0.7282685","0.0","0.0","0.7282685","0.0","0.0","0.7282685","0.0"
"1528652683507","0.7282685","0.7282685","0.0","-1.0745544E-5","0.0","0.0","-1.4190648E-8","0.0","0.0"
"1528652683570","0.7293104","0.7282685","0.0","-9.961152E-6","-1.0745544E-7","1.0478917E-6","-1.2443115E-8","-1.4190647E-10","1.3838538E-9"
"1528652683633","0.7282685","0.72827893","1.0160253E-4","-8.746219E-6","-2.0599241E-7","9.666167E-7","-1.0572655E-8","-2.6491856E-10","1.2075537E-9"
"1528652683871","0.72722715","0.7282788","1.0210899E-5","-8.79359E-6","-2.9139466E-7","8.3842264E-7","-9.896551E-9","-3.679959E-10","1.0124245E-9"
"1528652684225","0.7261864","0.7282683","1.0256463E-4","-9.954238E-6","-3.764166E-7","8.333515E-7","-8.519299E-9","-4.6328147E-10","9.347116E-10"
"1528652684834","0.7251462","0.7282475","2.0328781E-4","-9.188E-6","-4.721948E-7","9.377271E-7","-4.731316E-9","-5.4384164E-10","7.9115353E-10"
"1528652685123","0.7261864","0.7282165","3.0312387E-4","-4.9095197E-6","-5.593529E-7","8.5511135E-7","1.8051879E-9","-5.8571636E-10","4.1595044E-10"
"1528652685146","0.7251462","0.7281962","2.002809E-4","-1.0545126E-6","-6.028545E-7","4.3275517E-7","5.238308E-9","-5.618073E-10","2.368391E-10"
"1528652685169","0.7261864","0.7281657","2.9810678E-4","-7.386352E-7","-6.0737113E-7","6.174741E-8","5.4854277E-9","-5.0380616E-10","5.6611543E-10"
"1528652685170","0.7251462","0.7281459","1.9530686E-4","7.414247E-8","-6.0868376E-7","1.42121594E-8","6.058149E-9","-4.4391382E-10","5.867996E-10"
"1528652685297","0.7241066","0.7281159","2.9318198E-4","1.12095435E-7","-6.018555E-7","6.6603505E-8","6.082986E-9","-3.788932E-10","6.367823E-10"
"1528652685406","0.7251462","0.7280758","3.9207807E-4","8.108368E-7","-5.9471597E-7","6.994143E-8","6.6851813E-9","-3.142744E-10","6.333634E-10"
"1528652685448","0.7261864","0.7280465","2.8836855E-4","1.7276848E-6","-5.8066047E-7","1.3724603E-7","7.222253E-9","-2.4427985E-10","6.8551015E-10"
"1528652685574","0.72722715","0.7280279","1.836711E-4","2.3299135E-6","-5.5757704E-7","2.2552487E-7","7.511725E-9","-1.6961452E-10","7.3134654E-10"
"1528652685699","0.7282685","0.7280199","8.021903E-5","3.7801994E-6","-5.287021E-7","2.8248607E-7","8.387767E-9","-9.280113E-11","7.5263606E-10"
"1528652685846","0.73035294","0.7280224","2.5535284E-5","5.390363E-6","-4.856131E-7","4.21147E-7","9.288193E-9","-7.995447E-12","8.304318E-10"
"1528652685974","0.73243976","0.7280457","2.2728578E-4","7.786322E-6","-4.2685335E-7","5.745632E-7","1.0693188E-8","8.4966444E-11","9.1034796E-10"
"1528652686037","0.733484","0.72808963","4.291061E-4","1.0313631E-5","-3.447216E-7","8.0299657E-7","1.2097075E-8","1.9104865E-10","1.0384978E-9"
"1528652686121","0.73452896","0.7281436","5.278023E-4","1.19203605E-5","-2.3813807E-7","1.0424861E-6","1.2972156E-8","3.101089E-10","1.1656955E-9"
"1528652686183","0.7355744","0.7282074","6.249292E-4","1.3591717E-5","-1.1655308E-7","1.1902553E-6","1.3783676E-8","4.3672937E-10","1.2402768E-9"
"1528652686309","0.7366205","0.7282811","7.2113465E-4","1.4995564E-5","2.052962E-8","1.3421013E-6","1.4506927E-8","5.7019883E-10","1.3074731E-9"
"1528652686432","0.73766714","0.72836447","8.164398E-4","1.7044471E-5","1.7027996E-7","1.4665004E-6","1.5391597E-8","7.0956613E-10","1.3653665E-9"
"1528652686597","0.7387144","0.7284575","9.108499E-4","1.873323E-5","3.3902188E-7","1.6520712E-6","1.5983206E-8","8.5638646E-10","1.4382683E-9"
"1528652686920","0.73976225","0.7285601","0.0010043761","2.0347366E-5","5.2296394E-7","1.8013714E-6","1.6251855E-8","1.0076546E-9","1.482143E-9"
"1528652687028","0.74081063","0.7286721","0.0010970298","2.198044E-5","7.21208E-7","1.9416245E-6","1.5763923E-8","1.1600967E-9","1.4939652E-9"
"1528652687111","0.73976225","0.7287935","0.0011888051","2.1032218E-5","9.338003E-7","2.0822454E-6","1.4690461E-8","1.306135E-9","1.4319611E-9"
"1528652687237","0.74081063","0.7289032","0.0010762452","2.0011637E-5","1.1347845E-6","1.9710017E-6","1.3787743E-8","1.4399782E-9","1.3130539E-9"
"1528652687473","0.7418597","0.72902226","0.0011661755","1.9747946E-5","1.3235531E-6","1.8513682E-6","1.31790046E-8","1.5634559E-9","1.2112762E-9"
"1528652687608","0.7429093","0.72915065","0.0012573063","1.9663472E-5","1.507797E-6","1.8062364E-6","1.2237247E-8","1.6796114E-9","1.1391913E-9"
"1528652687653","0.7418597","0.7292882","0.0013476068","1.8520632E-5","1.6893538E-6","1.7797076E-6","1.107231E-8","1.7851878E-9","1.0358503E-9"
"1528652687903","0.7429093","0.7294139","0.0012333373","1.6925194E-5","1.8576666E-6","1.650985E-6","9.996652E-9","1.878059E-9","9.1157276E-10"
"1528652688030","0.7418597","0.7295489","0.0013218201","1.6556445E-5","2.0083419E-6","1.4786121E-6","9.098699E-9","1.959245E-9","7.969454E-10"
"1528652688114","0.7429093","0.72967196","0.001207791","1.472743E-5","2.1538228E-6","1.4263968E-6","7.76506E-9","2.0306394E-9","7.007767E-10"
"1528652688178","0.7418597","0.72980434","0.0012965272","1.3548214E-5","2.2795589E-6","1.2344309E-6","6.9533512E-9","2.0879836E-9","5.635871E-10"
"1528652688464","0.74081063","0.7299249","0.0011827461","1.2448198E-5","2.3922455E-6","1.1058164E-6","6.263373E-9","2.1366373E-9","4.7779997E-10"
"1528652688550","0.7355744","0.73003376","0.0010681314","1.1470008E-5","2.492805E-6","9.868587E-7","5.3549165E-9","2.1779047E-9","4.0526044E-10"
"1528652688613","0.73243976","0.7300892","5.50773E-4","8.567136E-6","2.582577E-6","8.8099E-7","3.790271E-9","2.2096749E-9","3.124574E-10"
"1528652688636","0.7251462","0.7301127","2.3575056E-4","5.8219885E-6","2.6424227E-6","5.9021863E-7","2.3827957E-9","2.225481E-9","1.572728E-10"
"1528652688700","0.71995413","0.730063","4.849013E-4","2.496845E-6","2.6742184E-6","3.1563465E-7","7.075279E-10","2.227054E-9","2.1970386E-11"
"1528652688785","0.71581095","0.72996193","9.869976E-4","-2.583401E-5","2.6724447E-6","3.5992315E-8","-2.5810854E-8","2.211859E-9","1.4819854E-10"
"1528652688848","0.71167713","0.72982043","0.0013835111","-2.9542261E-5","2.3873802E-6","2.7799151E-6","-2.7739652E-8","1.9316317E-9","2.7327793E-9"
"1528652688911","0.7044652","0.729639","0.0017747115","-3.5289722E-5","2.0680839E-6","3.1261225E-6","-3.1274194E-8","1.6349189E-9","2.9063818E-9"
"1528652688975","0.69728154","0.7293873","0.0024613242","-4.386867E-5","1.6945058E-6","3.6564734E-6","-3.6483307E-8","1.3058278E-9","3.2223881E-9"
"1528652689037","0.6931892","0.72906625","0.0031405734","-5.2315332E-5","1.2388741E-6","4.458282E-6","-4.120454E-8","9.2793645E-10","3.6992098E-9"
"1528652689101","0.68299836","0.7287075","0.0035127522","-5.8591646E-5","7.0333203E-7","5.2415326E-6","-4.4056318E-8","5.066117E-10","4.125324E-9"
"1528652689166","0.6718538","0.7282504","0.004471314","-6.447478E-5","1.1038225E-7","5.806078E-6","-4.6600753E-8","6.09824E-11","4.3652566E-9"
"1528652689272","0.6668106","0.7276864","0.0055178693","-7.094339E-5","-5.354693E-7","6.324967E-6","-4.9381942E-8","-4.0563497E-10","4.571283E-9"
"1528652689315","0.6617813","0.72707766","0.005962123","-7.806161E-5","-1.2395485E-6","6.895161E-6","-5.1809007E-8","-8.9539803E-10","4.797933E-9"
"1528652689378","0.6557646","0.7264247","0.0063954676","-8.163645E-5","-2.0077691E-6","7.5232533E-6","-5.306812E-8","-1.4045342E-9","4.9881583E-9"
"1528652689477","0.6487703","0.7257181","0.006920298","-8.711718E-5","-2.8040558E-6","7.801646E-6","-5.5362452E-8","-1.9211701E-9","5.0628E-9"
"1528652689574","0.6398172","0.7249486","0.007535693","-9.394517E-5","-3.647187E-6","8.259039E-6","-5.7662554E-8","-2.4555828E-9","5.236059E-9"
"1528652689596","0.63783365","0.72409725","0.008336035","-1.01424564E-4","-4.550167E-6","8.84439E-6","-6.038704E-8","-3.0076526E-9","5.4091154E-9"
"1528652689661","0.63684267","0.7232346","0.008453514","-1.0483165E-4","-5.518911E-6","9.488377E-6","-6.2191155E-8","-3.5814465E-9","5.6216476E-9"
"1528652689771","0.6348624","0.7223707","0.008467136","-1.092555E-4","-6.5120385E-6","9.7312195E-6","-6.352318E-8","-4.1675436E-9","5.7431238E-9"
"1528652689967","0.63684267","0.7214956","0.008575599","-1.1210089E-4","-7.5394732E-6","1.0066557E-5","-6.252389E-8","-4.7611E-9","5.8167076E-9"
"1528652690052","0.6388252","0.7206491","0.008299673","-1.0727662E-4","-8.585087E-6","1.0246265E-5","-5.4662046E-8","-5.3387277E-9","5.6629057E-9"
"1528652690095","0.64379084","0.7198309","0.008022413","-9.518651E-5","-9.572002E-6","9.67866E-6","-4.55057E-8","-5.8319607E-9","4.8431676E-9"
"1528652690181","0.6408098","0.7190705","0.0074585984","-8.333825E-5","-1.0428147E-5","8.40493E-6","-3.7677427E-8","-6.228698E-9","3.899128E-9"
"1528652690246","0.6398172","0.7182879","0.0076682447","-7.5357355E-5","-1.1157248E-5","7.1596055E-6","-3.1839296E-8","-6.543185E-9","3.0915268E-9"
"1528652690311","0.6408098","0.7175032","0.0076906886","-6.853495E-5","-1.17992495E-5","6.301517E-6","-2.7232456E-8","-6.7961463E-9","2.4861408E-9"
