"System Time Index";"Temperature Data";"Temperature Data Average";"Temperature Data Standard Deviation"
"1530209344206";"32.91213";"0.0";"0.0"
"1530209344346";"32.889053";"0.0";"0.0"
"1530209344542";"32.91213";"0.0";"0.0"
"1530209344672";"32.889053";"0.0";"0.0"
"1530209344818";"32.91213";"0.0";"0.0"
"1530209344881";"32.889053";"0.0";"0.0"
"1530209344944";"32.91213";"0.0";"0.0"
"1530209345116";"32.889053";"0.0";"0.0"
"1530209345174";"32.91213";"0.0";"0.0"
"1530209345280";"32.889053";"0.0";"0.0"
"1530209345490";"32.91213";"0.0";"0.0"
"1530209345616";"32.889053";"0.0";"0.0"
"1530209345743";"32.91213";"0.0";"0.0"
"1530209346275";"32.935207";"0.0";"0.0"
"1530209346341";"32.91213";"0.0";"0.0"
"1530209346675";"32.935207";"0.0";"0.0"
"1530209346891";"32.91213";"0.0";"0.0"
"1530209347144";"32.889053";"0.0";"0.0"
"1530209347228";"32.91213";"0.0";"0.0"
"1530209347825";"32.889053";"0.0";"0.0"
"1530209347954";"32.91213";"0.0";"0.0"
"1530209348275";"32.935207";"0.0";"0.0"
"1530209348360";"32.91213";"0.0";"0.0"
"1530209348423";"32.889053";"0.0";"0.0"
"1530209348487";"32.935207";"0.0";"0.0"
"1530209348683";"32.889053";"32.935207";"0.0"
"1530209348748";"32.935207";"32.935207";"0.0"
"1530209348813";"32.91213";"32.935207";"0.0"
"1530209349112";"32.935207";"32.934975";"0.0022504388"
"1530209349154";"32.91213";"32.93498";"2.2617042E-4"
"1530209349218";"32.935207";"32.93475";"0.0022283834"
"1530209349350";"32.91213";"32.934753";"2.2728048E-4"
"1530209349623";"32.935207";"32.93453";"0.0022065917"
"1530209349693";"32.91213";"32.934536";"2.3035666E-4"
"1530209349737";"32.935207";"32.93431";"0.0021851775"
"1530209349822";"32.91213";"32.93432";"2.3540488E-4"
"1530209349885";"32.935207";"32.934097";"0.0021641415"
"1530209349950";"32.91213";"32.93411";"2.4196392E-4"
"1530209350143";"32.935207";"32.933887";"0.0021434831"
"1530209350231";"32.91213";"32.9339";"2.5011378E-4"
"1530209350297";"32.935207";"32.93368";"0.0021232027"
"1530209350405";"32.91213";"32.933697";"2.592718E-4"
"1530209350554";"32.935207";"32.93348";"0.0021032998"
"1530209351169";"32.91213";"32.9335";"2.6940217E-4"
"1530209351276";"32.935207";"32.933285";"0.0020841502"
"1530209351426";"32.91213";"32.933304";"2.8034806E-4"
"1530209351685";"32.935207";"32.93309";"0.0020650025"
"1530209351750";"32.91213";"32.933113";"2.9188918E-4"
"1530209352178";"32.935207";"32.932903";"0.0020466081"
"1530209352286";"32.91213";"32.932926";"3.0393864E-4"
"1530209352550";"32.935207";"32.932716";"0.0020282152"
"1530209352635";"32.91213";"32.932743";"3.1632322E-4"
"1530209352743";"32.935207";"32.932537";"0.0020105755"
"1530209352831";"32.91213";"32.932564";"3.289892E-4"
"1530209353023";"32.889053";"32.932358";"0.0019929374"
"1530209353088";"32.91213";"32.931923";"0.0042275134"
"1530209353424";"32.889053";"32.931725";"0.0019760404"
"1530209353488";"32.865986";"32.931297";"0.0041658776"
"1530209353555";"32.91213";"32.930645";"0.0063827755"
"1530209353620";"32.889053";"32.930458";"0.0019150353"
"1530209353684";"32.91213";"32.930042";"0.004042102"
"1530209353747";"32.889053";"32.929863";"0.001793072"
"1530209353811";"32.91213";"32.929455";"0.003983733"
"1530209353958";"32.889053";"32.929283";"0.0017361253"
"1530209354119";"32.91213";"32.928883";"0.0039271708"
"1530209354228";"32.935207";"32.928715";"0.0016803489"
"1530209354291";"32.91213";"32.92878";"6.550771E-4"
"1530209354612";"32.889053";"32.92861";"0.0016249886"
"1530209354697";"32.91213";"32.928215";"0.0038609938"
"1530209354891";"32.889053";"32.928055";"0.0016156194"
"1530209355023";"32.91213";"32.927666";"0.0038068928"
"1530209355222";"32.889053";"32.92751";"0.001562168"
"1530209355288";"32.91213";"32.927124";"0.003753357"
"1530209355482";"32.889053";"32.926975";"0.0015098619"
"1530209355634";"32.91213";"32.926598";"0.0037013306"
"1530209355747";"32.889053";"32.926453";"0.0014587258"
"1530209355833";"32.91213";"32.92608";"0.003650062"
"1530209356029";"32.889053";"32.925938";"0.0014083794"
"1530209356148";"32.91213";"32.925568";"0.0035995503"
"1530209356171";"32.889053";"32.925434";"0.0013591879"
"1530209356216";"32.91213";"32.92507";"0.0035505474"
"1530209356281";"32.889053";"32.924942";"0.0013111727"
"1530209356365";"32.935207";"32.924583";"0.0035023026"
"1530209356500";"32.91213";"32.92469";"0.0010935754"
"1530209356564";"32.889053";"32.924564";"0.0012298558"
"1530209356704";"32.91213";"32.92421";"0.003465206"
